OPID,WoPC,current_no2_x,rivm_no2,mob_no2
58934189280,1019,22.26744585,21.94944,22.26744585
58934189280,1019,22.26744585,21.94944,22.26744585
58934189280,1019,22.26744585,21.94944,22.26744585
58934189280,1019,22.26744585,21.94944,22.26744585
58937619089,1019,25.72234742,21.94944,24.30364686
58937619089,1019,25.72234742,21.94944,24.30364686
58937619089,1019,22.8849463,21.94944,24.30364686
58937619089,1019,22.8849463,21.94944,24.30364686
58937634217,1019,,21.94944,
58937634217,1019,,21.94944,
58999625816,1019,23.94638977,21.94944,23.78536993
58999625816,1019,23.94638977,21.94944,23.78536993
58999625816,1019,23.94638977,21.94944,23.78536993
58999625816,1019,23.94638977,21.94944,23.78536993
58999625816,1019,23.94638977,21.94944,23.78536993
58999625816,1019,23.94638977,21.94944,23.78536993
58999625816,1019,23.94638977,21.94944,23.78536993
58999625816,1019,23.94638977,21.94944,23.78536993
58999625816,1019,23.6243501,21.94944,23.78536993
58999625816,1019,23.6243501,21.94944,23.78536993
58999625816,1019,23.6243501,21.94944,23.78536993
58999625816,1019,23.6243501,21.94944,23.78536993
58999625816,1019,23.6243501,21.94944,23.78536993
58999625816,1019,23.6243501,21.94944,23.78536993
58999625816,1019,23.6243501,21.94944,23.78536993
58999625816,1019,23.6243501,21.94944,23.78536993
58999652290,1019,25.92575705,21.94944,25.33756459
58999652290,1019,25.92575705,21.94944,25.33756459
58999652290,1019,25.92575705,21.94944,25.33756459
58999652290,1019,25.92575705,21.94944,25.33756459
58999652290,1019,23.81598212,21.94944,25.33756459
58999652290,1019,23.81598212,21.94944,25.33756459
58999652290,1019,23.81598212,21.94944,25.33756459
58999652290,1019,23.81598212,21.94944,25.33756459
58999652290,1019,26.86253387,21.94944,25.33756459
58999652290,1019,26.86253387,21.94944,25.33756459
58999652290,1019,26.86253387,21.94944,25.33756459
58999652290,1019,26.86253387,21.94944,25.33756459
58999652290,1019,24.74598532,21.94944,25.33756459
58999652290,1019,24.74598532,21.94944,25.33756459
58999652290,1019,24.74598532,21.94944,25.33756459
58999652290,1019,24.74598532,21.94944,25.33756459
59030601543,1019,25.67782113,21.94944,24.81338944
59030601543,1019,25.67782113,21.94944,24.81338944
59030601543,1019,25.67782113,21.94944,24.81338944
59030601543,1019,25.67782113,21.94944,24.81338944
59030601543,1019,25.67782113,21.94944,24.81338944
59030601543,1019,25.67782113,21.94944,24.81338944
59030601543,1019,24.21594287,21.94944,24.81338944
59030601543,1019,24.21594287,21.94944,24.81338944
59030601543,1019,24.21594287,21.94944,24.81338944
59030601543,1019,24.21594287,21.94944,24.81338944
59030601543,1019,24.21594287,21.94944,24.81338944
59030601543,1019,24.21594287,21.94944,24.81338944
59030601543,1019,24.96824794,21.94944,24.81338944
59030601543,1019,24.96824794,21.94944,24.81338944
59030601543,1019,24.96824794,21.94944,24.81338944
59030601543,1019,24.96824794,21.94944,24.81338944
59030601543,1019,24.96824794,21.94944,24.81338944
59030601543,1019,24.96824794,21.94944,24.81338944
59030601543,1019,24.39154582,21.94944,24.81338944
59030601543,1019,24.39154582,21.94944,24.81338944
59030601543,1019,24.39154582,21.94944,24.81338944
59030601543,1019,24.39154582,21.94944,24.81338944
59030601543,1019,24.39154582,21.94944,24.81338944
59030601543,1019,24.39154582,21.94944,24.81338944
59089188102,1019,,21.94944,
59089188102,1019,,21.94944,
59089188102,1019,22.37868784,21.94944,
59089188102,1019,22.37868784,21.94944,
59092603806,1019,23.22834199,21.94944,23.22834199
59123659575,1019,23.91623193,21.94944,23.91623193
59123659575,1019,23.91623193,21.94944,23.91623193
59123659575,1019,23.91623193,21.94944,23.91623193
59151191605,1019,26.0716552,21.94944,25.47581109
59151191605,1019,26.0716552,21.94944,25.47581109
59151191605,1019,26.0716552,21.94944,25.47581109
59151191605,1019,26.0716552,21.94944,25.47581109
59151191605,1019,26.0716552,21.94944,25.47581109
59151191605,1019,24.87996699,21.94944,25.47581109
59151191605,1019,24.87996699,21.94944,25.47581109
59151191605,1019,24.87996699,21.94944,25.47581109
59151191605,1019,24.87996699,21.94944,25.47581109
59151191605,1019,24.87996699,21.94944,25.47581109
59151192411,1019,24.71881228,21.94944,23.67641966
59151192411,1019,24.71881228,21.94944,23.67641966
59151192411,1019,24.71881228,21.94944,23.67641966
59151192411,1019,24.71881228,21.94944,23.67641966
59151192411,1019,24.71881228,21.94944,23.67641966
59151192411,1019,24.07407517,21.94944,23.67641966
59151192411,1019,24.07407517,21.94944,23.67641966
59151192411,1019,24.07407517,21.94944,23.67641966
59151192411,1019,24.07407517,21.94944,23.67641966
59151192411,1019,24.07407517,21.94944,23.67641966
59151192411,1019,22.23637154,21.94944,23.67641966
59151192411,1019,22.23637154,21.94944,23.67641966
59151192411,1019,22.23637154,21.94944,23.67641966
59151192411,1019,22.23637154,21.94944,23.67641966
59151192411,1019,22.23637154,21.94944,23.67641966
59182188722,1019,26.62741293,21.94944,24.97517896
59182188722,1019,26.62741293,21.94944,24.97517896
59182188722,1019,26.62741293,21.94944,24.97517896
59182188722,1019,26.62741293,21.94944,24.97517896
59182188722,1019,23.32294499,21.94944,24.97517896
59182188722,1019,23.32294499,21.94944,24.97517896
59182188722,1019,23.32294499,21.94944,24.97517896
59182188722,1019,23.32294499,21.94944,24.97517896
59213187203,1019,25.74461056,21.94944,25.02128323
59213187203,1019,25.74461056,21.94944,25.02128323
59213187203,1019,25.74461056,21.94944,25.02128323
59213187203,1019,25.74461056,21.94944,25.02128323
59213187203,1019,25.74461056,21.94944,25.02128323
59213187203,1019,25.74461056,21.94944,25.02128323
59213187203,1019,25.74461056,21.94944,25.02128323
59213187203,1019,25.74461056,21.94944,25.02128323
59213187203,1019,25.74461056,21.94944,25.02128323
59213187203,1019,24.29795589,21.94944,25.02128323
59213187203,1019,24.29795589,21.94944,25.02128323
59213187203,1019,24.29795589,21.94944,25.02128323
59213187203,1019,24.29795589,21.94944,25.02128323
59213187203,1019,24.29795589,21.94944,25.02128323
59213187203,1019,24.29795589,21.94944,25.02128323
59213187203,1019,24.29795589,21.94944,25.02128323
59213187203,1019,24.29795589,21.94944,25.02128323
59213187203,1019,24.29795589,21.94944,25.02128323
59275217707,1019,26.54824278,21.94944,26.54824278
59275226325,1019,25.03907388,21.94944,25.03907388
59275226325,1019,25.03907388,21.94944,25.03907388
59275226325,1019,25.03907388,21.94944,25.03907388
59275226325,1019,25.03907388,21.94944,25.03907388
59275226325,1019,25.03907388,21.94944,25.03907388
59275226325,1019,25.03907388,21.94944,25.03907388
59275226325,1019,25.03907388,21.94944,25.03907388
59275226325,1019,25.03907388,21.94944,25.03907388
58934189869,1025,22.08858138,21.71378,22.08858138
59058186397,1025,21.73429847,21.71378,21.73633854
59058186397,1025,21.73429847,21.71378,21.73633854
59058186397,1025,21.73429847,21.71378,21.73633854
59058186397,1025,21.73429847,21.71378,21.73633854
59058186397,1025,21.73837861,21.71378,21.73633854
59058186397,1025,21.73837861,21.71378,21.73633854
59058186397,1025,21.73837861,21.71378,21.73633854
59058186397,1025,21.73837861,21.71378,21.73633854
59092598226,1025,22.67647312,21.71378,23.28780261
59092598226,1025,22.67647312,21.71378,23.28780261
59092598226,1025,22.67647312,21.71378,23.28780261
59092598226,1025,22.67647312,21.71378,23.28780261
59092598226,1025,22.67647312,21.71378,23.28780261
59092598226,1025,22.04800567,21.71378,23.28780261
59092598226,1025,22.04800567,21.71378,23.28780261
59092598226,1025,22.04800567,21.71378,23.28780261
59092598226,1025,22.04800567,21.71378,23.28780261
59092598226,1025,22.04800567,21.71378,23.28780261
59092598226,1025,25.13892905,21.71378,23.28780261
59092598226,1025,25.13892905,21.71378,23.28780261
59092598226,1025,25.13892905,21.71378,23.28780261
59092598226,1025,25.13892905,21.71378,23.28780261
59092598226,1025,25.13892905,21.71378,23.28780261
59120192752,1025,23.8903428,21.71378,23.8903428
59120192752,1025,23.8903428,21.71378,23.8903428
59120192752,1025,23.8903428,21.71378,23.8903428
59120192752,1025,23.8903428,21.71378,23.8903428
59213189156,1025,23.23861438,21.71378,23.23861438
58934191698,1072,25.46127556,26.69009,26.20274444
58934191698,1072,25.46127556,26.69009,26.20274444
58934191698,1072,25.46127556,26.69009,26.20274444
58934191698,1072,25.46127556,26.69009,26.20274444
58934191698,1072,26.94421333,26.69009,26.20274444
58934191698,1072,26.94421333,26.69009,26.20274444
58934191698,1072,26.94421333,26.69009,26.20274444
58934191698,1072,26.94421333,26.69009,26.20274444
59027180724,1072,30.447401,26.69009,26.70314246
59027180724,1072,30.447401,26.69009,26.70314246
59027180724,1072,30.447401,26.69009,26.70314246
59027180724,1072,30.447401,26.69009,26.70314246
59027180724,1072,26.82666938,26.69009,26.70314246
59027180724,1072,26.82666938,26.69009,26.70314246
59027180724,1072,26.82666938,26.69009,26.70314246
59027180724,1072,26.82666938,26.69009,26.70314246
59027180724,1072,23.09821204,26.69009,26.70314246
59027180724,1072,23.09821204,26.69009,26.70314246
59027180724,1072,23.09821204,26.69009,26.70314246
59027180724,1072,23.09821204,26.69009,26.70314246
59027180724,1072,26.44028741,26.69009,26.70314246
59027180724,1072,26.44028741,26.69009,26.70314246
59027180724,1072,26.44028741,26.69009,26.70314246
59027180724,1072,26.44028741,26.69009,26.70314246
59058187017,1072,29.90353251,26.69009,28.46753549
59058187017,1072,29.90353251,26.69009,28.46753549
59058187017,1072,29.90353251,26.69009,28.46753549
59058187017,1072,29.90353251,26.69009,28.46753549
59058187017,1072,29.90353251,26.69009,28.46753549
59058187017,1072,27.03153846,26.69009,28.46753549
59058187017,1072,27.03153846,26.69009,28.46753549
59058187017,1072,27.03153846,26.69009,28.46753549
59058187017,1072,27.03153846,26.69009,28.46753549
59058187017,1072,27.03153846,26.69009,28.46753549
59123659451,1072,27.82672817,26.69009,26.59030153
59123659451,1072,27.82672817,26.69009,26.59030153
59123659451,1072,25.35387488,26.69009,26.59030153
59123659451,1072,25.35387488,26.69009,26.59030153
59151194302,1072,26.39247362,26.69009,26.86428971
59151194302,1072,26.39247362,26.69009,26.86428971
59151194302,1072,27.33610581,26.69009,26.86428971
59151194302,1072,27.33610581,26.69009,26.86428971
59151194612,1072,24.90048275,26.69009,25.85294051
59151194612,1072,24.90048275,26.69009,25.85294051
59151194612,1072,24.90048275,26.69009,25.85294051
59151194612,1072,24.90048275,26.69009,25.85294051
59151194612,1072,26.80539827,26.69009,25.85294051
59151194612,1072,26.80539827,26.69009,25.85294051
59151194612,1072,26.80539827,26.69009,25.85294051
59151194612,1072,26.80539827,26.69009,25.85294051
59182195542,1072,25.22569393,26.69009,27.37428312
59182195542,1072,25.22569393,26.69009,27.37428312
59182195542,1072,25.22569393,26.69009,27.37428312
59182195542,1072,25.22569393,26.69009,27.37428312
59182195542,1072,25.22569393,26.69009,27.37428312
59182195542,1072,26.82664395,26.69009,27.37428312
59182195542,1072,26.82664395,26.69009,27.37428312
59182195542,1072,26.82664395,26.69009,27.37428312
59182195542,1072,26.82664395,26.69009,27.37428312
59182195542,1072,26.82664395,26.69009,27.37428312
59182195542,1072,30.447401,26.69009,27.37428312
59182195542,1072,30.447401,26.69009,27.37428312
59182195542,1072,30.447401,26.69009,27.37428312
59182195542,1072,30.447401,26.69009,27.37428312
59182195542,1072,30.447401,26.69009,27.37428312
59182195542,1072,26.99739361,26.69009,27.37428312
59182195542,1072,26.99739361,26.69009,27.37428312
59182195542,1072,26.99739361,26.69009,27.37428312
59182195542,1072,26.99739361,26.69009,27.37428312
59182195542,1072,26.99739361,26.69009,27.37428312
59185625692,1072,26.2410182,26.69009,26.2410182
59185625692,1072,26.2410182,26.69009,26.2410182
59185625692,1072,26.2410182,26.69009,26.2410182
59185625692,1072,26.2410182,26.69009,26.2410182
59185625692,1072,26.2410182,26.69009,26.2410182
59185625692,1072,26.2410182,26.69009,26.2410182
59213189218,1072,26.10108181,26.69009,26.50325521
59213189218,1072,26.10108181,26.69009,26.50325521
59213189218,1072,26.10108181,26.69009,26.50325521
59213189218,1072,26.10108181,26.69009,26.50325521
59213189218,1072,26.10108181,26.69009,26.50325521
59213189218,1072,26.9054286,26.69009,26.50325521
59213189218,1072,26.9054286,26.69009,26.50325521
59213189218,1072,26.9054286,26.69009,26.50325521
59213189218,1072,26.9054286,26.69009,26.50325521
59213189218,1072,26.9054286,26.69009,26.50325521
59213193775,1072,26.52950262,26.69009,26.52950262
59213193775,1072,26.52950262,26.69009,26.52950262
59213193775,1072,26.52950262,26.69009,26.52950262
59213193775,1072,26.52950262,26.69009,26.52950262
59247805616,1072,24.62348512,26.69009,25.47687326
59247805616,1072,24.62348512,26.69009,25.47687326
59247805616,1072,26.33026139,26.69009,25.47687326
59247805616,1072,26.33026139,26.69009,25.47687326
58934192163,1066,28.14440601,24.00666,28.14440601
59089178368,1066,22.39789032,24.00666,23.48820561
59089178368,1066,22.39789032,24.00666,23.48820561
59089178368,1066,22.39789032,24.00666,23.48820561
59089178368,1066,22.39789032,24.00666,23.48820561
59089178368,1066,24.10735739,24.00666,23.48820561
59089178368,1066,24.10735739,24.00666,23.48820561
59089178368,1066,24.10735739,24.00666,23.48820561
59089178368,1066,24.10735739,24.00666,23.48820561
59089178368,1066,23.95936911,24.00666,23.48820561
59089178368,1066,23.95936911,24.00666,23.48820561
59089178368,1066,23.95936911,24.00666,23.48820561
59089178368,1066,23.95936911,24.00666,23.48820561
59120189125,1066,23.58003158,24.00666,24.36716298
59120189125,1066,23.58003158,24.00666,24.36716298
59120189125,1066,23.58003158,24.00666,24.36716298
59120189125,1066,23.58003158,24.00666,24.36716298
59120189125,1066,23.58003158,24.00666,24.36716298
59120189125,1066,24.35053952,24.00666,24.36716298
59120189125,1066,24.35053952,24.00666,24.36716298
59120189125,1066,24.35053952,24.00666,24.36716298
59120189125,1066,24.35053952,24.00666,24.36716298
59120189125,1066,24.35053952,24.00666,24.36716298
59120189125,1066,25.17091786,24.00666,24.36716298
59120189125,1066,25.17091786,24.00666,24.36716298
59120189125,1066,25.17091786,24.00666,24.36716298
59120189125,1066,25.17091786,24.00666,24.36716298
59120189125,1066,25.17091786,24.00666,24.36716298
59120192163,1066,26.00576275,24.00666,26.00576275
59120192163,1066,26.00576275,24.00666,26.00576275
59120192163,1066,26.00576275,24.00666,26.00576275
59120192163,1066,26.00576275,24.00666,26.00576275
59151184692,1066,24.90054185,24.00666,24.4472526
59151184692,1066,24.90054185,24.00666,24.4472526
59151184692,1066,24.90054185,24.00666,24.4472526
59151184692,1066,23.99396335,24.00666,24.4472526
59151184692,1066,23.99396335,24.00666,24.4472526
59151184692,1066,23.99396335,24.00666,24.4472526
59154696589,1066,27.0002051,24.00666,27.0002051
58934194984,1076,26.16245164,25.6523,26.16245164
58934194984,1076,26.16245164,25.6523,26.16245164
58934194984,1076,26.16245164,25.6523,26.16245164
58934194984,1076,26.16245164,25.6523,26.16245164
58934194984,1076,26.16245164,25.6523,26.16245164
59027187885,1076,25.95379835,25.6523,25.95379835
59061637596,1076,26.04833631,25.6523,26.04833631
59061637596,1076,26.04833631,25.6523,26.04833631
59061637596,1076,26.04833631,25.6523,26.04833631
59151188722,1076,27.39359635,25.6523,27.01043848
59151188722,1076,27.39359635,25.6523,27.01043848
59151188722,1076,26.62728062,25.6523,27.01043848
59151188722,1076,26.62728062,25.6523,27.01043848
59182194364,1076,31.76847262,25.6523,28.70294662
59182194364,1076,31.76847262,25.6523,28.70294662
59182194364,1076,31.76847262,25.6523,28.70294662
59182194364,1076,25.63742061,25.6523,28.70294662
59182194364,1076,25.63742061,25.6523,28.70294662
59182194364,1076,25.63742061,25.6523,28.70294662
58937619740,1065,26.10092347,23.76008,25.22238274
58937619740,1065,26.10092347,23.76008,25.22238274
58937619740,1065,26.10092347,23.76008,25.22238274
58937619740,1065,24.343842,23.76008,25.22238274
58937619740,1065,24.343842,23.76008,25.22238274
58937619740,1065,24.343842,23.76008,25.22238274
58999635922,1065,23.93814219,23.76008,23.82391492
58999635922,1065,23.93814219,23.76008,23.82391492
58999635922,1065,23.93814219,23.76008,23.82391492
58999635922,1065,23.93814219,23.76008,23.82391492
58999635922,1065,23.70968765,23.76008,23.82391492
58999635922,1065,23.70968765,23.76008,23.82391492
58999635922,1065,23.70968765,23.76008,23.82391492
58999635922,1065,23.70968765,23.76008,23.82391492
59151187637,1065,27.42885981,23.76008,26.17506418
59151187637,1065,27.42885981,23.76008,26.17506418
59151187637,1065,27.42885981,23.76008,26.17506418
59151187637,1065,24.92126855,23.76008,26.17506418
59151187637,1065,24.92126855,23.76008,26.17506418
59151187637,1065,24.92126855,23.76008,26.17506418
58937620360,1063,28.02602819,21.23449,28.02602819
58968581331,1063,23.82818676,21.23449,22.92833823
58968581331,1063,23.82818676,21.23449,22.92833823
58968581331,1063,22.02848969,21.23449,22.92833823
58968581331,1063,22.02848969,21.23449,22.92833823
58999632791,1063,22.04888551,21.23449,22.04888551
58999632791,1063,22.04888551,21.23449,22.04888551
58999632791,1063,22.04888551,21.23449,22.04888551
58999632791,1063,22.04888551,21.23449,22.04888551
59027186459,1063,24.70981221,21.23449,24.70981221
59151184165,1063,26.22248041,21.23449,25.01651766
59151184165,1063,26.22248041,21.23449,25.01651766
59151184165,1063,26.22248041,21.23449,25.01651766
59151184165,1063,26.22248041,21.23449,25.01651766
59151184165,1063,23.81055492,21.23449,25.01651766
59151184165,1063,23.81055492,21.23449,25.01651766
59151184165,1063,23.81055492,21.23449,25.01651766
59151184165,1063,23.81055492,21.23449,25.01651766
59185624607,1063,21.07985467,21.23449,22.47881841
59185624607,1063,21.07985467,21.23449,22.47881841
59185624607,1063,21.07985467,21.23449,22.47881841
59185624607,1063,21.07985467,21.23449,22.47881841
59185624607,1063,21.30545273,21.23449,22.47881841
59185624607,1063,21.30545273,21.23449,22.47881841
59185624607,1063,21.30545273,21.23449,22.47881841
59185624607,1063,21.30545273,21.23449,22.47881841
59185624607,1063,24.13484483,21.23449,22.47881841
59185624607,1063,24.13484483,21.23449,22.47881841
59185624607,1063,24.13484483,21.23449,22.47881841
59185624607,1063,24.13484483,21.23449,22.47881841
59185624607,1063,23.39512139,21.23449,22.47881841
59185624607,1063,23.39512139,21.23449,22.47881841
59185624607,1063,23.39512139,21.23449,22.47881841
59185624607,1063,23.39512139,21.23449,22.47881841
59244215413,1063,24.40209024,21.23449,25.70142717
59244215413,1063,24.40209024,21.23449,25.70142717
59244215413,1063,27.00076409,21.23449,25.70142717
59244215413,1063,27.00076409,21.23449,25.70142717
58937623212,1055,26.31479007,25.6488,26.31479007
58996189683,1055,25.4452353,25.6488,26.11107419
58996189683,1055,25.4452353,25.6488,26.11107419
58996189683,1055,26.77691308,25.6488,26.11107419
58996189683,1055,26.77691308,25.6488,26.11107419
58999643982,1055,26.37900792,25.6488,26.37900792
59030600954,1055,25.18734449,25.6488,25.18734449
59058187110,1055,26.84251824,25.6488,26.84251824
59058187327,1055,25.87545142,25.6488,26.0305612
59058187327,1055,25.87545142,25.6488,26.0305612
59058187327,1055,25.87545142,25.6488,26.0305612
59058187327,1055,25.87545142,25.6488,26.0305612
59058187327,1055,25.87545142,25.6488,26.0305612
59058187327,1055,25.87545142,25.6488,26.0305612
59058187327,1055,26.18567097,25.6488,26.0305612
59058187327,1055,26.18567097,25.6488,26.0305612
59058187327,1055,26.18567097,25.6488,26.0305612
59058187327,1055,26.18567097,25.6488,26.0305612
59058187327,1055,26.18567097,25.6488,26.0305612
59058187327,1055,26.18567097,25.6488,26.0305612
59092590414,1055,27.52703482,25.6488,26.72335004
59092590414,1055,27.52703482,25.6488,26.72335004
59092590414,1055,25.91966527,25.6488,26.72335004
59092590414,1055,25.91966527,25.6488,26.72335004
59092601016,1055,25.78615618,25.6488,
59092601016,1055,25.78615618,25.6488,
59092601016,1055,25.78615618,25.6488,
59092601016,1055,25.78615618,25.6488,
59092601016,1055,25.78615618,25.6488,
59092601016,1055,,25.6488,
59092601016,1055,,25.6488,
59092601016,1055,,25.6488,
59092601016,1055,,25.6488,
59092601016,1055,,25.6488,
59092601016,1055,26.1363666,25.6488,
59092601016,1055,26.1363666,25.6488,
59092601016,1055,26.1363666,25.6488,
59092601016,1055,26.1363666,25.6488,
59092601016,1055,26.1363666,25.6488,
59092601016,1055,32.27124054,25.6488,
59092601016,1055,32.27124054,25.6488,
59092601016,1055,32.27124054,25.6488,
59092601016,1055,32.27124054,25.6488,
59092601016,1055,32.27124054,25.6488,
59092601016,1055,25.6341611,25.6488,
59092601016,1055,25.6341611,25.6488,
59092601016,1055,25.6341611,25.6488,
59092601016,1055,25.6341611,25.6488,
59092601016,1055,25.6341611,25.6488,
59120184723,1055,24.9575109,25.6488,25.29734586
59120184723,1055,24.9575109,25.6488,25.29734586
59120184723,1055,24.9575109,25.6488,25.29734586
59120184723,1055,24.9575109,25.6488,25.29734586
59120184723,1055,24.9575109,25.6488,25.29734586
59120184723,1055,24.9575109,25.6488,25.29734586
59120184723,1055,25.63718082,25.6488,25.29734586
59120184723,1055,25.63718082,25.6488,25.29734586
59120184723,1055,25.63718082,25.6488,25.29734586
59120184723,1055,25.63718082,25.6488,25.29734586
59120184723,1055,25.63718082,25.6488,25.29734586
59120184723,1055,25.63718082,25.6488,25.29734586
59154696961,1055,26.58169177,25.6488,26.58169177
59216682236,1055,26.9470188,25.6488,26.9470188
59247826386,1055,24.30158975,25.6488,25.57205399
59247826386,1055,24.30158975,25.6488,25.57205399
59247826386,1055,26.84251824,25.6488,25.57205399
59247826386,1055,26.84251824,25.6488,25.57205399
58937626684,1051,24.77439935,22.97043,23.76310343
58937626684,1051,24.77439935,22.97043,23.76310343
58937626684,1051,24.77439935,22.97043,23.76310343
58937626684,1051,24.77439935,22.97043,23.76310343
58937626684,1051,24.77439935,22.97043,23.76310343
58937626684,1051,24.77439935,22.97043,23.76310343
58937626684,1051,24.77439935,22.97043,23.76310343
58937626684,1051,23.89824245,22.97043,23.76310343
58937626684,1051,23.89824245,22.97043,23.76310343
58937626684,1051,23.89824245,22.97043,23.76310343
58937626684,1051,23.89824245,22.97043,23.76310343
58937626684,1051,23.89824245,22.97043,23.76310343
58937626684,1051,23.89824245,22.97043,23.76310343
58937626684,1051,23.89824245,22.97043,23.76310343
58937626684,1051,22.96908015,22.97043,23.76310343
58937626684,1051,22.96908015,22.97043,23.76310343
58937626684,1051,22.96908015,22.97043,23.76310343
58937626684,1051,22.96908015,22.97043,23.76310343
58937626684,1051,22.96908015,22.97043,23.76310343
58937626684,1051,22.96908015,22.97043,23.76310343
58937626684,1051,22.96908015,22.97043,23.76310343
58937626684,1051,23.41069176,22.97043,23.76310343
58937626684,1051,23.41069176,22.97043,23.76310343
58937626684,1051,23.41069176,22.97043,23.76310343
58937626684,1051,23.41069176,22.97043,23.76310343
58937626684,1051,23.41069176,22.97043,23.76310343
58937626684,1051,23.41069176,22.97043,23.76310343
58937626684,1051,23.41069176,22.97043,23.76310343
58937636511,1051,25.13335996,22.97043,25.13335996
58937636511,1051,25.13335996,22.97043,25.13335996
58937636511,1051,25.13335996,22.97043,25.13335996
58937636511,1051,25.13335996,22.97043,25.13335996
58996180662,1051,28.41483592,22.97043,26.16828368
58996180662,1051,28.41483592,22.97043,26.16828368
58996180662,1051,28.41483592,22.97043,26.16828368
58996180662,1051,28.41483592,22.97043,26.16828368
58996180662,1051,25.83623029,22.97043,26.16828368
58996180662,1051,25.83623029,22.97043,26.16828368
58996180662,1051,25.83623029,22.97043,26.16828368
58996180662,1051,25.83623029,22.97043,26.16828368
58996180662,1051,24.25378483,22.97043,26.16828368
58996180662,1051,24.25378483,22.97043,26.16828368
58996180662,1051,24.25378483,22.97043,26.16828368
58996180662,1051,24.25378483,22.97043,26.16828368
58996181499,1051,23.17828155,22.97043,23.17828155
58996181499,1051,23.17828155,22.97043,23.17828155
58996181499,1051,23.17828155,22.97043,23.17828155
59027188288,1051,29.04304789,22.97043,29.04304789
59027188288,1051,29.04304789,22.97043,29.04304789
59058190086,1051,25.97272476,22.97043,24.91873098
59058190086,1051,25.97272476,22.97043,24.91873098
59058190086,1051,23.86473721,22.97043,24.91873098
59058190086,1051,23.86473721,22.97043,24.91873098
59061621104,1051,29.01333471,22.97043,29.01333471
59061621104,1051,29.01333471,22.97043,29.01333471
59061621104,1051,29.01333471,22.97043,29.01333471
59061621104,1051,29.01333471,22.97043,29.01333471
59092593483,1051,23.28227029,22.97043,23.29144831
59092593483,1051,23.28227029,22.97043,23.29144831
59092593483,1051,23.28227029,22.97043,23.29144831
59092593483,1051,23.28227029,22.97043,23.29144831
59092593483,1051,23.28227029,22.97043,23.29144831
59092593483,1051,23.28227029,22.97043,23.29144831
59092593483,1051,23.30062632,22.97043,23.29144831
59092593483,1051,23.30062632,22.97043,23.29144831
59092593483,1051,23.30062632,22.97043,23.29144831
59092593483,1051,23.30062632,22.97043,23.29144831
59092593483,1051,23.30062632,22.97043,23.29144831
59092593483,1051,23.30062632,22.97043,23.29144831
59120192969,1051,28.41483592,22.97043,25.96262266
59120192969,1051,28.41483592,22.97043,25.96262266
59120192969,1051,23.5104094,22.97043,25.96262266
59120192969,1051,23.5104094,22.97043,25.96262266
59123644509,1051,31.75147023,22.97043,29.01897222
59123644509,1051,31.75147023,22.97043,29.01897222
59123644509,1051,31.75147023,22.97043,29.01897222
59123644509,1051,31.75147023,22.97043,29.01897222
59123644509,1051,31.75147023,22.97043,29.01897222
59123644509,1051,31.75147023,22.97043,29.01897222
59123644509,1051,31.75147023,22.97043,29.01897222
59123644509,1051,26.89061051,22.97043,29.01897222
59123644509,1051,26.89061051,22.97043,29.01897222
59123644509,1051,26.89061051,22.97043,29.01897222
59123644509,1051,26.89061051,22.97043,29.01897222
59123644509,1051,26.89061051,22.97043,29.01897222
59123644509,1051,26.89061051,22.97043,29.01897222
59123644509,1051,26.89061051,22.97043,29.01897222
59123644509,1051,26.89061051,22.97043,29.01897222
59123644509,1051,26.89061051,22.97043,29.01897222
59123644509,1051,26.89061051,22.97043,29.01897222
59123644509,1051,26.89061051,22.97043,29.01897222
59123644509,1051,26.89061051,22.97043,29.01897222
59123644509,1051,26.89061051,22.97043,29.01897222
59123644509,1051,26.89061051,22.97043,29.01897222
59123644509,1051,28.41483592,22.97043,29.01897222
59123644509,1051,28.41483592,22.97043,29.01897222
59123644509,1051,28.41483592,22.97043,29.01897222
59123644509,1051,28.41483592,22.97043,29.01897222
59123644509,1051,28.41483592,22.97043,29.01897222
59123644509,1051,28.41483592,22.97043,29.01897222
59123644509,1051,28.41483592,22.97043,29.01897222
59123665031,1051,23.6663661,22.97043,23.6663661
59151196348,1051,24.77439935,22.97043,24.73704965
59151196348,1051,24.77439935,22.97043,24.73704965
59151196348,1051,24.77439935,22.97043,24.73704965
59151196348,1051,24.77439935,22.97043,24.73704965
59151196348,1051,24.77439935,22.97043,24.73704965
59151196348,1051,23.66628934,22.97043,24.73704965
59151196348,1051,23.66628934,22.97043,24.73704965
59151196348,1051,23.66628934,22.97043,24.73704965
59151196348,1051,23.66628934,22.97043,24.73704965
59151196348,1051,23.66628934,22.97043,24.73704965
59151196348,1051,25.77046026,22.97043,24.73704965
59151196348,1051,25.77046026,22.97043,24.73704965
59151196348,1051,25.77046026,22.97043,24.73704965
59151196348,1051,25.77046026,22.97043,24.73704965
59151196348,1051,25.77046026,22.97043,24.73704965
59216660536,1051,23.02350832,22.97043,23.6630079
59216660536,1051,23.02350832,22.97043,23.6630079
59216660536,1051,23.02350832,22.97043,23.6630079
59216660536,1051,23.02350832,22.97043,23.6630079
59216660536,1051,23.02350832,22.97043,23.6630079
59216660536,1051,25.10083194,22.97043,23.6630079
59216660536,1051,25.10083194,22.97043,23.6630079
59216660536,1051,25.10083194,22.97043,23.6630079
59216660536,1051,25.10083194,22.97043,23.6630079
59216660536,1051,25.10083194,22.97043,23.6630079
