OPID,WoPC,current_no2_x,Average_NO2,current_no2_y
58937329704,3581,50.10210475,45.78175167,46.36099585
58937329704,3581,41.43109062,45.78175167,46.36099585
58937329704,3581,47.54979219,45.78175167,46.36099585
59089169347,3454,46.36940191,40.33584,46.36940191
59027168293,3544,46.39371409,44.815645,46.39371409
59213172447,3524,51.04015599,43.83816417,46.39743323
59213172447,3524,46.64466462,43.83816417,46.39743323
59213172447,3524,41.50747909,43.83816417,46.39743323
59247393037,3563,42.82539103,44.75394083,46.42669961
59247393037,3563,50.02800818,44.75394083,46.42669961
59216353047,3552,43.87344677,47.74365833,46.44659697
59216353047,3552,45.30407603,47.74365833,46.44659697
59216353047,3552,50.1622681,47.74365833,46.44659697
58937334850,3552,46.45051738,47.74365833,46.45051738
59027170897,3515,46.46728996,47.45067,46.46728996
59182169812,3572,44.94772965,45.9200025,46.47180762
59182169812,3572,41.24956547,45.9200025,46.47180762
59182169812,3572,49.00602066,45.9200025,46.47180762
59182169812,3572,50.68391471,45.9200025,46.47180762
58996171486,3553,50.43614099,45.6650425,46.4799262
58996171486,3553,42.52371141,45.6650425,46.4799262
56178354287,3514,45.18860848,47.57139333,46.49131841
56178354287,3514,47.79402833,47.57139333,46.49131841
58968325085,3525,51.35511771,45.97466417,46.49239368
58968325085,3525,41.62966966,45.97466417,46.49239368
59123344770,3531,48.95378608,48.0142775,46.49252543
59123344770,3531,44.03126477,48.0142775,46.49252543
59151172230,3544,48.40064051,44.815645,46.51661726
59151172230,3544,44.63259401,44.815645,46.51661726
59120171486,3552,51.85350471,47.74365833,46.52554561
59120171486,3552,43.52211013,47.74365833,46.52554561
59120171486,3552,43.00732697,47.74365833,46.52554561
59120171486,3552,47.71924065,47.74365833,46.52554561
59089166774,3571,43.99936338,45.43473,46.53522018
59089166774,3571,42.33908217,45.43473,46.53522018
59089166774,3571,48.71288343,45.43473,46.53522018
59089166774,3571,51.08955173,45.43473,46.53522018
59058174338,3552,45.81210377,47.74365833,46.60486978
59058174338,3552,47.39763578,47.74365833,46.60486978
59213172354,3527,46.64460201,47.73482,46.64460201
59120171238,3584,43.41892212,41.01686,46.66553289
59120171238,3584,49.91214365,41.01686,46.66553289
59182170773,3454,46.73513933,40.33584,46.73513933
59030325922,3582,46.75843827,47.64370083,46.75843827
58937335718,3584,48.66917654,41.01686,46.76534501
58937335718,3584,44.86151348,41.01686,46.76534501
59151171827,3525,50.28282064,45.97466417,46.77809938
59151171827,3525,43.27337812,45.97466417,46.77809938
59151175392,3554,41.71143805,45.82780167,46.78191299
59151175392,3554,51.85238793,45.82780167,46.78191299
58996170804,3531,46.81736354,48.0142775,46.81736354
59275196937,3524,46.87705045,43.83816417,46.87705045
58968317273,3523,42.60313005,48.08086417,46.87757962
58968317273,3523,51.15202918,48.08086417,46.87757962
58934169502,3572,46.925046,45.9200025,46.925046
58968324961,3571,45.25381516,45.43473,46.93328524
58968324961,3571,48.61275532,45.43473,46.93328524
59247397408,3541,46.94007919,44.18824333,46.94007919
58934174338,3533,48.64497538,47.4578575,46.96518977
58934174338,3533,45.28540416,47.4578575,46.96518977
59058170587,3584,50.52900479,41.01686,46.98906073
59058170587,3584,43.44911667,41.01686,46.98906073
59089166712,3583,47.02975475,44.54628667,47.02975475
59058170680,3582,44.06340223,47.64370083,47.03127376
59058170680,3582,49.99914529,47.64370083,47.03127376
56175182274,3551,47.04544169,47.36161167,47.04544169
59275199324,3571,47.05013034,45.43473,47.05013034
59275199107,3564,45.47090792,40.89195667,47.07861654
59275199107,3564,48.68632517,40.89195667,47.07861654
58996170339,3544,47.09017987,44.815645,47.09017987
59216354907,3523,47.0962755,48.08086417,47.0962755
59030331533,3573,53.57665564,40.97689417,47.10813653
59030331533,3573,46.48059236,40.97689417,47.10813653
59030331533,3573,41.26716158,40.97689417,47.10813653
58996168975,3451,47.14475612,38.51100417,47.14475612
59154362037,3544,47.49785492,44.815645,47.17263888
59154362037,3544,44.66114039,44.815645,47.17263888
59154362037,3544,49.35892131,44.815645,47.17263888
58934173656,3544,45.44891632,44.815645,47.18888075
58934173656,3544,48.92884517,44.815645,47.18888075
59213170835,3572,47.22216865,45.9200025,47.22216865
59027168479,3531,44.37144627,48.0142775,47.23142302
59027168479,3531,44.13070278,48.0142775,47.23142302
59027168479,3531,53.19212,48.0142775,47.23142302
58968320869,3544,47.2586103,44.815645,47.2586103
59278386093,3512,41.04281869,49.65118417,47.28331465
59278386093,3512,53.5238106,49.65118417,47.28331465
59058173997,3544,44.19950363,44.815645,47.35254537
59058173997,3544,50.50558711,44.815645,47.35254537
59120168541,3512,40.76280019,49.65118417,47.36090832
59120168541,3512,53.95901646,49.65118417,47.36090832
59120173067,3514,47.36149717,47.57139333,47.36149717
59027167208,3514,49.16198087,47.57139333,47.38568384
59027167208,3514,42.60992768,47.57139333,47.38568384
59027167208,3514,45.00001524,47.57139333,47.38568384
59027167208,3514,52.77081157,47.57139333,47.38568384
59247397408,3541,59.26098824,44.18824333,47.38761412
59247397408,3541,35.51424,44.18824333,47.38761412
59275198797,3554,52.57064645,45.82780167,47.43764019
59275198797,3554,42.30463392,45.82780167,47.43764019
59216352427,3531,47.46236715,48.0142775,47.46236715
58996171362,3572,53.15617701,45.9200025,47.48591625
58996171362,3572,41.81565548,45.9200025,47.48591625
58934173656,3544,47.52731676,44.815645,47.52731676
59092325240,3523,47.53644658,48.08086417,47.53644658
59182171672,3581,47.59702417,45.78175167,47.59702417
58934172819,3531,47.20859815,48.0142775,47.62085236
58934172819,3531,48.03310658,48.0142775,47.62085236
59216350877,3514,48.63462475,47.57139333,47.62756768
59216350877,3514,46.6205106,47.57139333,47.62756768
59151172943,3522,42.51577109,47.2258175,47.63792775
59151172943,3522,49.25078609,47.2258175,47.63792775
59151172943,3522,51.14722606,47.2258175,47.63792775
58999341267,3512,47.65209413,49.65118417,47.65209413
59151174555,3582,44.03808492,47.64370083,47.65840588
59151174555,3582,51.27872685,47.64370083,47.65840588
59027171021,3533,52.7003697,47.4578575,47.66366364
59027171021,3533,42.62695758,47.4578575,47.66366364
59244193589,3514,47.66500413,47.57139333,47.66500413
58996171362,3572,50.85040311,45.9200025,47.66906239
58996171362,3572,44.48772167,45.9200025,47.66906239
59089169316,3581,51.80788677,45.78175167,47.68781144
59089169316,3581,43.56773612,45.78175167,47.68781144
59244194643,3573,47.70550938,40.97689417,47.70550938
59185333362,3522,49.11957571,47.2258175,47.71981205
59185333362,3522,44.60429865,47.2258175,47.71981205
59185333362,3522,49.43556181,47.2258175,47.71981205
58934171796,3522,45.37419824,47.2258175,47.72668129
58934171796,3522,41.14091484,47.2258175,47.72668129
58934171796,3522,52.29428012,47.2258175,47.72668129
58934171796,3522,52.09733196,47.2258175,47.72668129
59120170711,3523,45.42184236,48.08086417,47.73427729
59120170711,3523,50.04671221,48.08086417,47.73427729
58999336338,3531,46.84716799,48.0142775,47.73536716
58999336338,3531,41.17067407,48.0142775,47.73536716
58999336338,3531,55.18825942,48.0142775,47.73536716
58996171362,3572,47.74120726,45.9200025,47.74120726
58996170370,3451,48.07931953,38.51100417,47.75522415
58996170370,3451,47.43112877,38.51100417,47.75522415
56175181282,3523,51.05713859,48.08086417,47.77035057
56175181282,3523,44.48356254,48.08086417,47.77035057
59275198332,3514,47.94877282,47.57139333,47.80754201
59275198332,3514,47.66631119,47.57139333,47.80754201
59247397904,3553,49.13686874,45.6650425,47.81664225
59247397904,3553,49.27419774,45.6650425,47.81664225
59247397904,3553,45.03886026,45.6650425,47.81664225
59213174896,3583,49.10037341,44.54628667,47.86192185
59213174896,3583,42.19199355,44.54628667,47.86192185
59213174896,3583,52.29339861,44.54628667,47.86192185
59213173005,3544,47.88186187,44.815645,47.88186187
59247403205,3522,51.62817198,47.2258175,47.95503239
59247403205,3522,54.74216019,47.2258175,47.95503239
59247403205,3522,37.494765,47.2258175,47.95503239
59213169657,3553,47.99820658,45.6650425,47.98699654
59213169657,3553,47.9757865,45.6650425,47.98699654
59120171083,3553,51.29810584,45.6650425,48.00152483
59120171083,3553,50.93379961,45.6650425,48.00152483
59120171083,3553,41.77266903,45.6650425,48.00152483
59216350443,3522,45.14952742,47.2258175,48.01889152
59216350443,3522,53.65456332,47.2258175,48.01889152
59216350443,3522,45.25258383,47.2258175,48.01889152
59120171269,3571,48.93087883,45.43473,48.02010934
59120171269,3571,47.06263797,45.43473,48.02010934
59120171269,3571,48.06681121,45.43473,48.02010934
62034168138,3571,50.49585335,45.43473,48.02266751
62034168138,3571,45.54948167,45.43473,48.02266751
56178356891,3522,45.01940466,47.2258175,48.0508096
56178356891,3522,51.08221454,47.2258175,48.0508096
59120169812,3524,48.07534577,43.83816417,48.07534577
59120170618,3524,48.07534577,43.83816417,48.07534577
59058172943,3572,48.08041149,45.9200025,48.08041149
59247404786,3514,45.2774443,47.57139333,48.10409126
59247404786,3514,44.36497017,47.57139333,48.10409126
59247404786,3514,54.66985931,47.57139333,48.10409126
59151173687,3515,48.13284629,47.45067,48.13284629
59120172385,3523,43.8449891,48.08086417,48.14084789
59120172385,3523,52.43670667,48.08086417,48.14084789
59244192256,3573,49.91896255,40.97689417,48.14840231
59244192256,3573,46.37784206,40.97689417,48.14840231
59213171455,3522,41.67016554,47.2258175,48.23079296
59213171455,3522,48.27860296,47.2258175,48.23079296
59213171455,3522,54.74361039,47.2258175,48.23079296
58965165534,3572,48.36787658,45.9200025,48.28047888
58965165534,3572,48.19308119,45.9200025,48.28047888
59120171145,3527,54.2719363,47.73482,48.32823273
59120171145,3527,46.59692551,47.73482,48.32823273
59120171145,3527,42.82711571,47.73482,48.32823273
59120171145,3527,49.61695339,47.73482,48.32823273
58937330417,3512,54.03460731,49.65118417,48.41354942
58937330417,3512,43.9629025,49.65118417,48.41354942
58937330417,3512,43.87326166,49.65118417,48.41354942
58937330417,3512,51.7834262,49.65118417,48.41354942
59275195046,3512,48.41414877,49.65118417,48.41414877
58999338942,3571,51.52281164,45.43473,48.49946244
58999338942,3571,45.47611324,45.43473,48.49946244
59058171796,3452,48.51024223,40.16425833,48.51024223
59244196720,3544,48.52253824,44.815645,48.52253824
59151173408,3544,48.55441227,44.815645,48.55441227
59275200533,3551,48.60107706,47.36161167,48.60107706
59027169874,3571,54.70082989,45.43473,48.67964742
59027169874,3571,42.65846495,45.43473,48.67964742
59030326666,3515,57.82667166,47.45067,48.75328311
59030326666,3515,41.76850833,47.45067,48.75328311
59030326666,3515,46.66466933,47.45067,48.75328311
59058169719,3582,48.76813938,47.64370083,48.76813938
59275198797,3554,48.78308584,45.82780167,48.78308584
58968318637,3561,48.83032621,45.09513833,48.83032621
59216345452,3523,47.0686871,48.08086417,48.83086187
59216345452,3523,50.59303664,48.08086417,48.83086187
59151172912,3454,48.8677928,40.33584,48.8677928
59244196255,3532,52.67594392,47.5322525,48.91453544
59244196255,3532,45.15312697,47.5322525,48.91453544
59213173284,3564,48.92682079,40.89195667,48.92682079
56175181871,3584,48.93680782,41.01686,48.93680782
58996167301,3561,50.24962469,45.09513833,48.94455153
58996167301,3561,47.63947838,45.09513833,48.94455153
58937338229,3526,49.01111251,44.88250167,49.01111251
58999335253,3581,45.90270751,45.78175167,49.04866961
58999335253,3581,52.19463171,45.78175167,49.04866961
59244192473,3555,45.61424518,42.7075625,49.10609517
59244192473,3555,52.59794516,42.7075625,49.10609517
58965162992,3523,49.4306235,48.08086417,49.14249325
58965162992,3523,46.12737665,48.08086417,49.14249325
58965162992,3523,45.79757728,48.08086417,49.14249325
58965162992,3523,55.21439557,48.08086417,49.14249325
59275200626,3514,45.9948377,47.57139333,49.2377717
59275200626,3514,52.4807057,47.57139333,49.2377717
59213170060,3513,49.2395032,56.14895667,49.2395032
59089166030,3522,49.25019094,47.2258175,49.25019094
59216350629,3513,46.9499415,56.14895667,49.28087626
59216350629,3513,51.61181103,56.14895667,49.28087626
59092325302,3512,52.33034635,49.65118417,49.2982194
59092325302,3512,46.26609244,49.65118417,49.2982194
59244191295,3523,52.79722784,48.08086417,49.30949121
59244191295,3523,45.82175458,48.08086417,49.30949121
59182172261,3571,52.84149877,45.43473,49.31723041
59182172261,3571,45.79296205,45.43473,49.31723041
59185336865,3531,47.08387757,48.0142775,49.32532255
59185336865,3531,51.56676752,48.0142775,49.32532255
58934174090,3582,48.49864638,47.64370083,49.34423841
58934174090,3582,50.18983044,47.64370083,49.34423841
59092330479,3555,49.42901695,42.7075625,49.42901695
58996167828,3561,52.33055403,45.09513833,49.46753621
58996167828,3561,46.14125862,45.09513833,49.46753621
58996167828,3561,49.93079598,45.09513833,49.46753621
59027168882,3563,49.03090394,44.75394083,49.46814326
59027168882,3563,49.90538258,44.75394083,49.46814326
58934169533,3572,52.87476955,45.9200025,49.48186296
58934169533,3572,46.65982763,45.9200025,49.48186296
58934169533,3572,46.92099127,45.9200025,49.48186296
58934169533,3572,51.47186339,45.9200025,49.48186296
58996172261,3512,49.30336726,49.65118417,49.49677667
58996172261,3512,49.69018609,49.65118417,49.49677667
59058169254,3525,49.51126354,45.97466417,49.51126354
59244191047,3544,55.32339539,44.815645,49.51703424
59244191047,3544,43.7106731,44.815645,49.51703424
58965161690,3554,51.95020941,45.82780167,49.56899891
58965161690,3554,45.15016016,45.82780167,49.56899891
58965161690,3554,51.60662715,45.82780167,49.56899891
59027167363,3564,50.93693864,40.89195667,49.5706467
59027167363,3564,48.20435476,40.89195667,49.5706467
59244193248,3452,50.74331822,40.16425833,49.59961278
59244193248,3452,48.45590734,40.16425833,49.59961278
56175180879,3521,44.10231831,55.029855,49.65176531
56175180879,3521,55.20121232,55.029855,49.65176531
59216354504,3562,49.67246234,44.67627833,49.67246234
59089170618,3581,49.68358581,45.78175167,49.68358581
59213170556,3527,49.47705516,47.73482,49.69353734
59213170556,3527,49.91001952,47.73482,49.69353734
59061339283,3544,53.24386796,44.815645,49.70020291
59061339283,3544,46.15653786,44.815645,49.70020291
59120170184,3524,49.70301507,43.83816417,49.70301507
59089167456,3453,49.7124587,38.32097417,49.7124587
59027168696,3524,49.75394077,43.83816417,49.75394077
59216345917,3572,49.75764769,45.9200025,49.75764769
59278387581,3533,48.90623416,47.4578575,49.77559649
59278387581,3533,50.64495881,47.4578575,49.77559649
56175178988,3553,49.78323008,45.6650425,49.78323008
58996169409,3532,51.40148545,47.5322525,49.78541755
58996169409,3532,48.16934964,47.5322525,49.78541755
59030328836,3552,50.06187833,47.74365833,49.84095903
59030328836,3552,45.65441615,47.74365833,49.84095903
59030328836,3552,53.80658261,47.74365833,49.84095903
59154352024,3454,49.8470102,40.33584,49.8470102
59061338043,3571,49.86804134,45.43473,49.86804134
59182170804,3581,49.88506512,45.78175167,49.88506512
59213170494,3571,49.88568193,45.43473,49.88568193
59123342228,3553,49.62727993,45.6650425,49.89998419
59123342228,3553,49.12811772,45.6650425,49.89998419
59123342228,3553,50.94455491,45.6650425,49.89998419
59216355124,3524,49.9225225,43.83816417,49.9225225
58937331068,3512,49.93027097,49.65118417,49.93027097
59089168665,3543,49.94270648,42.59304,49.94270648
59185338260,3584,49.97241009,41.01686,49.97241009
59275201029,3534,49.78469199,45.4540825,50.01204733
59275201029,3534,44.95629967,45.4540825,50.01204733
59275201029,3534,55.29515032,45.4540825,50.01204733
58968320373,3523,46.62560749,48.08086417,50.1041075
58968320373,3523,53.58260752,48.08086417,50.1041075
59058171145,3572,50.13246147,45.9200025,50.13246147
59061330510,3531,50.15999901,48.0142775,50.15999901
58965162899,3582,52.13542633,47.64370083,50.17593368
58965162899,3582,46.37067786,47.64370083,50.17593368
58965162899,3582,52.02169685,47.64370083,50.17593368
58999345545,3572,50.17825197,45.9200025,50.17825197
59182170556,3524,50.22563687,43.83816417,50.22563687
59275194395,3515,50.26076117,47.45067,50.26076117
59027169967,3532,53.49600964,47.5322525,50.26165854
59027169967,3532,51.60237082,47.5322525,50.26165854
59027169967,3532,52.29303885,47.5322525,50.26165854
59027169967,3532,43.65521485,47.5322525,50.26165854
58934173067,3523,50.31987442,48.08086417,50.31987442
59027167859,3582,50.37506141,47.64370083,50.37506141
58965163333,3515,50.45392608,47.45067,50.38489158
58965163333,3515,50.31585708,47.45067,50.38489158
59185335377,3512,50.42062767,49.65118417,50.42062767
58934171796,3522,50.43766159,47.2258175,50.43766159
59213171982,3553,50.43931153,45.6650425,50.43931153
59092330355,3533,50.44562556,47.4578575,50.44562556
59247403515,3543,50.44647056,42.59304,50.44647056
58965164790,3544,50.44991315,44.815645,50.44991315
59027168138,3523,50.45645553,48.08086417,50.45645553
58934173191,3522,50.45897558,47.2258175,50.45897558
59213174493,3527,54.55693387,47.73482,50.46769056
59213174493,3527,51.65094925,47.73482,50.46769056
59213174493,3527,45.19518858,47.73482,50.46769056
59120172974,3563,50.46996685,44.75394083,50.46996685
56175179143,3554,50.49653403,45.82780167,50.49653403
59278395393,3511,50.52126091,49.5558975,50.52126091
59061334726,3561,50.55552195,45.09513833,50.54710761
59061334726,3561,50.53869328,45.09513833,50.54710761
59120173656,3554,50.55427667,45.82780167,50.55427667
58996171114,3452,50.5748589,40.16425833,50.5748589
59185334137,3451,50.63294475,38.51100417,50.63294475
59244195232,3585,42.69662215,67.88462833,50.6408912
59244195232,3585,59.01224647,67.88462833,50.6408912
59244195232,3585,50.213805,67.88462833,50.6408912
58934170432,3582,53.74585197,47.64370083,50.70876241
58934170432,3582,51.89241271,47.64370083,50.70876241
58934170432,3582,49.4763588,47.64370083,50.70876241
58934170432,3582,47.72042616,47.64370083,50.70876241
59247394649,3581,50.71576887,45.78175167,50.71576887
59027169223,3453,50.75031089,38.32097417,50.75031089
58965161101,3572,50.75620755,45.9200025,50.75620755
58968325457,3571,50.77246556,45.43473,50.77246556
59092323132,3511,53.83841291,49.5558975,50.82553854
59092323132,3511,47.81266417,49.5558975,50.82553854
62041521121,3524,50.90303252,43.83816417,50.90303252
59182134999,3526,50.92575264,44.88250167,50.92575264
58934169998,3572,43.06122151,45.9200025,50.93617372
58934169998,3572,58.53336584,45.9200025,50.93617372
58934169998,3572,51.2139338,45.9200025,50.93617372
58996167859,3451,50.96568362,38.51100417,50.96568362
58934171455,3514,50.98789705,47.57139333,50.98789705
59185332804,3544,50.98798103,44.815645,50.98798103
59151171641,3552,52.90457845,47.74365833,50.99246143
59151171641,3552,42.12258129,47.74365833,50.99246143
59151171641,3552,58.61269379,47.74365833,50.99246143
59151171641,3552,50.32999218,47.74365833,50.99246143
58965163953,3582,50.18983044,47.64370083,50.99350417
58965163953,3582,49.1346282,47.64370083,50.99350417
58965163953,3582,52.83769961,47.64370083,50.99350417
58965163953,3582,51.81185846,47.64370083,50.99350417
59185340027,3544,50.99455356,44.815645,50.99455356
59154353667,3527,49.52034899,47.73482,51.06148981
59154353667,3527,52.60263062,47.73482,51.06148981
59244195015,3581,52.00826437,45.78175167,51.07195486
59244195015,3581,50.13564536,45.78175167,51.07195486
59061336772,3522,50.67053073,47.2258175,51.10118939
59061336772,3522,51.53184804,47.2258175,51.10118939
59182172788,3452,51.10374993,40.16425833,51.10374993
59244189683,3582,45.47888207,47.64370083,51.13624646
59244189683,3582,56.79361085,47.64370083,51.13624646
58965161504,3581,48.58662613,45.78175167,51.16811324
58965161504,3581,53.74960035,45.78175167,51.16811324
58996170184,3544,51.18846356,44.815645,51.18846356
59182170804,3581,51.20905419,45.78175167,51.20905419
58934169254,3551,55.59371662,47.36161167,51.22513677
58934169254,3551,52.05119768,47.36161167,51.22513677
58934169254,3551,55.51910777,47.36161167,51.22513677
58934169254,3551,41.736525,47.36161167,51.22513677
58996167642,3513,46.45936167,56.14895667,51.28022895
58996167642,3513,56.10109624,56.14895667,51.28022895
58934171672,3554,51.28072332,45.82780167,51.28072332
59244190582,3534,52.51346666,45.4540825,51.31943006
59244190582,3534,51.00627064,45.4540825,51.31943006
59244190582,3534,50.43855289,45.4540825,51.31943006
59092325240,3523,51.08104696,48.08086417,51.339966
59092325240,3523,51.59888505,48.08086417,51.339966
59030325798,3582,51.3786122,47.64370083,51.3786122
59120168913,3523,51.85216806,48.08086417,51.37878927
59120168913,3523,50.90541048,48.08086417,51.37878927
59089168231,3511,49.04358521,49.5558975,51.41110254
59089168231,3511,53.77861988,49.5558975,51.41110254
59089170308,3581,53.89292225,45.78175167,51.45379436
59089170308,3581,49.01466648,45.78175167,51.45379436
58965163023,3581,51.46745822,45.78175167,51.46745822
58965164077,3522,51.48623116,47.2258175,51.48623116
59185338260,3584,51.55208326,41.01686,51.55208326
59247397625,3453,51.6040498,38.32097417,51.6040498
58934170959,3554,51.61555809,45.82780167,51.61555809
59151172571,3527,50.09460452,47.73482,51.63683188
59151172571,3527,53.17905925,47.73482,51.63683188
58934172664,3555,51.64726768,42.7075625,51.64726768
59061337423,3544,52.57177397,44.815645,51.64981717
59061337423,3544,50.72786037,44.815645,51.64981717
59151173687,3515,51.6645673,47.45067,51.6645673
59120171796,3552,51.68944037,47.74365833,51.68944037
59185335656,3522,51.72445644,47.2258175,51.72445644
59275200533,3551,51.87829287,47.36161167,51.74270754
59275200533,3551,51.60712221,47.36161167,51.74270754
59182171455,3514,51.74683718,47.57139333,51.74683718
59030327999,3527,51.75414391,47.73482,51.75414391
59278398989,3526,51.78606281,44.88250167,51.78606281
59058171362,3531,49.85882897,48.0142775,51.8094984
59058171362,3531,53.76016784,48.0142775,51.8094984
58996172168,3582,51.88984792,47.64370083,51.88984792
59027169471,3522,51.89700487,47.2258175,51.89700487
59247393719,3552,51.92347024,47.74365833,51.92347024
59120173067,3514,51.97977989,47.57139333,51.94935513
59120173067,3514,51.91893036,47.57139333,51.94935513
59185335842,3527,52.00727631,47.73482,52.00727631
59061339965,3521,45.6721021,55.029855,52.04200229
59061339965,3521,58.41190249,55.029855,52.04200229
58934169502,3572,52.04293068,45.9200025,52.04293068
59058173966,3523,52.06008576,48.08086417,52.06008576
59061340244,3553,52.06554295,45.6650425,52.06554295
59058171858,3453,52.06833983,38.32097417,52.06833983
59216346692,3511,48.81618145,49.5558975,52.08805477
59216346692,3511,52.61328087,49.5558975,52.08805477
59216346692,3511,54.83470199,49.5558975,52.08805477
58937336896,3552,52.10546444,47.74365833,52.10546444
58996168262,3523,52.12236474,48.08086417,52.12236474
59213171951,3582,52.12658756,47.64370083,52.12658756
58965165720,3532,52.29888402,47.5322525,52.13757596
58965165720,3532,51.9762679,47.5322525,52.13757596
59278399206,3551,52.20542327,47.36161167,52.20542327
59216354380,3581,52.21208775,45.78175167,52.21208775
59244194643,3573,52.29154477,40.97689417,52.29154477
59030328495,3524,52.33016779,43.83816417,52.33016779
59120169595,3582,52.41245175,47.64370083,52.41245175
58934171548,3527,52.41833894,47.73482,52.41833894
59216349234,3531,54.28519838,48.0142775,52.50174232
59216349234,3531,50.71828625,48.0142775,52.50174232
58996170060,3525,56.92005592,45.97466417,52.51274577
58996170060,3525,47.35951501,45.97466417,52.51274577
58996170060,3525,53.25866637,45.97466417,52.51274577
59151173687,3515,52.52616128,47.45067,52.52616128
58934173966,3521,52.62926772,55.029855,52.62926772
59027171269,3514,53.47192356,47.57139333,52.65907731
59027171269,3514,51.84623106,47.57139333,52.65907731
58934170060,3527,52.66752537,47.73482,52.66752537
59092323752,3514,52.69743325,47.57139333,52.69743325
58996171765,3522,52.72008848,47.2258175,52.72008848
59027169006,3551,52.75486831,47.36161167,52.75486831
59123345731,3544,54.08849291,44.815645,52.82173642
59123345731,3544,51.55497993,44.815645,52.82173642
59089170401,3521,52.85697554,55.029855,52.85697554
59030332370,3512,52.89893287,49.65118417,52.89893287
59244189869,3582,52.48626131,47.64370083,53.00382048
59244189869,3582,53.52137965,47.64370083,53.00382048
58934173284,3532,53.03357305,47.5322525,53.03357305
58968316715,3533,53.0408941,47.4578575,53.0408941
58999341856,3582,42.19876067,47.64370083,53.0949919
58999341856,3582,65.57096362,47.64370083,53.0949919
58999341856,3582,51.51525142,47.64370083,53.0949919
58996171796,3562,53.09697522,44.67627833,53.09697522
59213173594,3527,53.10096869,47.73482,53.10096869
58937330820,3552,53.11275535,47.74365833,53.11275535
59027168851,3524,53.11533992,43.83816417,53.11533992
59061330696,3514,53.11831387,47.57139333,53.11831387
59123340430,3571,53.13229004,45.43473,53.13229004
59275199758,3554,53.16688693,45.82780167,53.16688693
59247389441,3531,53.17905925,48.0142775,53.17905925
59120170339,3553,53.29307456,45.6650425,53.29307456
58965163488,3511,53.31996206,49.5558975,53.31996206
58999341329,3514,53.79760485,47.57139333,53.3339636
58999341329,3514,52.87032236,47.57139333,53.3339636
59058173129,3582,57.1432804,47.64370083,53.47163123
59058173129,3582,49.79998207,47.64370083,53.47163123
59216350939,3532,53.4841728,47.5322525,53.4841728
58965161225,3522,59.45583389,47.2258175,53.50896137
58965161225,3522,51.5306797,47.2258175,53.50896137
58965161225,3522,49.54037052,47.2258175,53.50896137
59213172013,3533,53.55453858,47.4578575,53.55453858
59216350350,3512,53.58393687,49.65118417,53.58393687
58934170525,3513,46.54198781,56.14895667,53.59109131
58934170525,3513,55.04416411,56.14895667,53.59109131
58934170525,3513,52.52337669,56.14895667,53.59109131
58934170525,3513,60.25483661,56.14895667,53.59109131
59061329828,3544,53.59354695,44.815645,53.59354695
58937331347,3527,53.68658435,47.73482,53.68658435
58968324372,3572,53.75263568,45.9200025,53.75263568
59185331719,3527,53.80878276,47.73482,53.80878276
58965161411,3582,53.86406102,47.64370083,53.86406102
59247394649,3581,53.90236267,45.78175167,53.90236267
59154356767,3552,55.0969897,47.74365833,53.91506384
59154356767,3552,52.73313799,47.74365833,53.91506384
59123341670,3573,53.95240146,40.97689417,53.95240146
58999342724,3523,53.99786953,48.08086417,53.99786953
59030327937,3512,54.13933718,49.65118417,54.13933718
59123345886,3513,50.24870077,56.14895667,54.1644691
59123345886,3513,58.08023742,56.14895667,54.1644691
59030331998,3532,54.22536809,47.5322525,54.22536809
59058171238,3581,54.27953249,45.78175167,54.27953249
59027168448,3552,54.35866827,47.74365833,54.35866827
58934171052,3512,54.36949973,49.65118417,54.36949973
59120173222,3513,49.14982702,56.14895667,54.43512998
59120173222,3513,59.72043293,56.14895667,54.43512998
59275200533,3551,53.77346007,47.36161167,54.45705236
59275200533,3551,55.14064464,47.36161167,54.45705236
58937338291,3512,61.70108044,49.65118417,54.46262346
58937338291,3512,53.11762808,49.65118417,54.46262346
58937338291,3512,48.56916184,49.65118417,54.46262346
59030331657,3553,54.52590841,45.6650425,54.52590841
59061335067,3544,54.52654053,44.815645,54.52654053
59120169099,3571,58.87462402,45.43473,54.54377182
59120169099,3571,50.21291961,45.43473,54.54377182
59278395393,3511,54.57905329,49.5558975,54.57905329
58996171021,3522,51.45270956,47.2258175,54.64643208
58996171021,3522,59.73882096,47.2258175,54.64643208
58996171021,3522,52.74776571,47.2258175,54.64643208
59213170308,3551,54.67715941,47.36161167,54.67715941
58999339004,3531,54.67889751,48.0142775,54.67889751
59123343065,3512,54.73828139,49.65118417,54.70716435
59123343065,3512,54.67604732,49.65118417,54.70716435
58968317149,3523,55.03814418,48.08086417,55.03814418
58968319257,3551,55.97922077,47.36161167,55.97922077
58968325643,3513,59.17174726,56.14895667,56.10565532
58968325643,3513,54.99121465,56.14895667,56.10565532
58968325643,3513,51.81695683,56.14895667,56.10565532
58968325643,3513,58.44270255,56.14895667,56.10565532
59030325271,3551,56.11769965,47.36161167,56.11769965
59120173191,3551,60.7921972,47.36161167,56.31779229
59120173191,3551,51.84338737,47.36161167,56.31779229
59151173408,3544,56.33290247,44.815645,56.33290247
58996168386,3521,56.96310053,55.029855,56.96310053
59123341422,3525,57.48218752,45.97466417,57.48218752
59247393719,3552,57.50649434,47.74365833,57.50649434
56175182646,3521,57.53676731,55.029855,57.53676731
59244194023,3513,57.61825431,56.14895667,57.61825431
