,Unnamed: 0,Postcode4,Opp_m2,geometry,9NO2,10NO2,11NO2,12NO2,13NO2,14NO2,15NO2,16NO2,17NO2,18NO2,19NO2,20NO2,Total_NO2,Average_NO2
66,66,1033,3798032,"POLYGON ((119377.80540565455 491915.1581444915, 119394.59915819934 491905.02254632063, 119612.81939535782 491744.4469580927, 119875.62628854124 491491.7660647633, 120665.85754794959 490548.3115341724, 120879.05926280475 490288.14243063494, 121143.18131329308 489956.3987371525, 121263.67727521839 489810.9235982007, 121339.3779087108 489883.05374311504, 121425.00551221901 489970.9398686103, 121507.0862502383 490062.1784915519, 121570.0862540639 490137.41380284895, 121621.37767970549 490202.6036884119, 121861.46377457309 490521.9949249046, 121897.15645308961 490602.53633825236, 121899.05706364501 490606.86306300946, 121988.55388745124 490770.8296696593, 121807.46862622163 490905.47897589474, 121897.47011081321 491212.8439858641, 121857.7789497202 491245.46764764475, 121988.9924230341 491718.4707701471, 121858.58202936157 491875.04458831943, 121774.04971644831 491992.11240084097, 121706.89252123826 492052.9846811491, 121575.71026090442 492121.19032910024, 121526.50888126084 492109.50713917846, 121520.77744053851 492127.1265982875, 121511.46676745385 492129.63776971155, 121473.40765755568 492124.66684186924, 121413.30732736856 492121.07030879747, 121332.79892210673 492107.93343666935, 121258.60201715295 492092.54040980514, 121199.02635942478 492076.247071967, 121178.18671283839 492073.2744831984, 121156.6872581865 492072.3093592656, 121141.30638588249 492072.6375270831, 121133.29372802144 492114.5298194027, 121094.58667519793 492105.4493016311, 121052.12104918231 492104.8514376099, 121033.37676621685 492108.7637266212, 120998.0243837875 492122.47105600976, 120869.48004531034 492453.05059861304, 120839.09937129993 492535.8229838972, 120793.49111239178 492707.2606083013, 120732.54173814933 492689.2244212306, 120494.62743686183 492580.6163481982, 120506.62915662062 492563.29668973625, 120445.75339102733 492484.36571789783, 120386.82894819653 492477.22399338166, 120369.23705787049 492471.56155832193, 120360.14239645342 492464.9493005117, 120155.28515002869 492203.1296918805, 120152.68839320389 492183.2308114253, 120154.00783893772 492157.1844234859, 120064.32419682435 492146.80359169684, 120039.99102661126 492149.1903844967, 120016.90692159854 492156.93162273115, 119996.10944823269 492169.54146217037, 119866.8883419382 492270.60344958986, 119818.02178691214 492306.224476505, 119773.32890717 492334.5836408204, 119662.74499924094 492398.7989411721, 119377.80540565455 491915.1581444915))",21.21104267768356,22.06261741973248,24.23821886519729,19.962910157703305,25.95778211050056,22.22666371107496,31.22432511419396,33.66940598498649,37.45424393945781,24.75930813400062,23.986062971591387,22.68415212956508,309.43673321568747,25.786394434640624
67,67,1042,3657014,"POLYGON ((115733.53003450239 492957.6290373257, 116478.19127318249 490630.76635430736, 116493.89709778212 489817.26092463365, 117001.27537711748 489817.1199029187, 117004.12664883886 489807.2950776004, 117011.77000280566 489801.0050968212, 117010.93861873864 489693.06880920136, 117457.93888902327 489690.547327779, 117464.6375646235 489829.24947883177, 117468.46370578368 489874.0619986838, 117571.6419955209 489874.1680386855, 117629.8311364934 489979.87792952533, 117720.33972530728 489933.1273353522, 117722.85046109979 489913.19111070427, 117874.3021945888 489832.0459156983, 117798.83464561212 489735.4874548074, 117827.80425239552 489758.8470290229, 117862.56592458856 489783.0644370055, 117906.94031755308 489809.32390083926, 117925.15631798863 489814.8616741349, 117955.0076450787 489828.8798527093, 118005.32084342177 489847.52926740504, 118048.32271304535 489855.21829153976, 118065.1080334404 489932.4359527146, 118085.3534027412 490000.02522133285, 118100.84077647852 490043.09300066694, 118119.21594119303 490087.3520695819, 118153.41979691159 490156.75108819996, 118182.6628977766 490207.2715641568, 118216.74089804973 490258.2012242833, 118395.33622267662 490498.3270758822, 118347.95876084326 490533.840169974, 118056.85591068001 490767.01937418303, 117933.84206804069 490861.6205296631, 117592.64063637401 491114.88819962187, 117384.22176512092 491262.1262241327, 117065.74764106088 491499.33500137564, 117046.46897843227 491515.0723187651, 117009.79337950305 491549.62598980643, 116980.16201973539 491581.6776656532, 116934.76917036294 491641.55745474965, 116901.95550615611 491693.11758326966, 116884.2425454263 491724.6215526309, 116861.39349020875 491770.30775638425, 116846.9453222045 491802.46535839065, 116836.54509499736 491821.35051931127, 116813.2597728089 491890.52946895227, 116801.97830694646 491944.9167167588, 116798.1934036221 491981.5428071557, 116798.00459558777 492037.06808855204, 116804.14971905354 492092.5442878625, 116732.70379393385 492074.18253095634, 116661.7122233295 492350.4618886148, 116617.78960574322 492345.2402350729, 116579.05189019718 492464.0449449569, 116612.61210396636 492493.71514580486, 116880.67083689822 492432.00478490815, 116938.50984247302 492697.70510766166, 116941.17227369812 492698.9085187487, 116831.19322919563 492721.3455329051, 116709.18823518859 492742.9771496146, 115733.53003450239 492957.6290373257))",27.38964251986563,33.57966347339468,19.09067552118964,20.3483026036963,30.00921648623981,26.637957478728385,33.37231127598811,39.05518518595736,34.18713924630183,20.11807948607073,23.73012010760577,25.154575589159045,332.67286897419734,27.72273908118311
68,68,1044,2668532,"POLYGON ((115130.17939488892 490370.55010511784, 115146.45381099288 490355.4972113943, 115164.25650724088 490334.990913643, 115177.3755425296 490315.19012534735, 115186.48539387365 490297.86968574306, 115201.39281571009 490255.91176047665, 115220.98262139002 490178.43205915176, 115242.87862786965 490107.4765441983, 115276.59636422704 490018.5225435285, 115317.40799434576 489930.41300253506, 115359.00352803286 489854.9600602133, 115368.75395270454 489840.08278011036, 115384.06171031238 489822.1677123512, 115399.56125651831 489794.2145968005, 115407.40680536375 489787.9204851669, 115425.86143890237 489788.8850673429, 115431.2603582014 489792.4023891204, 115438.79051494302 489779.87973710825, 115518.69266606148 489829.42221854086, 115532.67906510312 489841.1048920481, 115614.05388169846 489888.6342592383, 115629.06671849571 489866.9391335908, 115642.95491103706 489876.59778703266, 115679.65938135213 489818.78955698543, 115685.96186199615 489822.967571636, 115688.97363010584 489817.3800656429, 116493.89709778212 489817.26092463365, 116478.19127318249 490630.76635430736, 115733.53003450239 492957.6290373257, 115528.52000618342 492296.7617693408, 115474.47259123431 492268.72078290087, 115456.32873551163 492271.414417771, 115440.4082610556 492288.3440301377, 115392.33924227479 492376.9676529106, 115371.13809365401 492397.0555157642, 115351.80344503242 492403.8872557281, 115315.93132448688 492384.70361413824, 115439.58662688395 492074.9337577527, 115430.19964796651 492050.64086893195, 115436.57600860884 492048.2418754711, 115404.97357799279 491959.4903738025, 115376.57750489097 491871.9261504327, 115332.70804502223 491713.3847666424, 115325.88446854465 491710.9917318986, 115323.0808853883 491701.6675795064, 115301.20890058359 491604.1482263181, 115282.0682568911 491501.1547214871, 115256.89975298103 491332.5603614968, 115243.40763768062 491195.2502336641, 115237.77930837555 491114.1795353317, 115220.4304542414 490784.06918683095, 115212.22214091834 490720.72248703014, 115208.87666223958 490677.2316830931, 115203.61450103947 490515.1645295585, 115201.6054057695 490509.9399171887, 115196.4018522423 490506.09858789924, 115179.22625368176 490502.22040830646, 115175.15177937181 490505.03507021925, 115151.17211060505 490500.55545193504, 115179.59177028635 490396.62201615237, 115175.95420092647 490392.86820528144, 115165.50552902982 490388.50179306685, 115159.8756716164 490390.8839503211, 115153.12121825365 490397.28092937893, 115130.17939488892 490370.55010511784))",19.95356173067966,33.93100884027597,43.90378006798434,21.66965565994731,32.724614523941085,22.80753266686056,26.570312821845977,32.68602676975071,21.508101688943256,20.38122009807508,17.36949474157357,17.51903332896262,311.02434293884016,25.918695244903347
69,69,1013,4935224,"MULTIPOLYGON (((118395.33622267662 490498.3270758822, 118463.63503712576 490447.08165950736, 118540.81632152696 490373.6289056258, 118612.29797293438 490311.46878421324, 119216.90504423185 489862.4014737286, 119254.11177476787 489831.5326364939, 119305.6107019198 489780.5433054438, 119336.72323374818 489743.58828612947, 119449.2892646655 489590.559476085, 119491.39042966894 489604.5987842773, 119496.71619434371 489586.99105723144, 119543.92401423436 489601.22772188304, 119650.38395994145 489523.7991995282, 119851.19109276615 489371.038316555, 119876.80069496305 489353.8317420833, 119889.01347784753 489358.6406281556, 120320.68653018487 489039.9060002508, 120387.27170344206 488992.93913023896, 120540.8393381818 488902.40395904006, 120503.04732709946 488773.83003797027, 120530.5450169339 488772.73655840935, 120554.15277449638 488769.3448753674, 120588.67829839986 488761.66005675937, 120645.79425971338 488741.33377362206, 120629.1800132365 488710.7504702661, 120581.76424311564 488599.13363528927, 120645.79736642286 488566.7643651458, 120667.85776466015 488545.34736781433, 120676.56078102754 488525.0359245358, 121135.33571579098 488100.2804420532, 121161.85827018158 488085.5111935873, 121262.44729246151 488048.21509918926, 121282.18254120834 488047.5238610381, 121385.16916643229 488011.0929238733, 121395.9561101225 488006.2460383013, 121417.58056466043 487990.9663227643, 121440.71984248843 488020.18374375254, 121499.32383817964 488085.8789239537, 121541.39321865203 488143.4530277577, 121599.95105375448 488244.989249561, 121745.45500092546 488456.62917392043, 121687.63705504034 488535.46344090026, 121646.96281174713 488601.9429574823, 121610.18608338569 488670.7330853895, 121575.55603137372 488755.7541596857, 121550.9726888891 488835.2663418503, 121536.62975540856 488897.7629949258, 121426.49194850746 489469.33038068487, 121404.88631916288 489555.37690683064, 121375.15720058326 489637.91832300415, 121337.78573037082 489709.607757497, 121293.85437340225 489774.4436578691, 121263.67727521839 489810.9235982007, 121143.18131329308 489956.3987371525, 120879.05926280475 490288.14243063494, 120665.85754794959 490548.3115341724, 119875.62628854124 491491.7660647633, 119612.81939535782 491744.4469580927, 119394.59915819934 491905.02254632063, 119377.80540565455 491915.1581444915, 119107.73986788465 491454.9033054215, 119015.70968310628 491329.2943797613, 118395.33622267662 490498.3270758822), (121010.94664915031 489650.79608466814, 120859.10024473627 489329.899733491, 120849.25562778606 489298.2896696977, 120797.32500891922 489333.2206792541, 120365.13753455723 489427.0874018847, 120358.36187075239 489429.6607869115, 120346.95302550698 489438.41989804537, 120302.28391447515 489496.5714902289, 120256.03974169631 489549.37143580505, 120248.20419949174 489555.10135122726, 120232.03134273781 489562.00273119146, 120224.65558091365 489563.4233362026, 120070.84354272563 489568.6160107829, 120038.69542861276 489570.835493299, 120002.60338015866 489575.564466575, 120015.76042486695 489712.63240566495, 120164.33748464484 489703.2022134533, 120166.69609271761 489718.1401044794, 120202.42589849539 489718.1549363898, 120200.43108993376 489744.15031411865, 120250.01696291412 489762.14894971595, 120279.10656745514 489747.21206882846, 120466.42917636008 489906.13530194765, 120530.64694904059 489956.30230178236, 121010.94664915031 489650.79608466814)))",38.51905539129274,36.95503063163168,35.132960450824775,30.7861580555868,29.90194687751301,30.484000793577994,34.96776581318828,37.58548735721105,34.00727178817275,35.23677255567431,39.09817143179836,35.24561208847411,417.92023323494584,34.826686102912156
70,70,1014,2821792,"MULTIPOLYGON (((118048.32271304535 489855.21829153976, 118037.94025584438 489777.7412918915, 118034.34848898088 489725.3714374283, 118033.31429161703 489677.29967321537, 118046.59134085759 489142.5509276576, 118066.537069343 489142.4015468048, 118066.41849875529 489144.7502167161, 118068.12707604046 489144.72629732755, 118068.11299319066 489126.4782386715, 118066.41877421533 489126.60219285986, 118066.80818641034 489096.77910787397, 118071.49359983779 488922.3850890007, 118069.13931357641 488862.5398609556, 118073.52288025772 488720.5275205551, 118127.42487578686 488726.9117745303, 118234.4381819063 488725.0004074628, 118629.17029713618 488732.86757516314, 118774.50180206861 488737.5731308283, 118812.01136498548 488736.9751606804, 119153.50323970328 488744.3849475273, 120129.00296097377 488765.3217528311, 120461.49558518708 488770.7715785763, 120503.04732709946 488773.83003797027, 120540.8393381818 488902.40395904006, 120387.27170344206 488992.93913023896, 120320.68653018487 489039.9060002508, 119889.01347784753 489358.6406281556, 119876.80069496305 489353.8317420833, 119851.19109276615 489371.038316555, 119650.38395994145 489523.7991995282, 119543.92401423436 489601.22772188304, 119496.71619434371 489586.99105723144, 119491.39042966894 489604.5987842773, 119449.2892646655 489590.559476085, 119336.72323374818 489743.58828612947, 119305.6107019198 489780.5433054438, 119254.11177476787 489831.5326364939, 119216.90504423185 489862.4014737286, 118612.29797293438 490311.46878421324, 118540.81632152696 490373.6289056258, 118463.63503712576 490447.08165950736, 118395.33622267662 490498.3270758822, 118216.74089804973 490258.2012242833, 118182.6628977766 490207.2715641568, 118153.41979691159 490156.75108819996, 118119.21594119303 490087.3520695819, 118100.84077647852 490043.09300066694, 118085.3534027412 490000.02522133285, 118065.1080334404 489932.4359527146, 118048.32271304535 489855.21829153976)), ((120002.60338015866 489575.564466575, 120038.69542861276 489570.835493299, 120070.84354272563 489568.6160107829, 120224.65558091365 489563.4233362026, 120232.03134273781 489562.00273119146, 120248.20419949174 489555.10135122726, 120256.03974169631 489549.37143580505, 120302.28391447515 489496.5714902289, 120346.95302550698 489438.41989804537, 120358.36187075239 489429.6607869115, 120365.13753455723 489427.0874018847, 120797.32500891922 489333.2206792541, 120849.25562778606 489298.2896696977, 120859.10024473627 489329.899733491, 121010.94664915031 489650.79608466814, 120530.64694904059 489956.30230178236, 120466.42917636008 489906.13530194765, 120279.10656745514 489747.21206882846, 120250.01696291412 489762.14894971595, 120200.43108993376 489744.15031411865, 120202.42589849539 489718.1549363898, 120166.69609271761 489718.1401044794, 120164.33748464484 489703.2022134533, 120015.76042486695 489712.63240566495, 120002.60338015866 489575.564466575)))",36.12571665502468,30.95470186337044,39.049027305547085,39.760074590766905,39.23776360999245,34.217990820100695,37.76325702608718,45.36804632291935,30.73248092358572,37.11296826605273,42.68334478353723,33.835011343829784,446.84038351081426,37.23669862590119
71,71,1036,285885,"POLYGON ((121988.9924230341 491718.4707701471, 121857.7789497202 491245.46764764475, 121897.47011081321 491212.8439858641, 121807.46862622163 490905.47897589474, 121988.55388745124 490770.8296696593, 122008.77483976002 490800.6145204798, 122027.56516261213 490823.08753146324, 122258.28350324894 491020.1760409111, 122275.15316457774 491039.6251038864, 122287.04518069656 491057.59399152134, 122296.77429711277 491076.76782999357, 122345.17717740017 491194.7257834836, 122349.44473183944 491210.2751582757, 122350.57077898394 491226.17914637015, 122346.70570071 491248.79232035094, 122307.65451417668 491333.1703801732, 122276.35608799547 491384.89552045683, 122256.72831847094 491412.06418396893, 122226.89323888034 491447.3121357285, 122165.5634187573 491506.470220276, 121988.9924230341 491718.4707701471))",17.409159236048396,16.30101606208831,20.373025525764035,23.07333910906249,19.222925969442496,19.95126344137266,18.32202696518796,16.42597749411418,21.34614182785153,15.132861157352185,10.109118114504962,18.13801631766988,215.80487122045906,17.98373926837159
72,72,1022,1436068,"MULTIPOLYGON (((123075.313608211 489201.57595023216, 124371.93641572971 488377.09323594964, 124540.59269036155 488387.7323178082, 124769.07508506934 488385.99332155206, 124862.91133401371 488733.56519389444, 124444.09135186241 488857.97974237386, 124531.94614568228 489214.6177496583, 124449.12119782151 489307.3712149876, 124204.626294127 489365.3044433988, 124163.91317703141 489376.4630595139, 124156.0122495966 489376.84626109677, 124153.19525908833 489340.03412795055, 124104.20951607588 489333.55334253353, 124096.6934292628 489382.33586560393, 124085.52409404481 489380.4030267253, 124085.70413617339 489377.6313217317, 124077.12838022532 489376.7838027138, 124076.992476416 489377.9084628921, 124062.4947354063 489378.2107786485, 123986.8457682345 489375.12523669575, 123847.34007381013 489361.7619810216, 123781.80775974128 489353.50849072455, 123724.24466348982 489344.9382915751, 123634.99502439555 489325.99965900206, 123548.94802218104 489304.4607933561, 123540.71956503054 489304.7358002291, 123520.13995273472 489301.4289022301, 123510.20552721023 489355.4462773657, 123513.50452122248 489372.1043275618, 123510.64076153422 489382.03660877346, 123478.15217237693 489612.5694440921, 123489.04105360949 489643.0986504805, 123480.82941305592 489648.0469235247, 123476.32510000293 489656.8659055904, 123450.33854574514 489808.3569861281, 123449.10225451506 489817.26636213134, 123448.84605509139 489818.71448954544, 123328.67347410879 489858.0169402098, 123189.03190599561 489429.1638390386, 123144.65532526505 489314.28752437455, 123114.64238414698 489262.8529445068, 123075.313608211 489201.57595023216)), ((123607.8278125733 490220.25783657463, 123713.73622713878 490141.51892745297, 124523.57376472226 491148.8116537238, 124466.05556925593 491172.4560068858, 124380.20626789366 491210.93095937715, 124322.6142002805 491238.88354955206, 124255.73757117923 491273.90462254506, 124220.13449125335 491294.48890135915, 124149.02850705755 491339.5631388369, 123941.63800065106 491080.4857308522, 123872.10718593368 490976.34292598825, 123858.54962295588 490941.5903650416, 123851.03321026142 490872.0950310242, 123835.9641771834 490792.0769382856, 123777.2385070202 490684.2954825614, 123844.8541210398 490649.1520561935, 123879.33352301212 490611.7706747621, 123821.47469479419 490509.94723566005, 123751.76205348033 490401.31205923716, 123681.1594131333 490346.99362755, 123708.31130796685 490309.8801556324, 123607.8278125733 490220.25783657463)))",24.501481710768378,30.495927098245502,35.141658467246515,24.39556206204059,24.95053535212887,36.82683815370181,41.05595255599077,24.27374186192624,28.322635684651065,22.96742103384996,21.78462623373572,24.23312705830905,338.9495072725945,28.245792272716205
73,73,1082,1389862,"POLYGON ((119661.4554694765 483479.61958647874, 119668.71357274942 483132.63477394596, 119666.29303154298 482279.3404862982, 119679.94423516063 481679.7335980599, 120291.3514019929 481693.09375147085, 120476.27922157751 481697.3619410767, 120458.02738904624 482081.7066607555, 120457.97860300713 482143.0041949035, 120479.34186584255 482185.59272107965, 120475.00943608375 482335.3777717444, 120482.53012370202 482358.0237864732, 120488.61482320003 482505.96696461365, 120490.93974504653 482966.70938366174, 120544.21756847049 483060.81481978414, 120545.44200004169 483128.8797652391, 120457.80752868214 483146.3375809861, 120419.19293184872 483149.96798210166, 120380.51249037875 483147.112246518, 120338.21268275662 483139.3975566018, 120228.61477897101 483366.5639350893, 120214.48274691816 483411.6266851741, 120208.32754689033 483442.50230274873, 120204.8268442059 483473.82655782637, 120204.03949414042 483504.2860710207, 120106.61610305881 483504.93984552065, 119985.21627175779 483502.7945736126, 119887.71916043546 483496.9217708749, 119661.4554694765 483479.61958647874))",34.91981453597148,23.8653355514752,27.313196596712903,28.16343615375071,23.750021878692998,21.298108265234543,17.77683267013967,14.05128898790889,17.809731956614087,19.23263181580265,18.54471589998449,20.517260510660293,267.2423748229479,22.270197901912326
74,74,1083,1825034,"POLYGON ((120474.71221373489 483502.46491459856, 120204.03949414042 483504.2860710207, 120204.8268442059 483473.82655782637, 120208.32754689033 483442.50230274873, 120214.48274691816 483411.6266851741, 120228.61477897101 483366.5639350893, 120338.21268275662 483139.3975566018, 120380.51249037875 483147.112246518, 120419.19293184872 483149.96798210166, 120457.80752868214 483146.3375809861, 120545.44200004169 483128.8797652391, 120544.21756847049 483060.81481978414, 120490.93974504653 482966.70938366174, 120488.61482320003 482505.96696461365, 120482.53012370202 482358.0237864732, 120475.00943608375 482335.3777717444, 120479.34186584255 482185.59272107965, 120457.97860300713 482143.0041949035, 120458.02738904624 482081.7066607555, 120476.27922157751 481697.3619410767, 121307.39104465768 481716.88418773946, 121413.31460309251 481721.83788549714, 121437.36801916777 481721.7857592463, 121452.0895520494 481720.0056814783, 121531.58783617348 481721.13573096227, 121517.10520867427 481736.04346874455, 121505.28218264869 481752.0347699617, 121494.97946648544 481771.02000579686, 121475.61921252098 481821.6554231543, 121469.41034396243 481841.0691453058, 121462.03601566679 481878.6161984518, 121459.69098298077 481905.78129016917, 121461.62530143754 481919.5652874863, 121465.48585566721 481934.89395538607, 121502.32923783342 482030.55637231993, 121544.33916006229 482152.454265298, 121552.20346304777 482177.2024830714, 121573.4227024214 482260.3980226414, 121583.31863080393 482292.26477658295, 121593.10344220011 482316.78866815864, 121605.6186094358 482343.864400006, 121641.06152428853 482404.5771827028, 121669.58899932323 482448.7914254245, 121705.27034137605 482513.75346547464, 121715.18063996156 482537.83168508374, 121723.11705928156 482562.36828561086, 121726.60854761489 482584.8318769649, 121726.7269290305 482611.5240837637, 121722.62800026829 482641.5827076599, 121713.58868680749 482686.05034041964, 121688.33257198904 482781.0202310527, 121687.18810584332 482794.2687502113, 121687.67818517788 482816.40763088, 121690.89402894358 482838.427996288, 121697.41276072408 482855.9531580017, 121706.68064236915 482873.8047323524, 121616.23919137748 482947.17264259036, 121576.94723063809 482901.3847366987, 121571.92628983638 482896.7454760274, 121567.97529400294 482896.104603725, 121545.2930247823 482918.6228566117, 121536.47710073835 482935.37265232386, 121461.28061651108 482993.7303890581, 121442.41784152386 483005.4302684445, 121424.20202648349 483013.02005910897, 121403.91267930267 483017.38613616937, 121373.30341149482 483016.7042226888, 121353.22689697385 483011.27753167064, 121324.83336292388 482995.6710021945, 121319.5208267527 482995.2732702426, 121316.73466569441 482997.5176107023, 121293.03717337744 483040.8398350152, 121297.68361283887 483062.50527899334, 121298.51456990467 483075.4066280638, 121296.43830448808 483088.78400455095, 121293.01687333974 483098.8102837643, 121287.30014833855 483109.0858882879, 121279.52584097849 483118.4854030948, 121218.23535785818 483176.20680992014, 121121.70398430225 483254.18753702764, 121132.94375246603 483272.14693231095, 121205.5129385049 483357.99355608143, 121131.92193756028 483421.3636239269, 121054.81990233064 483308.73374644294, 120997.20024819372 483355.41725608736, 120969.3943164199 483375.5255949563, 120948.22393127216 483389.24610406836, 120883.85261855133 483424.18314162607, 120846.14231375116 483441.02256396756, 120809.01656819948 483454.64259876043, 120747.80709666904 483472.5244814748, 120702.5529958487 483482.5187274708, 120659.04627917125 483488.94067986135, 120563.8215937558 483497.0584601317, 120474.71221373489 483502.46491459856))",36.07426635099532,28.53555537977913,24.392990278623504,25.829760454555338,24.2879963860501,24.73808848202208,24.17822356081565,27.5389001393015,28.95948146037874,22.26374871425439,21.655590968991483,22.86762954258796,311.3222317183552,25.943519309862936
75,75,1086,1232637,"POLYGON ((127553.311977485 486947.50312850886, 127036.16252159403 486439.356088745, 126719.8763145908 486159.66329463804, 126880.84917528593 485959.5759764929, 126899.42444208117 485941.4338503857, 126961.44210545106 485791.64980232884, 126975.34098199075 485767.98231340025, 126994.6455181539 485748.51234474557, 127021.7060402068 485728.44216537673, 127037.54271949107 485719.67363939324, 127045.78294147308 485716.7896761655, 127051.47606846623 485714.0314101116, 127059.36023892759 485712.02849333716, 127065.96197297069 485709.7212969086, 127271.88211908114 485658.156770827, 127286.7152252569 485656.17083542, 127293.1820037133 485656.4905988775, 127298.0234822525 485656.10738109774, 127302.55840289264 485656.9386959763, 127309.2636686114 485657.26826943905, 127323.86235936242 485660.8582279376, 127569.10678806502 485746.2889577869, 127711.90418724231 485872.9315772658, 128481.99744143302 486596.7873439965, 128387.1202220061 486776.44866679265, 128211.33949399894 486779.0684567066, 128043.45561304755 486794.70299139165, 127882.63456438629 486827.51744081377, 127712.50924480222 486879.5264976166, 127553.311977485 486947.50312850886))",34.63050878721494,19.243631478103936,13.89740417077472,14.588853022926523,11.97012517000665,23.486649841052056,36.33951181823655,15.98012974696108,16.699016382258897,10.774545220662528,41.07922280386383,17.745955744251113,256.4355541863128,21.369629515526068
76,76,1087,5073808,"POLYGON ((126550.31732549402 485437.05719443556, 126590.65317367736 485424.8081465302, 126592.65847702484 485431.1388229927, 126606.88537270625 485426.7287177533, 126604.72525314726 485420.7215998954, 126680.06685770364 485394.47502448835, 126726.08013440814 485374.1944452814, 126767.84794000353 485352.4698462457, 126813.0619862486 485325.71892444085, 126841.23544994098 485306.98775886034, 126882.95545567243 485275.4840639446, 128187.40234312211 484128.42653507995, 128214.43285648055 484110.34375445993, 128495.08164831522 483862.4975153906, 128549.2411556061 483820.8161921238, 128566.74041799083 483805.2565217371, 128585.68120675298 483829.8563217375, 128606.64330725314 483848.8820823081, 128637.00326732369 483867.9690380598, 128664.12043020826 483879.6297535172, 128716.80317309924 483894.4702694922, 128758.07897316516 483903.1521426784, 128897.39159218551 483919.43782165856, 128935.40770570171 483917.4679682737, 128987.41765474404 483905.722290477, 129173.03095153603 483837.6549365042, 129192.29697487452 483835.10639970325, 129219.71576946124 483838.1899613852, 129246.81365893743 483846.3935908602, 129277.62634081332 483862.6003149185, 129314.4955051275 483887.6547763669, 129367.33301696338 483930.10654510895, 129400.62657359193 483963.64755402826, 129418.32042223998 483985.2527977502, 129433.27360400776 484006.6608820729, 129446.50458145107 484033.73024057597, 129449.48255297769 484042.9499285743, 129446.89715786438 484043.7532909055, 129451.33077725414 484057.72764256113, 129452.69083865275 484057.17540466273, 129456.79072944181 484072.50893446733, 129458.40529328425 484109.3185614808, 129700.42620297024 484554.3729276268, 129995.16358277012 484682.7086114741, 129585.00511837799 486138.86493408546, 128731.37363616024 486124.69565411843, 128481.99744143302 486596.7873439965, 127711.90418724231 485872.9315772658, 127569.10678806502 485746.2889577869, 127323.86235936242 485660.8582279376, 127309.2636686114 485657.26826943905, 127302.55840289264 485656.9386959763, 127298.0234822525 485656.10738109774, 127293.1820037133 485656.4905988775, 127286.7152252569 485656.17083542, 127271.88211908114 485658.156770827, 127065.96197297069 485709.7212969086, 127059.36023892759 485712.02849333716, 127051.47606846623 485714.0314101116, 127045.78294147308 485716.7896761655, 127037.54271949107 485719.67363939324, 127021.7060402068 485728.44216537673, 126994.6455181539 485748.51234474557, 126926.82276339101 485573.6521450953, 126550.31732549402 485437.05719443556))",31.985664275170286,19.18450426292279,9.560060941663222,8.018513389641946,7.968796079491499,9.80134922220925,14.212973239097936,19.1468253208553,19.84880646520484,15.214417416322204,43.71215633259059,14.541162865530236,213.19522981070008,17.766269150891674
77,77,1102,3117838,"POLYGON ((125654.21565420573 481875.5360032881, 125546.26986823077 481815.76045717625, 125537.3104820616 481811.0405282578, 125536.17085762881 481813.1502555883, 125533.36579500682 481811.50910897116, 125534.43777410507 481809.48879734176, 125375.47145926689 481721.3257862095, 125037.06918561025 482334.7749003038, 124546.95887713376 482063.93248637737, 124505.19391012061 482011.77232141065, 124476.08755116361 481979.36201576336, 124466.23716139313 481964.06807377876, 124417.66010123013 481902.0591349486, 124413.34049437782 481899.20406080614, 124393.94802068197 481894.3059866265, 124373.2761266373 481891.98617400555, 124365.93569906855 481851.6418997884, 124349.39957540079 481800.5617985728, 124361.75583449873 481793.2528633324, 124374.92388884755 481773.91101517313, 124392.47741719129 481755.91062318516, 124400.07041407077 481748.9650839933, 124410.26521037282 481744.89638386003, 124473.04239426515 481675.0668284962, 124505.73692689526 481647.82725333533, 124509.76672992313 481593.72687668964, 124515.08542996796 481560.65905153163, 124523.98261457152 481522.984991442, 124535.22550537431 481488.6456140587, 124542.75799678816 481470.67416886415, 124580.23715608963 481389.6750665681, 124523.04167466838 481358.20516869554, 124532.73571519801 481339.1188495743, 124526.0527482 481327.911007274, 124555.4285348585 481269.54878700373, 124570.4784727949 481266.46305515204, 124604.32094718068 481203.60073678294, 124640.53114399782 481148.635162095, 124707.63280536361 480982.65919596073, 124709.44795384619 480967.2933200693, 124708.44220889437 480958.9545075874, 124752.48348276288 480889.47720385075, 124759.36568058643 480889.7689007676, 124774.86657484855 480860.9674028084, 124773.26424849508 480854.30122118164, 124776.369114776 480837.9260935912, 124850.62791506796 480703.5192245529, 124983.25078285292 480690.23931710253, 125056.13481162481 480541.47951368085, 125028.93278014423 480528.1477411744, 125071.90078349224 480438.83002363716, 125014.94933917341 480407.2639334633, 125324.66203594208 479878.16119771707, 125351.36109221424 479836.72136605316, 125394.85407690334 479753.3451114589, 125524.64524270665 479513.35920708557, 125543.04369382578 479487.42477456335, 125547.69016341493 479478.495830464, 126643.82567319744 480083.9402019856, 126113.70772541466 481044.0074271103, 125654.21565420573 481875.5360032881))",27.66211674724243,25.338138530041316,22.530959595988268,19.179242697703,22.85267229342422,22.908030867772407,25.1420495220221,33.85301788692997,39.46170189142988,34.95717053282842,23.83462418459958,19.306844593459136,317.0265693434407,26.41888077862006
