;OP;OPID;Steekproef;Mode;HHPers;HHSam;HHPlOP;HHLft1;HHLft2;HHLft3;HHLft4;WoPC;WoGem;Sted;GemGr;Prov;Corop;BuurtAdam;MRA;MRDH;Geslacht;Leeftijd;KLeeft;Herkomst;BetWerk;OnbBez;MaatsPart;Opleiding;HHBestInkG;HHGestInkG;HHLaagInk;HHSocInk;HHWelvG;HHRijbewijsAu;HHRijbewijsMo;HHRijbewijsBr;OPRijbewijsAu;OPRijbewijsMo;OPRijbewijsBr;HHAuto;HHAutoL;OPAuto;BrandstofPa1;XBrandstofPa1;BrandstofEPa1;BouwjaarPa1;KBouwjaarPa1;KGewichtPa1;TenaamPa1;BrandstofPa2;XBrandstofPa2;BrandstofEPa2;BouwjaarPa2;KBouwjaarPa2;KGewichtPa2;TenaamPa2;BrandstofPaL;XBrandstofPaL;BrandstofEPaL;BouwjaarPaL;KBouwjaarPaL;KGewichtPaL;HHMotor;OPMotor;HHBrom;OPBrom;HHSnor;OPSnor;HHEFiets;HHBezitVm;OPBezitVm;FqNEFiets;FqEFiets;FqBTM;FqTrein;FqAutoB;FqAutoP;FqBrSnor;OVStKaart;Jaar;Maand;Week;Dag;Weekdag;Feestdag;Weggeweest;RedenNW;RedenNWZ;RedenNWW;RedenNWB;AantVpl;AantOVVpl;AantSVpl;EFiets;AutoEig;AutoHhL;AutoLWg;AutoLPl;AutoBed;AutoDOrg;AutoDPart;AutoDBek;AutoLeen;AutoHuur;AutoAnd;ByzDag;ByzAdr;ByzVvm;ByzTyd;ByzDuur;ByzRoute;ByzReden;ReisduurOP;AfstandOP;AfstandSOP;Verpl;VerplID;VerplNr;Toer;AantRit;Doel;MotiefV;KMotiefV;MeerWink;AardWerk;VertLoc;VertGeb;VertPC;VertPCBL;VertGem;VertProv;VertCorop;VertMRA;VertMRDH;AankGeb;AankPC;AankPCBL;AankGem;AankProv;AankCorop;AankMRA;AankMRDH;PCG;GemG;PCBLG;AfstV;KAfstV;Hvm;HvmRol;KHvm;VertUur;VertMin;KVertTijd;AankUur;AankMin;Reisduur;KReisduur;ActDuur;Kind6;VolgWerk;SAantAdr;SDezPlts;SPlaats1;SPlaats2;SPlaats3;SPlaats4;SPlaats5;AfstS;AfstSBL;SVvm1;SVvm2;SVvm3;SVvm4;SBegUur;SBegMin;SEindUur;SEindMin;CorrVerpl;GehBLVer;Rit;RitID;RitNr;AfstR;AfstRBL;KAfstR;Rvm;RvmRol;RAantIn;KRvm;RVertUur;RVertMin;RAankUur;RAankMin;RReisduur;RReisduurBL;RVertStat;RAankStat;RTSamen;RCorrSnelh;RVliegVer;FactorH;FactorP;FactorV
60930;1;59030328495;1;1;1;1;1;0;0;0;1;3524;344;1;8;7;17;0;18;18;2;30;8;1;3;6;2;4;3;4;8;9;4;1;0;1;1;0;1;1;0;1;1;0;0;2006;1;2;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;2;5;4;4;1;3;5;0;2019;4;17;24;4;0;1;0;0;0;0;6;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;74;60;0;1;5903032849501;1;0;1;8;7;4;1;12;4;0;3523.0;1.0;344;7;17;18;18;0;3523.0;1.0;344;7;17;18;18;0.0;0;0.0;2;1;9;4;6;9;0;5;9;3;3;1;32;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303284950101;1;2;0;1;9;4;11;6;9;0;9;3;3;0;0.0;0.0;13;0;0;343;343;125301
60931;0;59030328495;1;1;1;1;1;0;0;0;1;3524;344;1;8;7;17;0;18;18;2;30;8;1;3;6;2;4;3;4;8;9;4;1;0;1;1;0;1;1;0;1;1;0;0;2006;1;2;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;2;5;4;4;1;3;5;0;2019;4;17;24;4;0;1;0;0;0;0;6;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;74;60;0;1;5903032849502;2;0;1;12;11;7;3;12;4;0;3523.0;1.0;344;7;17;18;18;0;3523.0;1.0;344;7;17;18;18;0.0;0;0.0;2;1;9;4;6;9;35;5;9;38;3;1;442;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303284950201;1;2;0;1;9;4;11;6;9;35;9;38;3;0;0.0;0.0;13;0;0;343;343;125301
60932;0;59030328495;1;1;1;1;1;0;0;0;1;3524;344;1;8;7;17;0;18;18;2;30;8;1;3;6;2;4;3;4;8;9;4;1;0;1;1;0;1;1;0;1;1;0;0;2006;1;2;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;2;5;4;4;1;3;5;0;2019;4;17;24;4;0;1;0;0;0;0;6;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;74;60;0;1;5903032849503;3;0;1;8;7;4;0;12;4;0;3523.0;1.0;344;7;17;18;18;0;3523.0;1.0;344;7;17;18;18;0.0;0;0.0;5;2;9;4;6;17;0;10;17;4;4;1;15;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303284950301;1;5;0;2;9;4;11;6;17;0;17;4;4;0;0.0;0.0;13;0;0;343;343;125301
60933;0;59030328495;1;1;1;1;1;0;0;0;1;3524;344;1;8;7;17;0;18;18;2;30;8;1;3;6;2;4;3;4;8;9;4;1;0;1;1;0;1;1;0;1;1;0;0;2006;1;2;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;2;5;4;4;1;3;5;0;2019;4;17;24;4;0;1;0;0;0;0;6;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;74;60;0;1;5903032849504;4;0;1;12;11;7;3;12;4;0;3523.0;1.0;344;7;17;18;18;0;3523.0;1.0;344;7;17;18;18;0.0;0;0.0;5;2;9;4;6;17;19;10;17;23;4;1;127;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303284950401;1;5;0;2;9;4;11;6;17;19;17;23;4;0;0.0;0.0;13;0;0;343;343;125301
60934;0;59030328495;1;1;1;1;1;0;0;0;1;3524;344;1;8;7;17;0;18;18;2;30;8;1;3;6;2;4;3;4;8;9;4;1;0;1;1;0;1;1;0;1;1;0;0;2006;1;2;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;2;5;4;4;1;3;5;0;2019;4;17;24;4;0;1;0;0;0;0;6;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;74;60;0;1;5903032849505;5;0;1;12;11;7;3;12;4;0;3523.0;1.0;344;7;17;18;18;0;3511.0;1.0;344;7;17;18;18;0.0;0;0.0;23;3;9;4;6;19;30;12;20;0;30;7;150;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303284950501;1;23;0;3;9;4;11;6;19;30;20;0;30;0;0.0;0.0;13;0;0;343;343;125301
60937;1;59030328836;1;1;2;2;3;0;0;0;2;3552;344;1;8;7;17;0;18;18;2;32;8;2;3;0;2;4;8;9;8;9;8;1;0;1;0;0;0;1;0;0;1;0;0;1999;1;2;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;2;5;5;5;2;3;5;0;2019;4;14;6;7;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;55;97;0;1;5903032883601;1;0;1;8;7;4;1;12;1;0;3552.0;1.0;344;7;17;18;18;0;3511.0;1.0;344;7;17;18;18;0.0;0;0.0;25;4;8;4;5;11;0;5;11;15;15;4;75;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303288360101;1;25;0;4;8;4;11;5;11;0;11;15;15;0;0.0;0.0;13;0;0;137;274;100117
60938;0;59030328836;1;1;2;2;3;0;0;0;2;3552;344;1;8;7;17;0;18;18;2;32;8;2;3;0;2;4;8;9;8;9;8;1;0;1;0;0;0;1;0;0;1;0;0;1999;1;2;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;2;5;5;5;2;3;5;0;2019;4;14;6;7;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;55;97;0;1;5903032883602;2;0;1;1;7;4;3;12;4;0;3511.0;1.0;344;7;17;18;18;0;3552.0;1.0;344;7;17;18;18;0.0;0;0.0;25;4;8;4;5;12;30;6;12;45;15;4;405;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303288360201;1;25;0;4;8;4;11;5;12;30;12;45;15;0;0.0;0.0;13;0;0;137;274;100117
60939;0;59030328836;1;1;2;2;3;0;0;0;2;3552;344;1;8;7;17;0;18;18;2;32;8;2;3;0;2;4;8;9;8;9;8;1;0;1;0;0;0;1;0;0;1;0;0;1999;1;2;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;2;5;5;5;2;3;5;0;2019;4;14;6;7;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;55;97;0;1;5903032883603;3;0;1;1;13;9;3;12;1;0;3552.0;1.0;344;7;17;18;18;0;3523.0;1.0;344;7;17;18;18;0.0;0;0.0;47;5;8;4;5;19;30;12;19;55;25;6;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303288360301;1;47;0;5;8;4;11;5;19;30;19;55;25;0;0.0;0.0;13;0;0;137;274;100117
60940;1;59030328898;1;1;2;2;3;0;0;0;2;3527;344;1;8;7;17;0;18;18;1;23;6;1;2;3;1;4;3;2;8;9;2;2;2;2;1;1;1;1;0;0;1;0;0;2005;1;2;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;2;1;0;0;0;0;0;3;4;2;5;2;2;2;3;5;1;2019;5;18;2;5;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;110;1098;0;1;5903032889801;1;0;1;2;1;1;3;12;1;0;3527.0;1.0;344;7;17;18;18;0;1082.0;1.0;363;8;23;5;18;0.0;0;0.0;370;11;16;4;7;9;50;5;10;25;35;7;425;0;1;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303288980101;1;370;0;11;16;4;11;7;9;50;10;25;35;0;0.0;0.0;13;0;0;99;199;72583
60941;0;59030328898;1;1;2;2;3;0;0;0;2;3527;344;1;8;7;17;0;18;18;1;23;6;1;2;3;1;4;3;2;8;9;2;2;2;2;1;1;1;1;0;0;1;0;0;2005;1;2;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;2;1;0;0;0;0;0;3;4;2;5;2;2;2;3;5;1;2019;5;18;2;5;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;110;1098;0;1;5903032889802;2;0;1;1;1;1;3;12;3;0;1082.0;1.0;363;8;23;5;18;0;3527.0;1.0;344;7;17;18;18;0.0;0;0.0;700;13;16;4;7;17;30;10;18;30;60;9;90;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303288980201;1;700;0;13;16;4;11;7;17;30;18;30;60;0;0.0;0.0;13;0;0;99;199;72583
60942;0;59030328898;1;1;2;2;3;0;0;0;2;3527;344;1;8;7;17;0;18;18;1;23;6;1;2;3;1;4;3;2;8;9;2;2;2;2;1;1;1;1;0;0;1;0;0;2005;1;2;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;2;1;0;0;0;0;0;3;4;2;5;2;2;2;3;5;1;2019;5;18;2;5;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;110;1098;0;1;5903032889803;3;0;1;9;8;6;3;12;1;0;3527.0;1.0;344;7;17;18;18;0;3531.0;1.0;344;7;17;18;18;0.0;0;0.0;28;4;8;4;5;20;0;13;20;15;15;4;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303288980301;1;28;0;4;8;4;11;5;20;0;20;15;15;0;0.0;0.0;13;0;0;99;199;72583
60946;0;59030329332;1;1;4;3;3;1;1;0;2;3451;344;1;8;7;17;0;18;18;1;48;11;1;3;0;2;4;9;7;8;9;6;2;0;2;1;0;1;1;0;1;1;0;0;2007;1;3;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;3;1;3;3;5;4;2019;5;18;3;6;0;1;0;0;0;0;5;3;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;4;133;976;0;1;5903032933202;2;0;3;2;1;1;3;12;3;0;1012.0;1.0;363;8;23;1;18;0;3511.0;1.0;344;7;17;18;18;0.0;0;0.0;400;12;2;4;3;15;40;8;16;20;40;7;35;0;3;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303293320201;1;1;0;1;9;4;11;6;15;40;15;42;2;0;0.0;0.0;13;0;0;139;418;152395
60947;0;59030329332;1;1;4;3;3;1;1;0;2;3451;344;1;8;7;17;0;18;18;1;48;11;1;3;0;2;4;9;7;8;9;6;2;0;2;1;0;1;1;0;1;1;0;0;2007;1;3;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;3;1;3;3;5;4;2019;5;18;3;6;0;1;0;0;0;0;5;3;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;4;133;976;0;0;5903032933202;2;0;3;2;1;1;3;12;3;0;1012.0;1.0;363;8;23;1;18;0;3511.0;1.0;344;7;17;18;18;0.0;0;0.0;400;12;2;4;3;15;40;8;16;20;40;7;35;0;3;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303293320202;2;394;0;11;2;4;11;3;15;48;16;15;27;0;239.0;192.0;1;0;0;139;418;152395
60948;0;59030329332;1;1;4;3;3;1;1;0;2;3451;344;1;8;7;17;0;18;18;1;48;11;1;3;0;2;4;9;7;8;9;6;2;0;2;1;0;1;1;0;1;1;0;0;2007;1;3;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;3;1;3;3;5;4;2019;5;18;3;6;0;1;0;0;0;0;5;3;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;4;133;976;0;0;5903032933202;2;0;3;2;1;1;3;12;3;0;1012.0;1.0;363;8;23;1;18;0;3511.0;1.0;344;7;17;18;18;0.0;0;0.0;400;12;2;4;3;15;40;8;16;20;40;7;35;0;3;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303293320203;3;5;0;2;9;4;11;6;16;15;16;20;5;0;0.0;0.0;13;0;0;139;418;152395
60949;0;59030329332;1;1;4;3;3;1;1;0;2;3451;344;1;8;7;17;0;18;18;1;48;11;1;3;0;2;4;9;7;8;9;6;2;0;2;1;0;1;1;0;1;1;0;0;2007;1;3;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;3;1;3;3;5;4;2019;5;18;3;6;0;1;0;0;0;0;5;3;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;4;133;976;0;1;5903032933203;3;0;3;1;1;1;3;12;3;0;3511.0;1.0;344;7;17;18;18;0;3451.0;1.0;344;7;17;18;18;0.0;0;0.0;82;7;2;4;3;16;55;9;17;28;33;7;112;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303293320301;1;5;0;2;9;4;11;6;16;55;17;0;5;0;0.0;0.0;13;0;0;139;418;152395
60950;0;59030329332;1;1;4;3;3;1;1;0;2;3451;344;1;8;7;17;0;18;18;1;48;11;1;3;0;2;4;9;7;8;9;6;2;0;2;1;0;1;1;0;1;1;0;0;2007;1;3;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;3;1;3;3;5;4;2019;5;18;3;6;0;1;0;0;0;0;5;3;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;4;133;976;0;0;5903032933203;3;0;3;1;1;1;3;12;3;0;3511.0;1.0;344;7;17;18;18;0;3451.0;1.0;344;7;17;18;18;0.0;0;0.0;82;7;2;4;3;16;55;9;17;28;33;7;112;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303293320302;2;71;0;6;2;4;11;3;17;9;17;19;10;0;192.0;191.0;1;0;0;139;418;152395
60951;0;59030329332;1;1;4;3;3;1;1;0;2;3451;344;1;8;7;17;0;18;18;1;48;11;1;3;0;2;4;9;7;8;9;6;2;0;2;1;0;1;1;0;1;1;0;0;2007;1;3;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;3;1;3;3;5;4;2019;5;18;3;6;0;1;0;0;0;0;5;3;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;4;133;976;0;0;5903032933203;3;0;3;1;1;1;3;12;3;0;3511.0;1.0;344;7;17;18;18;0;3451.0;1.0;344;7;17;18;18;0.0;0;0.0;82;7;2;4;3;16;55;9;17;28;33;7;112;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303293320303;3;6;0;2;9;4;11;6;17;19;17;28;9;0;0.0;0.0;13;0;0;139;418;152395
60952;0;59030329332;1;1;4;3;3;1;1;0;2;3451;344;1;8;7;17;0;18;18;1;48;11;1;3;0;2;4;9;7;8;9;6;2;0;2;1;0;1;1;0;1;1;0;0;2007;1;3;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;3;1;3;3;5;4;2019;5;18;3;6;0;1;0;0;0;0;5;3;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;4;133;976;0;1;5903032933204;4;0;1;13;12;3;3;12;1;0;3451.0;1.0;344;7;17;18;18;0;3451.0;1.0;344;7;17;18;18;0.0;0;0.0;11;3;8;4;5;19;20;12;19;25;5;2;35;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303293320401;1;11;0;3;8;4;11;5;19;20;19;25;5;0;0.0;0.0;13;0;0;139;418;152395
60953;0;59030329332;1;1;4;3;3;1;1;0;2;3451;344;1;8;7;17;0;18;18;1;48;11;1;3;0;2;4;9;7;8;9;6;2;0;2;1;0;1;1;0;1;1;0;0;2007;1;3;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;3;1;3;3;5;4;2019;5;18;3;6;0;1;0;0;0;0;5;3;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;4;133;976;0;1;5903032933205;5;0;1;1;12;3;3;12;4;0;3451.0;1.0;344;7;17;18;18;0;3451.0;1.0;344;7;17;18;18;0.0;0;0.0;11;3;8;4;5;20;0;13;20;5;5;2;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303293320501;1;11;0;3;8;4;11;5;20;0;20;5;5;0;0.0;0.0;13;0;0;139;418;152395
60956;0;59030329425;1;1;1;1;1;0;0;0;1;3583;344;1;8;7;17;0;18;18;2;23;6;1;0;3;4;3;1;1;9;10;1;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;1;2;5;3;5;1;2019;5;19;6;2;0;1;0;0;0;0;6;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;50;94;0;1;5903032942502;2;0;2;1;6;5;3;12;4;0;3584.0;1.0;344;7;17;18;18;0;3583.0;1.0;344;7;17;18;18;0.0;0;0.0;34;4;3;4;4;13;2;7;13;20;18;4;125;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303294250201;1;30;0;4;3;4;11;4;13;2;13;11;9;0;0.0;0.0;13;0;0;284;284;103744
60957;0;59030329425;1;1;1;1;1;0;0;0;1;3583;344;1;8;7;17;0;18;18;2;23;6;1;0;3;4;3;1;1;9;10;1;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;1;2;5;3;5;1;2019;5;19;6;2;0;1;0;0;0;0;6;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;50;94;0;0;5903032942502;2;0;2;1;6;5;3;12;4;0;3584.0;1.0;344;7;17;18;18;0;3583.0;1.0;344;7;17;18;18;0.0;0;0.0;34;4;3;4;4;13;2;7;13;20;18;4;125;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303294250202;2;4;0;1;9;4;11;6;13;12;13;20;8;0;0.0;0.0;13;0;0;284;284;103744
60958;0;59030329425;1;1;1;1;1;0;0;0;1;3583;344;1;8;7;17;0;18;18;2;23;6;1;0;3;4;3;1;1;9;10;1;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;1;2;5;3;5;1;2019;5;19;6;2;0;1;0;0;0;0;6;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;50;94;0;1;5903032942503;3;0;1;11;10;7;3;12;1;0;3583.0;1.0;344;7;17;18;18;0;3583.0;1.0;344;7;17;18;18;0.0;0;0.0;12;3;8;4;5;15;25;8;15;30;5;2;60;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303294250301;1;12;0;3;8;4;11;5;15;25;15;30;5;0;0.0;0.0;13;0;0;284;284;103744
60959;0;59030329425;1;1;1;1;1;0;0;0;1;3583;344;1;8;7;17;0;18;18;2;23;6;1;0;3;4;3;1;1;9;10;1;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;1;2;5;3;5;1;2019;5;19;6;2;0;1;0;0;0;0;6;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;50;94;0;1;5903032942504;4;0;1;1;10;7;3;12;4;0;3583.0;1.0;344;7;17;18;18;0;3583.0;1.0;344;7;17;18;18;0.0;0;0.0;12;3;8;4;5;16;30;9;16;35;5;2;85;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303294250401;1;12;0;3;8;4;11;5;16;30;16;35;5;0;0.0;0.0;13;0;0;284;284;103744
60960;0;59030329425;1;1;1;1;1;0;0;0;1;3583;344;1;8;7;17;0;18;18;2;23;6;1;0;3;4;3;1;1;9;10;1;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;1;2;5;3;5;1;2019;5;19;6;2;0;1;0;0;0;0;6;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;50;94;0;1;5903032942505;5;0;1;8;7;4;0;12;1;0;3583.0;1.0;344;7;17;18;18;0;3583.0;1.0;344;7;17;18;18;0.0;0;0.0;1;1;9;4;6;18;0;11;18;1;1;1;14;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303294250501;1;1;0;1;9;4;11;6;18;0;18;1;1;0;0.0;0.0;13;0;0;284;284;103744
60961;0;59030329425;1;1;1;1;1;0;0;0;1;3583;344;1;8;7;17;0;18;18;2;23;6;1;0;3;4;3;1;1;9;10;1;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;1;2;5;3;5;1;2019;5;19;6;2;0;1;0;0;0;0;6;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;50;94;0;1;5903032942506;6;0;1;1;7;4;3;12;4;0;3583.0;1.0;344;7;17;18;18;0;3583.0;1.0;344;7;17;18;18;0.0;0;0.0;1;1;9;4;6;18;15;11;18;16;1;1;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;590303294250601;1;1;0;1;9;4;11;6;18;15;18;16;1;0;0.0;0.0;13;0;0;284;284;103744
