;OP;OPID;Steekproef;Mode;HHPers;HHSam;HHPlOP;HHLft1;HHLft2;HHLft3;HHLft4;WoPC;WoGem;Sted;GemGr;Prov;Corop;BuurtAdam;MRA;MRDH;Geslacht;Leeftijd;KLeeft;Herkomst;BetWerk;OnbBez;MaatsPart;Opleiding;HHBestInkG;HHGestInkG;HHLaagInk;HHSocInk;HHWelvG;HHRijbewijsAu;HHRijbewijsMo;HHRijbewijsBr;OPRijbewijsAu;OPRijbewijsMo;OPRijbewijsBr;HHAuto;HHAutoL;OPAuto;BrandstofPa1;XBrandstofPa1;BrandstofEPa1;BouwjaarPa1;KBouwjaarPa1;KGewichtPa1;TenaamPa1;BrandstofPa2;XBrandstofPa2;BrandstofEPa2;BouwjaarPa2;KBouwjaarPa2;KGewichtPa2;TenaamPa2;BrandstofPaL;XBrandstofPaL;BrandstofEPaL;BouwjaarPaL;KBouwjaarPaL;KGewichtPaL;HHMotor;OPMotor;HHBrom;OPBrom;HHSnor;OPSnor;HHEFiets;HHBezitVm;OPBezitVm;FqNEFiets;FqEFiets;FqBTM;FqTrein;FqAutoB;FqAutoP;FqBrSnor;OVStKaart;Jaar;Maand;Week;Dag;Weekdag;Feestdag;Weggeweest;RedenNW;RedenNWZ;RedenNWW;RedenNWB;AantVpl;AantOVVpl;AantSVpl;EFiets;AutoEig;AutoHhL;AutoLWg;AutoLPl;AutoBed;AutoDOrg;AutoDPart;AutoDBek;AutoLeen;AutoHuur;AutoAnd;ByzDag;ByzAdr;ByzVvm;ByzTyd;ByzDuur;ByzRoute;ByzReden;ReisduurOP;AfstandOP;AfstandSOP;Verpl;VerplID;VerplNr;Toer;AantRit;Doel;MotiefV;KMotiefV;MeerWink;AardWerk;VertLoc;VertGeb;VertPC;VertPCBL;VertGem;VertProv;VertCorop;VertMRA;VertMRDH;AankGeb;AankPC;AankPCBL;AankGem;AankProv;AankCorop;AankMRA;AankMRDH;PCG;GemG;PCBLG;AfstV;KAfstV;Hvm;HvmRol;KHvm;VertUur;VertMin;KVertTijd;AankUur;AankMin;Reisduur;KReisduur;ActDuur;Kind6;VolgWerk;SAantAdr;SDezPlts;SPlaats1;SPlaats2;SPlaats3;SPlaats4;SPlaats5;AfstS;AfstSBL;SVvm1;SVvm2;SVvm3;SVvm4;SBegUur;SBegMin;SEindUur;SEindMin;CorrVerpl;GehBLVer;Rit;RitID;RitNr;AfstR;AfstRBL;KAfstR;Rvm;RvmRol;RAantIn;KRvm;RVertUur;RVertMin;RAankUur;RAankMin;RReisduur;RReisduurBL;RVertStat;RAankStat;RTSamen;RCorrSnelh;RVliegVer;FactorH;FactorP;FactorV
137610;0;59213186242;1;1;3;3;3;0;0;0;3;1102;363;1;8;8;23;36393;7;18;2;54;12;3;3;0;2;3;10;10;8;9;9;3;0;3;1;0;1;2;1;1;1;0;0;2017;5;3;1;7;7;6;9995;9;7;3;2;0;0;2019;7;4;0;0;0;0;0;0;0;2;3;3;5;2;5;2;2;5;4;2019;11;48;30;7;0;1;0;0;0;0;2;0;0;5;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;11;45;172;0;1;5921318624202;2;0;1;1;1;1;3;12;3;0;1071.0;1.0;363;8;23;5;18;0;1102.0;1.0;363;8;23;7;18;0.0;0;0.0;86;7;1;2;2;15;45;8;16;15;30;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131862420201;1;86;0;7;1;2;2;2;15;45;16;15;30;0;0.0;0.0;13;0;0;146;439;160254
137611;1;59213186366;1;1;2;6;4;0;0;0;2;1013;363;1;8;8;23;36313;3;18;1;31;8;3;2;3;1;1;6;5;8;9;5;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;1;3;5;4;5;0;2019;10;41;7;2;0;1;0;0;0;0;2;2;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;60;47;0;1;5921318636601;1;0;4;2;1;1;3;12;1;0;1013.0;1.0;363;8;23;3;18;0;1012.0;1.0;363;8;23;1;18;0.0;0;0.0;23;3;3;4;4;11;15;5;11;45;30;7;485;0;1;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131863660101;1;1;0;1;9;4;11;6;11;15;11;17;2;0;0.0;0.0;13;0;0;294;588;214679
137612;0;59213186366;1;1;2;6;4;0;0;0;2;1013;363;1;8;8;23;36313;3;18;1;31;8;3;2;3;1;1;6;5;8;9;5;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;1;3;5;4;5;0;2019;10;41;7;2;0;1;0;0;0;0;2;2;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;60;47;0;0;5921318636601;1;0;4;2;1;1;3;12;1;0;1013.0;1.0;363;8;23;3;18;0;1012.0;1.0;363;8;23;1;18;0.0;0;0.0;23;3;3;4;4;11;15;5;11;45;30;7;485;0;1;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131863660102;2;10;0;3;3;4;11;4;11;27;11;34;7;0;0.0;0.0;13;0;0;294;588;214679
137613;0;59213186366;1;1;2;6;4;0;0;0;2;1013;363;1;8;8;23;36313;3;18;1;31;8;3;2;3;1;1;6;5;8;9;5;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;1;3;5;4;5;0;2019;10;41;7;2;0;1;0;0;0;0;2;2;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;60;47;0;0;5921318636601;1;0;4;2;1;1;3;12;1;0;1013.0;1.0;363;8;23;3;18;0;1012.0;1.0;363;8;23;1;18;0.0;0;0.0;23;3;3;4;4;11;15;5;11;45;30;7;485;0;1;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131863660103;3;10;0;3;5;4;11;4;11;40;11;43;3;0;0.0;0.0;13;0;0;294;588;214679
137614;0;59213186366;1;1;2;6;4;0;0;0;2;1013;363;1;8;8;23;36313;3;18;1;31;8;3;2;3;1;1;6;5;8;9;5;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;1;3;5;4;5;0;2019;10;41;7;2;0;1;0;0;0;0;2;2;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;60;47;0;0;5921318636601;1;0;4;2;1;1;3;12;1;0;1013.0;1.0;363;8;23;3;18;0;1012.0;1.0;363;8;23;1;18;0.0;0;0.0;23;3;3;4;4;11;15;5;11;45;30;7;485;0;1;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131863660104;4;2;0;1;9;4;11;6;11;43;11;45;2;0;0.0;0.0;13;0;0;294;588;214679
137615;0;59213186366;1;1;2;6;4;0;0;0;2;1013;363;1;8;8;23;36313;3;18;1;31;8;3;2;3;1;1;6;5;8;9;5;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;1;3;5;4;5;0;2019;10;41;7;2;0;1;0;0;0;0;2;2;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;60;47;0;1;5921318636602;2;0;5;1;1;1;3;12;3;0;1012.0;1.0;363;8;23;1;18;0;1013.0;1.0;363;8;23;3;18;0.0;0;0.0;24;3;3;4;4;19;50;12;20;20;30;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131863660201;1;2;0;1;9;4;11;6;19;50;19;53;3;0;0.0;0.0;13;0;0;294;588;214679
137616;0;59213186366;1;1;2;6;4;0;0;0;2;1013;363;1;8;8;23;36313;3;18;1;31;8;3;2;3;1;1;6;5;8;9;5;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;1;3;5;4;5;0;2019;10;41;7;2;0;1;0;0;0;0;2;2;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;60;47;0;0;5921318636602;2;0;5;1;1;1;3;12;3;0;1012.0;1.0;363;8;23;1;18;0;1013.0;1.0;363;8;23;3;18;0.0;0;0.0;24;3;3;4;4;19;50;12;20;20;30;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131863660202;2;10;0;3;5;4;11;4;19;55;19;59;4;0;0.0;0.0;13;0;0;294;588;214679
137617;0;59213186366;1;1;2;6;4;0;0;0;2;1013;363;1;8;8;23;36313;3;18;1;31;8;3;2;3;1;1;6;5;8;9;5;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;1;3;5;4;5;0;2019;10;41;7;2;0;1;0;0;0;0;2;2;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;60;47;0;0;5921318636602;2;0;5;1;1;1;3;12;3;0;1012.0;1.0;363;8;23;1;18;0;1013.0;1.0;363;8;23;3;18;0.0;0;0.0;24;3;3;4;4;19;50;12;20;20;30;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131863660203;3;1;0;1;9;4;11;6;19;59;20;1;2;0;0.0;0.0;13;0;0;294;588;214679
137618;0;59213186366;1;1;2;6;4;0;0;0;2;1013;363;1;8;8;23;36313;3;18;1;31;8;3;2;3;1;1;6;5;8;9;5;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;1;3;5;4;5;0;2019;10;41;7;2;0;1;0;0;0;0;2;2;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;60;47;0;0;5921318636602;2;0;5;1;1;1;3;12;3;0;1012.0;1.0;363;8;23;1;18;0;1013.0;1.0;363;8;23;3;18;0.0;0;0.0;24;3;3;4;4;19;50;12;20;20;30;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131863660204;4;10;0;3;3;4;11;4;20;10;20;15;5;0;0.0;0.0;13;0;0;294;588;214679
137619;0;59213186366;1;1;2;6;4;0;0;0;2;1013;363;1;8;8;23;36313;3;18;1;31;8;3;2;3;1;1;6;5;8;9;5;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;1;3;5;4;5;0;2019;10;41;7;2;0;1;0;0;0;0;2;2;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;60;47;0;0;5921318636602;2;0;5;1;1;1;3;12;3;0;1012.0;1.0;363;8;23;1;18;0;1013.0;1.0;363;8;23;3;18;0.0;0;0.0;24;3;3;4;4;19;50;12;20;20;30;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131863660205;5;1;0;1;9;4;11;6;20;15;20;20;5;0;0.0;0.0;13;0;0;294;588;214679
137622;0;59213186955;1;1;3;3;4;0;1;0;2;1013;363;1;8;8;23;36305;1;18;1;8;2;3;5;9;4;7;10;10;8;9;8;2;0;2;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;4;5;6;2;5;4;2019;11;47;19;3;0;1;0;0;0;0;4;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;16;19;0;1;5921318695502;2;0;1;1;6;5;3;12;4;0;1015.0;1.0;363;8;23;1;18;0;1013.0;1.0;363;8;23;1;18;0.0;0;0.0;7;2;8;4;5;14;50;8;15;0;10;3;15;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131869550201;1;7;0;2;8;4;11;5;14;50;15;0;10;0;0.0;0.0;13;0;0;177;532;194308
137623;0;59213186955;1;1;3;3;4;0;1;0;2;1013;363;1;8;8;23;36305;1;18;1;8;2;3;5;9;4;7;10;10;8;9;8;2;0;2;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;4;5;6;2;5;4;2019;11;47;19;3;0;1;0;0;0;0;4;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;16;19;0;1;5921318695503;3;0;1;12;11;7;3;12;1;0;1013.0;1.0;363;8;23;1;18;0;1015.0;1.0;363;8;23;1;18;0.0;0;0.0;1;1;8;4;5;15;15;8;15;16;1;1;134;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131869550301;1;1;0;1;8;4;11;5;15;15;15;16;1;0;0.0;0.0;13;0;0;177;532;194308
137624;0;59213186955;1;1;3;3;4;0;1;0;2;1013;363;1;8;8;23;36305;1;18;1;8;2;3;5;9;4;7;10;10;8;9;8;2;0;2;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;4;5;6;2;5;4;2019;11;47;19;3;0;1;0;0;0;0;4;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;16;19;0;1;5921318695504;4;0;1;1;11;7;3;12;4;0;1015.0;1.0;363;8;23;1;18;0;1013.0;1.0;363;8;23;1;18;0.0;0;0.0;1;1;8;4;5;17;30;10;17;31;1;1;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131869550401;1;1;0;1;8;4;11;5;17;30;17;31;1;0;0.0;0.0;13;0;0;177;532;194308
137625;1;59213186986;1;1;2;6;4;0;0;0;2;1106;363;1;8;8;23;36397;7;18;1;29;7;1;0;3;4;4;5;4;8;9;6;1;0;1;0;0;0;1;0;0;1;0;0;2003;1;3;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;1;5;4;4;5;4;5;0;2019;10;42;16;4;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;1;2;2;9;10;20;0;1;5921318698601;1;0;1;8;7;4;0;12;1;0;1106.0;1.0;363;8;23;7;18;0;1106.0;1.0;363;8;23;7;18;0.0;0;0.0;10;3;8;4;5;12;31;6;12;35;4;1;40;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131869860101;1;10;0;3;8;4;11;5;12;31;12;35;4;0;0.0;0.0;13;0;0;304;607;221600
137626;0;59213186986;1;1;2;6;4;0;0;0;2;1106;363;1;8;8;23;36397;7;18;1;29;7;1;0;3;4;4;5;4;8;9;6;1;0;1;0;0;0;1;0;0;1;0;0;2003;1;3;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;1;5;4;4;5;4;5;0;2019;10;42;16;4;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;1;2;2;9;10;20;0;1;5921318698602;2;0;1;1;7;4;3;12;4;0;1106.0;1.0;363;8;23;7;18;0;1106.0;1.0;363;8;23;7;18;0.0;0;0.0;10;3;8;4;5;13;15;7;13;21;6;2;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131869860201;1;10;0;3;8;4;11;5;13;15;13;21;6;0;0.0;0.0;13;0;0;304;607;221600
137628;0;59213187017;1;1;2;6;2;0;0;1;1;1093;363;1;8;8;23;36329;6;18;2;54;12;2;3;0;2;4;9;10;8;9;10;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;4;4;5;5;5;4;2019;11;46;15;6;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;30;50;0;1;5921318701702;2;0;1;1;1;1;3;12;3;0;1097.0;1.0;363;8;23;6;18;0;1093.0;1.0;363;8;23;6;18;0.0;0;0.0;25;4;8;4;5;17;15;10;17;30;15;4;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131870170201;1;25;0;4;8;4;11;5;17;15;17;30;15;0;0.0;0.0;13;0;0;30;61;22221
137629;1;59213187203;1;1;2;2;3;0;0;0;2;1019;363;1;8;8;23;36333;6;18;2;58;13;2;3;0;2;3;8;9;8;9;9;2;0;2;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;3;3;5;4;5;4;2019;10;42;19;7;0;1;0;0;0;0;7;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;138;206;0;1;5921318720301;1;0;3;9;8;6;3;12;1;0;1019.0;1.0;363;8;23;6;18;0;1052.0;1.0;363;8;23;3;18;0.0;0;0.0;72;6;4;4;4;10;15;5;10;59;44;7;106;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131872030101;1;14;0;3;9;4;11;6;10;15;10;32;17;0;0.0;0.0;13;0;0;208;416;151991
137630;0;59213187203;1;1;2;2;3;0;0;0;2;1019;363;1;8;8;23;36333;6;18;2;58;13;2;3;0;2;3;8;9;8;9;9;2;0;2;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;3;3;5;4;5;4;2019;10;42;19;7;0;1;0;0;0;0;7;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;138;206;0;0;5921318720301;1;0;3;9;8;6;3;12;1;0;1019.0;1.0;363;8;23;6;18;0;1052.0;1.0;363;8;23;3;18;0.0;0;0.0;72;6;4;4;4;10;15;5;10;59;44;7;106;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131872030102;2;53;0;6;4;4;11;4;10;32;10;55;23;0;0.0;0.0;13;0;0;208;416;151991
137631;0;59213187203;1;1;2;2;3;0;0;0;2;1019;363;1;8;8;23;36333;6;18;2;58;13;2;3;0;2;3;8;9;8;9;9;2;0;2;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;3;3;5;4;5;4;2019;10;42;19;7;0;1;0;0;0;0;7;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;138;206;0;0;5921318720301;1;0;3;9;8;6;3;12;1;0;1019.0;1.0;363;8;23;6;18;0;1052.0;1.0;363;8;23;3;18;0.0;0;0.0;72;6;4;4;4;10;15;5;10;59;44;7;106;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131872030103;3;5;0;2;9;4;11;6;10;55;10;59;4;0;0.0;0.0;13;0;0;208;416;151991
137632;0;59213187203;1;1;2;2;3;0;0;0;2;1019;363;1;8;8;23;36333;6;18;2;58;13;2;3;0;2;3;8;9;8;9;9;2;0;2;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;3;3;5;4;5;4;2019;10;42;19;7;0;1;0;0;0;0;7;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;138;206;0;1;5921318720302;2;0;1;12;11;7;3;12;4;0;1052.0;1.0;363;8;23;3;18;0;1053.0;1.0;363;8;23;3;18;0.0;0;0.0;7;2;9;4;6;12;45;6;13;0;15;4;15;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131872030201;1;7;0;2;9;4;11;6;12;45;13;0;15;0;0.0;0.0;13;4;0;208;416;151991
137633;0;59213187203;1;1;2;2;3;0;0;0;2;1019;363;1;8;8;23;36333;6;18;2;58;13;2;3;0;2;3;8;9;8;9;9;2;0;2;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;3;3;5;4;5;4;2019;10;42;19;7;0;1;0;0;0;0;7;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;138;206;0;1;5921318720303;3;0;2;8;7;4;2;12;4;0;1053.0;1.0;363;8;23;3;18;0;1095.0;1.0;363;8;23;6;18;0.0;0;0.0;47;5;4;4;4;13;15;7;14;0;45;8;40;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;1;0;1;592131872030301;1;7;0;2;9;4;11;6;13;15;13;30;15;0;0.0;0.0;13;0;0;208;416;151991
137634;0;59213187203;1;1;2;2;3;0;0;0;2;1019;363;1;8;8;23;36333;6;18;2;58;13;2;3;0;2;3;8;9;8;9;9;2;0;2;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;3;3;5;4;5;4;2019;10;42;19;7;0;1;0;0;0;0;7;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;138;206;0;0;5921318720303;3;0;2;8;7;4;2;12;4;0;1053.0;1.0;363;8;23;3;18;0;1095.0;1.0;363;8;23;6;18;0.0;0;0.0;47;5;4;4;4;13;15;7;14;0;45;8;40;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;1;0;1;592131872030302;2;40;0;5;4;4;11;4;13;35;14;0;25;0;0.0;0.0;13;0;0;208;416;151991
137635;0;59213187203;1;1;2;2;3;0;0;0;2;1019;363;1;8;8;23;36333;6;18;2;58;13;2;3;0;2;3;8;9;8;9;9;2;0;2;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;3;3;5;4;5;4;2019;10;42;19;7;0;1;0;0;0;0;7;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;138;206;0;1;5921318720304;4;0;1;1;7;4;3;12;4;0;1095.0;1.0;363;8;23;6;18;0;1019.0;1.0;363;8;23;6;18;0.0;0;0.0;5;2;9;4;6;14;40;8;14;42;2;1;184;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131872030401;1;5;0;2;9;4;11;6;14;40;14;42;2;0;0.0;0.0;13;2;0;208;416;151991
137636;0;59213187203;1;1;2;2;3;0;0;0;2;1019;363;1;8;8;23;36333;6;18;2;58;13;2;3;0;2;3;8;9;8;9;9;2;0;2;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;3;3;5;4;5;4;2019;10;42;19;7;0;1;0;0;0;0;7;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;138;206;0;1;5921318720305;5;0;1;12;11;7;3;12;1;0;1019.0;1.0;363;8;23;6;18;0;1091.0;1.0;363;8;23;6;18;0.0;0;0.0;40;5;8;4;5;17;46;10;18;1;15;4;60;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131872030501;1;40;0;5;8;4;11;5;17;46;18;1;15;0;0.0;0.0;13;0;0;208;416;151991
137637;0;59213187203;1;1;2;2;3;0;0;0;2;1019;363;1;8;8;23;36333;6;18;2;58;13;2;3;0;2;3;8;9;8;9;9;2;0;2;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;3;3;5;4;5;4;2019;10;42;19;7;0;1;0;0;0;0;7;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;138;206;0;1;5921318720306;6;0;1;12;11;7;3;12;4;0;1091.0;1.0;363;8;23;6;18;0;1097.0;1.0;363;8;23;6;18;0.0;0;0.0;5;2;8;4;5;19;1;12;19;3;2;1;209;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;592131872030601;1;5;0;2;8;4;11;5;19;1;19;3;2;0;0.0;0.0;13;3;0;208;416;151991
