pc4_code,no2_020,no2_019,no2_018,no2_017,no2_016,no2_015,no2_014,no2_013,no2_012,no2_011,no2_010,no2_009
1317,,,,,,,,,,,,
1343,,,,,,,,,,,,
1394,,,,,,,,,,,,
1398,,,,,,,,,,,,
1447,,,,,,,,,,,,
1458,,,,,,,,,,,,
1607,,,,,,,,,,,,
1633,,,,,,,,,,,,
1636,,,,,,,,,,,,
1648,,,,,,,,,,,,
1679,,,,,,,,,,,,
1796,,,,,,,,,,,,
1829,,,,,,,,,,,,
1946,,,,,,,,,,,,
1961,,,,,,,,,,,,
1991,,,,,,,,,,,,
2012,,,,,,,,,,,,
2141,,,,,,,,,,,,
2181,,,,,,,,,,,,
2242,,,,,,,,,,,,
2313,,,,,,,,,,,,
2495,,,,,,,,,,,,
2544,,,,,,,,,,,,
2713,,,,,,,,,,,,
3064,,,,,,,,,,,,
3176,,,,,,,,,,,,
3245,,,,,,,,,,,,
3297,,,,,,,,,,,,
3352,,,,,,,,,,,,
3361,,,,,,,,,,,,
3362,,,,,,,,,,,,
3455,34.61785,35.38929,35.93853,32.72352,29.54624,28.00411,27.44983,28.62115,30.16504,31.5317,32.92245,33.98274
3467,,,,,,,,,,,,
3604,41.29608,42.51255,43.11132,40.20963,36.56481,34.65009,33.81034,34.53873,36.57071,38.64156,40.67587,41.47934
3606,43.89171,45.39117,45.91837,43.58554,39.85366,37.76502,36.74575,37.00174,39.11797,41.52803,43.88976,44.25333
3701,,,,,,,,,,,,
3704,,,,,,,,,,,,
3824,,,,,,,,,,,,
3846,,,,,,,,,,,,
3871,,,,,,,,,,,,
3901,,,,,,,,,,,,
4131,,,,,,,,,,,,
4286,,,,,,,,,,,,
4357,,,,,,,,,,,,
4389,,,,,,,,,,,,
4505,,,,,,,,,,,,
4522,,,,,,,,,,,,
4527,,,,,,,,,,,,
4565,,,,,,,,,,,,
4612,,,,,,,,,,,,
5037,,,,,,,,,,,,
5041,,,,,,,,,,,,
5081,,,,,,,,,,,,
5156,,,,,,,,,,,,
5235,,,,,,,,,,,,
5248,,,,,,,,,,,,
5283,,,,,,,,,,,,
5334,,,,,,,,,,,,
5424,,,,,,,,,,,,
5469,,,,,,,,,,,,
5646,,,,,,,,,,,,
5656,,,,,,,,,,,,
5831,,,,,,,,,,,,
5864,,,,,,,,,,,,
5913,,,,,,,,,,,,
6083,,,,,,,,,,,,
6142,,,,,,,,,,,,
6261,,,,,,,,,,,,
6289,,,,,,,,,,,,
6351,,,,,,,,,,,,
6432,,,,,,,,,,,,
6461,,,,,,,,,,,,
6525,,,,,,,,,,,,
6542,,,,,,,,,,,,
6644,,,,,,,,,,,,
6717,,,,,,,,,,,,
6909,,,,,,,,,,,,
6953,,,,,,,,,,,,
7109,,,,,,,,,,,,
7115,,,,,,,,,,,,
7123,,,,,,,,,,,,
7391,,,,,,,,,,,,
7392,,,,,,,,,,,,
7395,,,,,,,,,,,,
7435,,,,,,,,,,,,
7441,,,,,,,,,,,,
7475,,,,,,,,,,,,
7535,,,,,,,,,,,,
7552,,,,,,,,,,,,
7574,,,,,,,,,,,,
7623,,,,,,,,,,,,
7683,,,,,,,,,,,,
7764,,,,,,,,,,,,
7791,,,,,,,,,,,,
7798,,,,,,,,,,,,
7812,,,,,,,,,,,,
7848,,,,,,,,,,,,
7855,,,,,,,,,,,,
7935,,,,,,,,,,,,
8085,,,,,,,,,,,,
8102,,,,,,,,,,,,
8103,,,,,,,,,,,,
8172,,,,,,,,,,,,
8301,,,,,,,,,,,,
8332,,,,,,,,,,,,
8355,,,,,,,,,,,,
8396,,,,,,,,,,,,
8432,,,,,,,,,,,,
8453,,,,,,,,,,,,
8488,,,,,,,,,,,,
8556,,,,,,,,,,,,
8701,,,,,,,,,,,,
8918,,,,,,,,,,,,
9071,,,,,,,,,,,,
9177,,,,,,,,,,,,
9202,,,,,,,,,,,,
9286,,,,,,,,,,,,
9289,,,,,,,,,,,,
9301,,,,,,,,,,,,
9422,,,,,,,,,,,,
9441,,,,,,,,,,,,
9467,,,,,,,,,,,,
9475,,,,,,,,,,,,
9521,,,,,,,,,,,,
9658,,,,,,,,,,,,
9665,,,,,,,,,,,,
9675,,,,,,,,,,,,
9723,,,,,,,,,,,,
9745,,,,,,,,,,,,
9967,,,,,,,,,,,,
9978,,,,,,,,,,,,
3292,,,,,,,,,,,,
3402,35.1713,35.95226,36.52817,33.10443,29.87004,28.32433,27.76666,29.07265,30.6985,32.11172,33.5288,34.72666
3421,,,,,,,,,,,,
3451,41.07053,42.305,42.87484,40.14413,36.54153,34.62297,33.77105,34.38719,36.36517,38.43018,40.46894,41.15052
3515,49.99786,51.68221,52.43798,49.3128,44.9698,42.62788,41.49057,42.0857,44.88287,47.81099,50.59406,51.51532
3582,50.25445,51.92224,52.70769,49.41692,45.02871,42.68801,41.56178,42.26373,45.11696,48.05359,50.83516,51.87517
3648,,,,,,,,,,,,
3711,,,,,,,,,,,,
3743,,,,,,,,,,,,
3791,,,,,,,,,,,,
3812,,,,,,,,,,,,
3813,,,,,,,,,,,,
3831,,,,,,,,,,,,
3843,,,,,,,,,,,,
3847,,,,,,,,,,,,
3961,,,,,,,,,,,,
3962,,,,,,,,,,,,
4002,,,,,,,,,,,,
4157,,,,,,,,,,,,
4203,,,,,,,,,,,,
4284,,,,,,,,,,,,
4351,,,,,,,,,,,,
4453,,,,,,,,,,,,
4484,,,,,,,,,,,,
4525,,,,,,,,,,,,
4528,,,,,,,,,,,,
4531,,,,,,,,,,,,
4575,,,,,,,,,,,,
4576,,,,,,,,,,,,
4589,,,,,,,,,,,,
4859,,,,,,,,,,,,
4876,,,,,,,,,,,,
5176,,,,,,,,,,,,
5216,,,,,,,,,,,,
5306,,,,,,,,,,,,
5314,,,,,,,,,,,,
5335,,,,,,,,,,,,
5401,,,,,,,,,,,,
5513,,,,,,,,,,,,
5614,,,,,,,,,,,,
5616,,,,,,,,,,,,
5629,,,,,,,,,,,,
5652,,,,,,,,,,,,
5721,,,,,,,,,,,,
5737,,,,,,,,,,,,
5941,,,,,,,,,,,,
6075,,,,,,,,,,,,
6132,,,,,,,,,,,,
6225,,,,,,,,,,,,
6267,,,,,,,,,,,,
6268,,,,,,,,,,,,
6416,,,,,,,,,,,,
6419,,,,,,,,,,,,
6436,,,,,,,,,,,,
6443,,,,,,,,,,,,
6462,,,,,,,,,,,,
6468,,,,,,,,,,,,
6564,,,,,,,,,,,,
6576,,,,,,,,,,,,
6577,,,,,,,,,,,,
6591,,,,,,,,,,,,
6605,,,,,,,,,,,,
6617,,,,,,,,,,,,
6657,,,,,,,,,,,,
6831,,,,,,,,,,,,
6957,,,,,,,,,,,,
6988,,,,,,,,,,,,
6997,,,,,,,,,,,,
7008,,,,,,,,,,,,
7011,,,,,,,,,,,,
7078,,,,,,,,,,,,
7122,,,,,,,,,,,,
7203,,,,,,,,,,,,
7218,,,,,,,,,,,,
7232,,,,,,,,,,,,
7245,,,,,,,,,,,,
7417,,,,,,,,,,,,
7428,,,,,,,,,,,,
7522,,,,,,,,,,,,
7562,,,,,,,,,,,,
7587,,,,,,,,,,,,
7627,,,,,,,,,,,,
7678,,,,,,,,,,,,
7681,,,,,,,,,,,,
7694,,,,,,,,,,,,
7785,,,,,,,,,,,,
7895,,,,,,,,,,,,
7901,,,,,,,,,,,,
7903,,,,,,,,,,,,
7908,,,,,,,,,,,,
7948,,,,,,,,,,,,
8052,,,,,,,,,,,,
8107,,,,,,,,,,,,
8471,,,,,,,,,,,,
8503,,,,,,,,,,,,
8743,,,,,,,,,,,,
8752,,,,,,,,,,,,
8927,,,,,,,,,,,,
9062,,,,,,,,,,,,
9082,,,,,,,,,,,,
9091,,,,,,,,,,,,
9245,,,,,,,,,,,,
9283,,,,,,,,,,,,
9288,,,,,,,,,,,,
9292,,,,,,,,,,,,
9414,,,,,,,,,,,,
9417,,,,,,,,,,,,
9439,,,,,,,,,,,,
9442,,,,,,,,,,,,
9545,,,,,,,,,,,,
9628,,,,,,,,,,,,
9794,,,,,,,,,,,,
9796,,,,,,,,,,,,
9918,,,,,,,,,,,,
2591,,,,,,,,,,,,
3563,47.32909,48.8679,49.57721,46.51054,42.37998,40.1699,39.12517,39.76809,42.33275,44.9968,47.54868,48.44118
7483,,,,,,,,,,,,
1071,,,,,,,,,,,,
1326,,,,,,,,,,,,
1332,,,,,,,,,,,,
1423,,,,,,,,,,,,
1431,,,,,,,,,,,,
1536,,,,,,,,,,,,
1551,,,,,,,,,,,,
1562,,,,,,,,,,,,
1654,,,,,,,,,,,,
1711,,,,,,,,,,,,
1716,,,,,,,,,,,,
1771,,,,,,,,,,,,
1797,,,,,,,,,,,,
1814,,,,,,,,,,,,
1865,,,,,,,,,,,,
2061,,,,,,,,,,,,
2132,,,,,,,,,,,,
2266,,,,,,,,,,,,
2497,,,,,,,,,,,,
2511,,,,,,,,,,,,
2526,,,,,,,,,,,,
2562,,,,,,,,,,,,
2571,,,,,,,,,,,,
2627,,,,,,,,,,,,
2632,,,,,,,,,,,,
2905,,,,,,,,,,,,
2967,,,,,,,,,,,,
2991,,,,,,,,,,,,
3044,,,,,,,,,,,,
3138,,,,,,,,,,,,
3144,,,,,,,,,,,,
3162,,,,,,,,,,,,
3172,,,,,,,,,,,,
3212,,,,,,,,,,,,
1011,,,,,,,,,,,,
1013,,,,,,,,,,,,
1019,,,,,,,,,,,,
1086,,,,,,,,,,,,
1328,,,,,,,,,,,,
1383,,,,,,,,,,,,
1456,,,,,,,,,,,,
1489,,,,,,,,,,,,
1567,,,,,,,,,,,,
1756,,,,,,,,,,,,
1777,,,,,,,,,,,,
1779,,,,,,,,,,,,
1827,,,,,,,,,,,,
1843,,,,,,,,,,,,
1906,,,,,,,,,,,,
1921,,,,,,,,,,,,
2021,,,,,,,,,,,,
2042,,,,,,,,,,,,
2222,,,,,,,,,,,,
2273,,,,,,,,,,,,
2362,,,,,,,,,,,,
2394,,,,,,,,,,,,
2516,,,,,,,,,,,,
2626,,,,,,,,,,,,
2629,,,,,,,,,,,,
2652,,,,,,,,,,,,
2693,,,,,,,,,,,,
2724,,,,,,,,,,,,
2743,,,,,,,,,,,,
2751,,,,,,,,,,,,
2841,,,,,,,,,,,,
2909,,,,,,,,,,,,
2913,,,,,,,,,,,,
2986,,,,,,,,,,,,
3026,,,,,,,,,,,,
3035,,,,,,,,,,,,
3047,,,,,,,,,,,,
3083,,,,,,,,,,,,
3115,,,,,,,,,,,,
3119,,,,,,,,,,,,
3181,,,,,,,,,,,,
3194,,,,,,,,,,,,
3237,,,,,,,,,,,,
3244,,,,,,,,,,,,
3354,,,,,,,,,,,,
3425,,,,,,,,,,,,
3465,,,,,,,,,,,,
3734,,,,,,,,,,,,
3772,,,,,,,,,,,,
3864,,,,,,,,,,,,
3892,,,,,,,,,,,,
3922,,,,,,,,,,,,
3999,,,,,,,,,,,,
4004,,,,,,,,,,,,
4116,,,,,,,,,,,,
4411,,,,,,,,,,,,
4443,,,,,,,,,,,,
4444,,,,,,,,,,,,
4494,,,,,,,,,,,,
4583,,,,,,,,,,,,
4641,,,,,,,,,,,,
4704,,,,,,,,,,,,
4709,,,,,,,,,,,,
4721,,,,,,,,,,,,
4822,,,,,,,,,,,,
4871,,,,,,,,,,,,
4908,,,,,,,,,,,,
5015,,,,,,,,,,,,
5043,,,,,,,,,,,,
5045,,,,,,,,,,,,
5107,,,,,,,,,,,,
5342,,,,,,,,,,,,
5408,,,,,,,,,,,,
5482,,,,,,,,,,,,
5673,,,,,,,,,,,,
5684,,,,,,,,,,,,
5691,,,,,,,,,,,,
5764,,,,,,,,,,,,
5804,,,,,,,,,,,,
5863,,,,,,,,,,,,
5916,,,,,,,,,,,,
5921,,,,,,,,,,,,
5966,,,,,,,,,,,,
6089,,,,,,,,,,,,
6091,,,,,,,,,,,,
6109,,,,,,,,,,,,
6181,,,,,,,,,,,,
6199,,,,,,,,,,,,
6211,,,,,,,,,,,,
6312,,,,,,,,,,,,
6342,,,,,,,,,,,,
6441,,,,,,,,,,,,
6678,,,,,,,,,,,,
6815,,,,,,,,,,,,
6861,,,,,,,,,,,,
6862,,,,,,,,,,,,
6865,,,,,,,,,,,,
6964,,,,,,,,,,,,
7055,,,,,,,,,,,,
7083,,,,,,,,,,,,
7327,,,,,,,,,,,,
7346,,,,,,,,,,,,
7411,,,,,,,,,,,,
7416,,,,,,,,,,,,
7424,,,,,,,,,,,,
7534,,,,,,,,,,,,
7557,,,,,,,,,,,,
7573,,,,,,,,,,,,
7637,,,,,,,,,,,,
7665,,,,,,,,,,,,
7676,,,,,,,,,,,,
7688,,,,,,,,,,,,
7795,,,,,,,,,,,,
7826,,,,,,,,,,,,
7842,,,,,,,,,,,,
7854,,,,,,,,,,,,
7929,,,,,,,,,,,,
8022,,,,,,,,,,,,
8041,,,,,,,,,,,,
8051,,,,,,,,,,,,
8131,,,,,,,,,,,,
8181,,,,,,,,,,,,
8226,,,,,,,,,,,,
8335,,,,,,,,,,,,
8338,,,,,,,,,,,,
8434,,,,,,,,,,,,
8564,,,,,,,,,,,,
8821,,,,,,,,,,,,
8937,,,,,,,,,,,,
9043,,,,,,,,,,,,
9047,,,,,,,,,,,,
9101,,,,,,,,,,,,
9135,,,,,,,,,,,,
9137,,,,,,,,,,,,
9145,,,,,,,,,,,,
9162,,,,,,,,,,,,
9207,,,,,,,,,,,,
9409,,,,,,,,,,,,
9456,,,,,,,,,,,,
9605,,,,,,,,,,,,
9615,,,,,,,,,,,,
9651,,,,,,,,,,,,
9765,,,,,,,,,,,,
9922,,,,,,,,,,,,
1068,,,,,,,,,,,,
1082,,,,,,,,,,,,
1083,,,,,,,,,,,,
1095,,,,,,,,,,,,
1183,,,,,,,,,,,,
1211,,,,,,,,,,,,
1357,,,,,,,,,,,,
1454,,,,,,,,,,,,
1481,,,,,,,,,,,,
1521,,,,,,,,,,,,
1655,,,,,,,,,,,,
1688,,,,,,,,,,,,
1696,,,,,,,,,,,,
1697,,,,,,,,,,,,
1719,,,,,,,,,,,,
1754,,,,,,,,,,,,
1795,,,,,,,,,,,,
1812,,,,,,,,,,,,
1824,,,,,,,,,,,,
1825,,,,,,,,,,,,
1948,,,,,,,,,,,,
1962,,,,,,,,,,,,
2142,,,,,,,,,,,,
2211,,,,,,,,,,,,
2288,,,,,,,,,,,,
2317,,,,,,,,,,,,
2374,,,,,,,,,,,,
2377,,,,,,,,,,,,
2409,,,,,,,,,,,,
2532,,,,,,,,,,,,
2586,,,,,,,,,,,,
2614,,,,,,,,,,,,
2825,,,,,,,,,,,,
2906,,,,,,,,,,,,
2965,,,,,,,,,,,,
2971,,,,,,,,,,,,
2977,,,,,,,,,,,,
3015,,,,,,,,,,,,
3023,,,,,,,,,,,,
3051,,,,,,,,,,,,
3116,,,,,,,,,,,,
3165,,,,,,,,,,,,
3196,,,,,,,,,,,,
3257,,,,,,,,,,,,
3265,,,,,,,,,,,,
3274,,,,,,,,,,,,
3281,,,,,,,,,,,,
3401,,,,,,,,,,,,
3437,47.02,48.50969,49.24025,45.99458,41.86315,39.68574,38.67327,39.45258,42.028,44.64423,47.14323,48.165
3449,,,,,,,,,,,,
3583,47.32579,48.77209,49.55755,45.98677,41.78244,39.61788,38.63417,39.6301,42.29893,44.91236,47.39096,48.6464
3608,47.31078,50.60017,52.4569,51.13018,47.93623,45.53452,43.70689,43.89004,45.58539,48.01874,51.09578,52.72258
3712,,,,,,,,,,,,
3769,,,,,,,,,,,,
4151,,,,,,,,,,,,
4204,,,,,,,,,,,,
4261,,,,,,,,,,,,
4325,,,,,,,,,,,,
4327,,,,,,,,,,,,
4472,,,,,,,,,,,,
4671,,,,,,,,,,,,
4694,,,,,,,,,,,,
4695,,,,,,,,,,,,
4751,,,,,,,,,,,,
4762,,,,,,,,,,,,
5014,,,,,,,,,,,,
5022,,,,,,,,,,,,
5036,,,,,,,,,,,,
5042,,,,,,,,,,,,
5053,,,,,,,,,,,,
5059,,,,,,,,,,,,
5243,,,,,,,,,,,,
5252,,,,,,,,,,,,
5262,,,,,,,,,,,,
5317,,,,,,,,,,,,
5428,,,,,,,,,,,,
5471,,,,,,,,,,,,
5534,,,,,,,,,,,,
5591,,,,,,,,,,,,
5632,,,,,,,,,,,,
5701,,,,,,,,,,,,
5702,,,,,,,,,,,,
5707,,,,,,,,,,,,
5731,,,,,,,,,,,,
5844,,,,,,,,,,,,
5962,,,,,,,,,,,,
6043,,,,,,,,,,,,
6167,,,,,,,,,,,,
6223,,,,,,,,,,,,
6353,,,,,,,,,,,,
6415,,,,,,,,,,,,
6546,,,,,,,,,,,,
6741,,,,,,,,,,,,
6821,,,,,,,,,,,,
6823,,,,,,,,,,,,
6852,,,,,,,,,,,,
6984,,,,,,,,,,,,
6986,,,,,,,,,,,,
7001,,,,,,,,,,,,
7077,,,,,,,,,,,,
7397,,,,,,,,,,,,
7426,,,,,,,,,,,,
7442,,,,,,,,,,,,
7471,,,,,,,,,,,,
7491,,,,,,,,,,,,
7604,,,,,,,,,,,,
7636,,,,,,,,,,,,
7672,,,,,,,,,,,,
7679,,,,,,,,,,,,
7742,,,,,,,,,,,,
7765,,,,,,,,,,,,
7778,,,,,,,,,,,,
7784,,,,,,,,,,,,
7793,,,,,,,,,,,,
7833,,,,,,,,,,,,
7856,,,,,,,,,,,,
7889,,,,,,,,,,,,
7904,,,,,,,,,,,,
7932,,,,,,,,,,,,
7954,,,,,,,,,,,,
7973,,,,,,,,,,,,
8011,,,,,,,,,,,,
8023,,,,,,,,,,,,
8111,,,,,,,,,,,,
8254,,,,,,,,,,,,
8472,,,,,,,,,,,,
8474,,,,,,,,,,,,
8478,,,,,,,,,,,,
8508,,,,,,,,,,,,
8561,,,,,,,,,,,,
8583,,,,,,,,,,,,
8734,,,,,,,,,,,,
8757,,,,,,,,,,,,
8811,,,,,,,,,,,,
8812,,,,,,,,,,,,
8852,,,,,,,,,,,,
8854,,,,,,,,,,,,
8883,,,,,,,,,,,,
8896,,,,,,,,,,,,
9026,,,,,,,,,,,,
9085,,,,,,,,,,,,
9086,,,,,,,,,,,,
9133,,,,,,,,,,,,
9214,,,,,,,,,,,,
9247,,,,,,,,,,,,
9257,,,,,,,,,,,,
9335,,,,,,,,,,,,
9362,,,,,,,,,,,,
9367,,,,,,,,,,,,
9423,,,,,,,,,,,,
9454,,,,,,,,,,,,
9481,,,,,,,,,,,,
9482,,,,,,,,,,,,
9616,,,,,,,,,,,,
9619,,,,,,,,,,,,
9698,,,,,,,,,,,,
9711,,,,,,,,,,,,
9715,,,,,,,,,,,,
9842,,,,,,,,,,,,
9862,,,,,,,,,,,,
9904,,,,,,,,,,,,
9924,,,,,,,,,,,,
9949,,,,,,,,,,,,
9966,,,,,,,,,,,,
9972,,,,,,,,,,,,
9981,,,,,,,,,,,,
9996,,,,,,,,,,,,
3328,,,,,,,,,,,,
3335,,,,,,,,,,,,
3413,,,,,,,,,,,,
3443,,,,,,,,,,,,
3732,,,,,,,,,,,,
3754,,,,,,,,,,,,
3826,,,,,,,,,,,,
3849,,,,,,,,,,,,
3912,,,,,,,,,,,,
4111,,,,,,,,,,,,
4141,,,,,,,,,,,,
4152,,,,,,,,,,,,
4241,,,,,,,,,,,,
4251,,,,,,,,,,,,
4354,,,,,,,,,,,,
4625,,,,,,,,,,,,
4664,,,,,,,,,,,,
4725,,,,,,,,,,,,
4726,,,,,,,,,,,,
4727,,,,,,,,,,,,
4761,,,,,,,,,,,,
4818,,,,,,,,,,,,
4944,,,,,,,,,,,,
5066,,,,,,,,,,,,
5104,,,,,,,,,,,,
5175,,,,,,,,,,,,
5355,,,,,,,,,,,,
5373,,,,,,,,,,,,
5465,,,,,,,,,,,,
5802,,,,,,,,,,,,
5826,,,,,,,,,,,,
5973,,,,,,,,,,,,
5988,,,,,,,,,,,,
6011,,,,,,,,,,,,
6129,,,,,,,,,,,,
6135,,,,,,,,,,,,
6161,,,,,,,,,,,,
6305,,,,,,,,,,,,
6575,,,,,,,,,,,,
6598,,,,,,,,,,,,
6599,,,,,,,,,,,,
6706,,,,,,,,,,,,
6816,,,,,,,,,,,,
6883,,,,,,,,,,,,
6902,,,,,,,,,,,,
7004,,,,,,,,,,,,
7095,,,,,,,,,,,,
7105,,,,,,,,,,,,
7226,,,,,,,,,,,,
7345,,,,,,,,,,,,
7412,,,,,,,,,,,,
7415,,,,,,,,,,,,
7427,,,,,,,,,,,,
7466,,,,,,,,,,,,
7531,,,,,,,,,,,,
7595,,,,,,,,,,,,
7634,,,,,,,,,,,,
7773,,,,,,,,,,,,
7912,,,,,,,,,,,,
7924,,,,,,,,,,,,
7942,,,,,,,,,,,,
7965,,,,,,,,,,,,
8025,,,,,,,,,,,,
8055,,,,,,,,,,,,
8219,,,,,,,,,,,,
8233,,,,,,,,,,,,
8277,,,,,,,,,,,,
8281,,,,,,,,,,,,
8302,,,,,,,,,,,,
8308,,,,,,,,,,,,
8333,,,,,,,,,,,,
8374,,,,,,,,,,,,
8407,,,,,,,,,,,,
8439,,,,,,,,,,,,
8447,,,,,,,,,,,,
8521,,,,,,,,,,,,
8539,,,,,,,,,,,,
8624,,,,,,,,,,,,
8626,,,,,,,,,,,,
8723,,,,,,,,,,,,
8732,,,,,,,,,,,,
8899,,,,,,,,,,,,
9006,,,,,,,,,,,,
9055,,,,,,,,,,,,
9172,,,,,,,,,,,,
9211,,,,,,,,,,,,
9261,,,,,,,,,,,,
9366,,,,,,,,,,,,
9431,,,,,,,,,,,,
9446,,,,,,,,,,,,
9451,,,,,,,,,,,,
9541,,,,,,,,,,,,
9591,,,,,,,,,,,,
9618,,,,,,,,,,,,
9671,,,,,,,,,,,,
9679,,,,,,,,,,,,
9691,,,,,,,,,,,,
9693,,,,,,,,,,,,
9717,,,,,,,,,,,,
9811,,,,,,,,,,,,
9901,,,,,,,,,,,,
9936,,,,,,,,,,,,
9977,,,,,,,,,,,,
9984,,,,,,,,,,,,
1965,,,,,,,,,,,,
7003,,,,,,,,,,,,
1067,,,,,,,,,,,,
1097,,,,,,,,,,,,
1188,,,,,,,,,,,,
1322,,,,,,,,,,,,
1356,,,,,,,,,,,,
1446,,,,,,,,,,,,
1645,,,,,,,,,,,,
1663,,,,,,,,,,,,
1691,,,,,,,,,,,,
1702,,,,,,,,,,,,
1724,,,,,,,,,,,,
1785,,,,,,,,,,,,
1816,,,,,,,,,,,,
1841,,,,,,,,,,,,
1862,,,,,,,,,,,,
1972,,,,,,,,,,,,
2011,,,,,,,,,,,,
2152,,,,,,,,,,,,
2241,,,,,,,,,,,,
2254,,,,,,,,,,,,
2271,,,,,,,,,,,,
2287,,,,,,,,,,,,
2316,,,,,,,,,,,,
2333,,,,,,,,,,,,
2382,,,,,,,,,,,,
2552,,,,,,,,,,,,
2563,,,,,,,,,,,,
2573,,,,,,,,,,,,
2597,,,,,,,,,,,,
2684,,,,,,,,,,,,
2903,,,,,,,,,,,,
2969,,,,,,,,,,,,
2973,,,,,,,,,,,,
2987,,,,,,,,,,,,
3028,,,,,,,,,,,,
3145,,,,,,,,,,,,
3238,,,,,,,,,,,,
3255,,,,,,,,,,,,
3312,,,,,,,,,,,,
3317,,,,,,,,,,,,
3453,40.72051,42.01034,42.51263,40.19066,36.67583,34.73889,33.85013,34.19225,36.05619,38.12731,40.19426,40.58269
3511,52.15927,53.92894,54.7492,51.3646,46.8249,44.39775,43.20784,43.91553,46.94206,50.06758,53.00998,54.10312
3573,43.85121,45.08202,45.82846,42.18747,38.23906,36.25963,35.41372,36.57471,38.9708,41.22641,43.3832,44.70604
3741,,,,,,,,,,,,
3764,,,,,,,,,,,,
3785,,,,,,,,,,,,
3792,,,,,,,,,,,,
3815,,,,,,,,,,,,
3825,,,,,,,,,,,,
3863,,,,,,,,,,,,
3997,,,,,,,,,,,,
4005,,,,,,,,,,,,
4143,,,,,,,,,,,,
4212,,,,,,,,,,,,
4231,,,,,,,,,,,,
4267,,,,,,,,,,,,
4268,,,,,,,,,,,,
4326,,,,,,,,,,,,
4424,,,,,,,,,,,,
4441,,,,,,,,,,,,
4513,,,,,,,,,,,,
4537,,,,,,,,,,,,
4645,,,,,,,,,,,,
4706,,,,,,,,,,,,
4797,,,,,,,,,,,,
4835,,,,,,,,,,,,
4838,,,,,,,,,,,,
4872,,,,,,,,,,,,
4874,,,,,,,,,,,,
5246,,,,,,,,,,,,
5308,,,,,,,,,,,,
5328,,,,,,,,,,,,
5353,,,,,,,,,,,,
5358,,,,,,,,,,,,
5431,,,,,,,,,,,,
5434,,,,,,,,,,,,
5461,,,,,,,,,,,,
5663,,,,,,,,,,,,
5674,,,,,,,,,,,,
5681,,,,,,,,,,,,
5935,,,,,,,,,,,,
6004,,,,,,,,,,,,
6005,,,,,,,,,,,,
6034,,,,,,,,,,,,
6074,,,,,,,,,,,,
6114,,,,,,,,,,,,
6226,,,,,,,,,,,,
6231,,,,,,,,,,,,
6247,,,,,,,,,,,,
6265,,,,,,,,,,,,
6336,,,,,,,,,,,,
6363,,,,,,,,,,,,
6523,,,,,,,,,,,,
6537,,,,,,,,,,,,
6627,,,,,,,,,,,,
6716,,,,,,,,,,,,
6721,,,,,,,,,,,,
6814,,,,,,,,,,,,
6844,,,,,,,,,,,,
6877,,,,,,,,,,,,
6942,,,,,,,,,,,,
6955,,,,,,,,,,,,
6961,,,,,,,,,,,,
6994,,,,,,,,,,,,
7005,,,,,,,,,,,,
7091,,,,,,,,,,,,
7215,,,,,,,,,,,,
7234,,,,,,,,,,,,
7361,,,,,,,,,,,,
7382,,,,,,,,,,,,
7524,,,,,,,,,,,,
7532,,,,,,,,,,,,
7596,,,,,,,,,,,,
7666,,,,,,,,,,,,
7668,,,,,,,,,,,,
7732,,,,,,,,,,,,
7887,,,,,,,,,,,,
7981,,,,,,,,,,,,
8042,,,,,,,,,,,,
8101,,,,,,,,,,,,
8242,,,,,,,,,,,,
8261,,,,,,,,,,,,
8319,,,,,,,,,,,,
8389,,,,,,,,,,,,
8427,,,,,,,,,,,,
8448,,,,,,,,,,,,
8451,,,,,,,,,,,,
8484,,,,,,,,,,,,
8486,,,,,,,,,,,,
8491,,,,,,,,,,,,
8516,,,,,,,,,,,,
8524,,,,,,,,,,,,
8531,,,,,,,,,,,,
8552,,,,,,,,,,,,
8572,,,,,,,,,,,,
8573,,,,,,,,,,,,
8584,,,,,,,,,,,,
8605,,,,,,,,,,,,
8771,,,,,,,,,,,,
8807,,,,,,,,,,,,
8884,,,,,,,,,,,,
9004,,,,,,,,,,,,
9032,,,,,,,,,,,,
9073,,,,,,,,,,,,
9131,,,,,,,,,,,,
9134,,,,,,,,,,,,
9142,,,,,,,,,,,,
9176,,,,,,,,,,,,
9243,,,,,,,,,,,,
9448,,,,,,,,,,,,
9461,,,,,,,,,,,,
9487,,,,,,,,,,,,
9535,,,,,,,,,,,,
9571,,,,,,,,,,,,
9608,,,,,,,,,,,,
9646,,,,,,,,,,,,
9648,,,,,,,,,,,,
9907,,,,,,,,,,,,
9943,,,,,,,,,,,,
9954,,,,,,,,,,,,
2275,,,,,,,,,,,,
1035,,,,,,,,,,,,
1043,,,,,,,,,,,,
1053,,,,,,,,,,,,
1103,,,,,,,,,,,,
1117,,,,,,,,,,,,
1244,,,,,,,,,,,,
1251,,,,,,,,,,,,
1321,,,,,,,,,,,,
1333,,,,,,,,,,,,
1352,,,,,,,,,,,,
1382,,,,,,,,,,,,
1503,,,,,,,,,,,,
1643,,,,,,,,,,,,
1722,,,,,,,,,,,,
1766,,,,,,,,,,,,
2157,,,,,,,,,,,,
2311,,,,,,,,,,,,
2343,,,,,,,,,,,,
2351,,,,,,,,,,,,
2353,,,,,,,,,,,,
2548,,,,,,,,,,,,
2555,,,,,,,,,,,,
2628,,,,,,,,,,,,
2631,,,,,,,,,,,,
