field_1,Unnamed: 0,OPID,VertPC,AankPC,VertUur,VertMin,Reisduur,Hvm,geometry,length_m
"2828","2918","59185338260","3541.0","3584.0","16","30","75","9","LINESTRING (133261.558812632 456191.14616852463, 133267.02219214203 456171.10652527976, 133238.18272578437 456158.08154466574, 133208.4132260454 456151.8031953964, 133190.0315857775 456190.4688954788, 133178.42641310368 456185.0679974238, 133109.16573299386 456152.85068953794, 133042.29098045043 456121.07998361724, 132888.87090134347 456046.85858306533, 132875.23346280627 456076.2252401931, 132947.86880874995 456195.12976224016, 132972.786813317 456441.4506481123, 132984.01564169716 456530.6987848172, 132999.7481464059 456637.4617302035, 133050.6315269916 456680.48406290007, 133062.1264479436 456685.9741555166, 133087.72394006525 456697.83302220405, 133137.28120898205 456720.0674511031, 133143.68848054844 456723.2881167395, 134246.47464279493 456427.0417108342, 134210.5005209088 456379.972897964, 134224.05911646265 456349.74242519616, 134210.14591221436 456331.1755186227, 134206.86574706377 456326.80555845436, 134200.67744178342 456318.5425099428, 134190.46255567958 456304.41062341986, 134185.3379108149 456288.32153298985, 134242.7324238394 456241.2188969118, 134225.67472289896 456196.67461488524, 134274.14572310154 456162.17091870174, 134287.44341768752 456171.1054055163, 134302.92959885797 456216.88029566564, 134313.1720713754 456204.7103190184, 134344.2929208008 456186.96852647985, 134430.37463519123 456101.2084802431, 134471.43047624012 456061.1298496643, 134510.30275155985 456023.18562666676, 134557.11685365066 455979.8352087536, 134657.57756698446 455895.82253969676, 134766.36234792555 455850.7303350198, 134828.2381533908 455856.6207583508, 134864.00443494 455861.3157623782, 134878.821490738 455864.71603882563, 134948.57299897418 455874.3812296006, 135025.9883645173 455886.2752212225, 135061.4286711196 455891.81852947595, 135125.14766819254 455901.2767150294, 135144.8565508467 455904.39122674643, 135195.62355327146 455912.3999829558, 135242.0601527377 455918.9466822303, 135290.33438230952 455925.76468806615, 135345.4964440407 455934.4251315402, 135380.2069296975 455939.2949017179, 135415.47188281815 455944.0180936626, 135448.33555108684 455949.8301922221, 135482.3529159608 455954.5142543968, 135517.34579975953 455959.8177879979, 135569.61171384208 455967.63534608897, 135609.2691589593 455852.72684085724, 135617.11885868863 455823.46819564624, 135613.18523405687 455809.4535961347, 135608.7496018023 455795.00704056205, 135606.15821140056 455793.0478300363, 135611.86148652565 455788.07453044906, 135629.0669938563 455771.30737893033, 135637.70670734346 455760.0809827036, 135649.92784981892 455737.5032591051, 135655.15957691753 455734.61240975687, 135744.71205711213 455776.39943547803, 135755.42830480996 455781.0420484964, 135779.06241558923 455781.89644156944, 135787.78064057318 455803.3582618173, 135785.8715728999 455821.9015868868, 135739.30326355508 455979.7151030782, 135915.46245858172 456075.5659452163, 135924.742873089 456081.2825252721, 135941.0554926818 456094.4155016497, 135986.4067535698 456106.3916686007, 135997.61379068455 456108.79659469676, 136095.62483359547 456103.12737764453, 136148.10720709866 456099.99104687717, 136241.2743600313 456118.19724553847, 136317.34576523618 456126.2890166912, 136327.91948967773 456129.8207916207, 136344.1795035072 456134.73315108824, 136483.22501814686 456165.61155293044, 136567.48121805256 456178.36075619113, 136580.70617900373 456179.8916916612, 136603.88719560957 456182.9434969664, 136612.293065101 456182.22262207174, 136651.6206718588 456176.29195569234, 136659.30282951612 456174.438974245, 136723.49308446856 456161.0630231557, 136778.72767634984 456131.0650301565, 136832.79006368385 456130.83403040544, 136892.16462647697 456136.5589606255, 136906.46290926434 456137.3747923252, 136997.7512100333 456124.04859208636, 137004.53906180145 456123.08946084714, 137049.9098553958 456116.5838023283, 137064.26631299872 456114.5182400188, 137132.02895725582 456106.909100553, 137172.67794754414 456102.2128042902, 137222.4525105744 456096.7499221151, 137235.74313228458 456095.55649126944, 137279.62745985083 456081.3812875988, 137340.5659900966 456060.4703304376, 137376.37105552913 456036.6005209038, 137427.5723566819 455998.25728552404, 137449.65245254547 455982.48058605805, 137555.3556478233 455913.9399676593, 137563.06430495155 455907.7046465638, 137570.18216368847 455901.059743991, 137574.71248500285 455897.22766270547, 137600.04071228608 455875.2097045484, 137604.89747030323 455870.6421936794, 137671.22680784625 455808.42787416116, 137676.1164532585 455803.42640521546, 137757.52281630225 455726.6413710687, 137767.31142582663 455719.2309364904, 137817.15856150427 455687.8390692078, 137882.1807570239 455648.6184277936, 137950.5068851112 455609.2315625209, 137949.5008185739 455597.64171842625, 137961.4636754844 455588.5441976531, 137961.3136145556 455576.7400279671, 137966.49277963233 455515.98548767855, 137982.00494585893 455512.55013358244, 138005.9629546688 455489.59324567614, 138063.52066626147 455455.05115525174, 138086.42452865295 455442.3897902032, 138098.04615057417 455415.36978634004, 138099.92754487693 455404.2596580372, 138094.31257427786 455365.4490064537, 138107.57288130076 455340.5485291173, 138098.90560755107 455333.39055400674, 138115.06565570593 455308.5915151674, 138213.92178312654 455424.2679410205, 138270.16613563502 455398.0104201641, 138368.6585930677 455351.04027107806, 138461.17363313836 455299.19650117395, 138484.63402964387 455286.4238710691, 138522.70882054121 455265.7368913906, 138576.0894156637 455234.68590216886, 138610.35201307814 455215.4696790308, 138688.79703058608 455171.0307843999, 138803.10053248325 455110.3436831882, 138865.1558472857 455104.82398337696, 138896.50625130144 455114.9472658745, 138963.12149781594 455167.42490539583, 138966.59946813667 455172.5650336287, 139041.99760877766 455245.5873915007, 139092.35531982456 455198.3967224477, 139137.30405814238 455240.97708024096, 139175.40462534386 455277.04865386215, 139197.09472474488 455297.6184571282, 139230.6709318735 455329.42131305166, 139231.70163912736 455330.2413712363, 139256.34601639298 455355.3526032825, 139276.352746032 455376.9961692173, 139288.19699997295 455390.1986956539, 139334.54324087396 455390.0749055945, 139347.1843335823 455379.92163027887, 139360.10203318283 455398.8953366691, 139415.98249494878 455352.9255770948, 139466.30225756648 455343.32237162214, 139516.53565786843 455343.3550422163, 139684.28742974144 455338.5860670667, 139684.2272729319 455350.2240244713, 139684.23496263282 455363.8644493505, 139683.6240435899 455405.90027372417, 139803.18323276204 455401.0056377476, 139909.57048424706 455405.5441049186, 139963.41614387117 455405.87073929684, 139963.4257161473 455395.42341908644, 139984.7653506953 455421.49393513973)","9897.051369862764"
"2837","2928","59185338756","3561.0","3561.0","19","0","6","9",,
"2838","2929","59185338756","3561.0","3561.0","21","30","5","9",,
"2862","2956","59213169998","3532.0","3532.0","8","25","2","9",,
"2863","2957","59213169998","3532.0","3532.0","14","15","10","9",,
"2864","2958","59213169998","3532.0","3532.0","15","15","5","9",,
"2865","2959","59213169998","3532.0","3532.0","16","20","5","9",,
"2879","2973","59213170308","3521.0","3511.0","18","0","15","9","LINESTRING (135951.9243647899 455125.4200248639, 136157.4148137007 455213.112074068, 136171.025451598 455210.79087214, 136198.68474359674 455225.92897168914, 136189.3633416763 455242.35279674415, 136126.28077656167 455353.6069010335, 136113.1946962585 455376.6540005081, 136103.17476311725 455393.0806436064, 136041.86204641848 455474.93420868926, 136003.65072609478 455492.68123560876, 135996.27131091157 455500.4419829094, 135978.99111122984 455496.4358586367, 135932.96509366762 455560.2638859367, 135924.02365661136 455564.55940770847, 135926.61425613787 455555.5819099747, 135942.56874356477 455530.2202393602, 135951.6453286349 455514.65357857087, 135956.6237096159 455506.34564822726, 135968.2327196298 455486.252168668, 135972.03418181385 455476.6470100982, 136153.10572027083 455601.1258549564, 136179.63567128038 455611.78433804156, 136211.56294268076 455632.4693805223, 136216.798179109 455635.84305842797, 136210.6443444476 455643.3095879311, 136287.95514466707 455691.093887822, 136316.9175024939 455709.09825444844, 136326.27231891063 455703.53352166427, 136369.88022352936 455725.1214830587, 136373.21853938757 455727.1227989146, 136396.6181147642 455740.3753861085, 136410.3672834356 455716.7813706319, 136422.55654092712 455708.5693691623)","1382.8794742236196"
"2883","2977","59213170401","3544.0","3544.0","15","15","51","9",,
"2916","3010","59213170928","3511.0","3511.0","16","10","15","9",,
"2923","3017","59213171331","3513.0","3513.0","11","0","45","9",,
"2924","3018","59213171331","3513.0","3513.0","13","0","5","9",,
"2925","3019","59213171331","3513.0","3513.0","14","10","5","9",,
"2933","3027","59213171548","3551.0","3514.0","15","0","20","9","LINESTRING (135229.14877978654 457166.0603948873, 135186.74864445007 457206.7167588095, 135222.1180510819 457250.2680541066, 135263.9016928207 457209.67006429954, 135330.52643628023 457227.14116869593, 135335.39542762662 457223.06091422524, 135355.37165207815 457244.92257958127, 135361.38869032703 457240.0812463826, 135418.80154242017 457190.68895262695, 135459.8884145061 457155.3246091804, 135473.02654961555 457151.0117553899, 135535.809040612 457177.6129230351, 135601.42488691627 457215.87505906145, 135624.96023535315 457230.0580789833, 135643.0651117783 457241.45856887964, 135667.82470963732 457255.14748226234, 135738.65272259575 457210.30184839194, 135869.9668111433 457088.58812544483, 135878.60025020162 457092.23766190704, 135920.47821687532 457104.8829856579, 135935.8314397013 457109.897614913, 135977.01955332892 456986.97523399023, 135983.4757377784 456989.2313952114, 135997.34612277773 456948.5683597363, 136053.42122262303 456966.4009739655, 136110.26712154644 456983.4302180016, 136172.59336008865 456993.02942998253, 136215.23175620247 456996.5510056639, 136243.2648376011 456998.993122235, 136292.19859303147 457003.98252078425, 136310.75545834054 457015.5172474006, 136317.5376109737 457027.997445958, 136371.0127332867 457010.7629997865, 136399.94685414503 457001.3422706006, 136421.3879302123 456994.4864167049, 136491.62541109548 456972.2841356194, 136541.21330797143 456963.3660080458, 136562.53189422318 456958.491653214, 136593.42031722306 456951.1565073589, 136652.59785922838 456933.89288402937, 136754.51724132444 457026.6764206781, 136795.6703599794 456984.00200311723, 136825.36996982712 456977.55160414276, 136832.26129844948 457016.5231814021)","2115.263910534601"
"2934","3028","59213171548","3514.0","3551.0","16","0","30","9","LINESTRING (136832.26129844948 457016.5231814021, 136825.36996982712 456977.55160414276, 136795.6703599794 456984.00200311723, 136754.51724132444 457026.6764206781, 136652.59785922838 456933.89288402937, 136593.42031722306 456951.1565073589, 136562.53189422318 456958.491653214, 136541.21330797143 456963.3660080458, 136491.62541109548 456972.2841356194, 136421.3879302123 456994.4864167049, 136399.94685414503 457001.3422706006, 136371.0127332867 457010.7629997865, 136317.5376109737 457027.997445958, 136310.75545834054 457015.5172474006, 136292.19859303147 457003.98252078425, 136243.2648376011 456998.993122235, 136215.23175620247 456996.5510056639, 136172.59336008865 456993.02942998253, 136110.26712154644 456983.4302180016, 136053.42122262303 456966.4009739655, 135997.34612277773 456948.5683597363, 135983.4757377784 456989.2313952114, 135977.01955332892 456986.97523399023, 135935.8314397013 457109.897614913, 135920.47821687532 457104.8829856579, 135878.60025020162 457092.23766190704, 135869.9668111433 457088.58812544483, 135738.65272259575 457210.30184839194, 135667.82470963732 457255.14748226234, 135643.0651117783 457241.45856887964, 135624.96023535315 457230.0580789833, 135601.42488691627 457215.87505906145, 135535.809040612 457177.6129230351, 135473.02654961555 457151.0117553899, 135459.8884145061 457155.3246091804, 135418.80154242017 457190.68895262695, 135361.38869032703 457240.0812463826, 135355.37165207815 457244.92257958127, 135335.39542762662 457223.06091422524, 135330.52643628023 457227.14116869593, 135263.9016928207 457209.67006429954, 135222.1180510819 457250.2680541066, 135186.74864445007 457206.7167588095, 135229.14877978654 457166.0603948873)","2115.2639105346016"
"2964","3058","59213172354","3527.0","3527.0","16","45","5","9",,
"2965","3059","59213172354","3527.0","3527.0","17","10","5","9",,
"2970","3064","59213172416","3451.0","3451.0","16","30","30","9",,
"2974","3068","59213172602","3544.0","3544.0","13","0","60","9",,
"2985","3079","59213173036","2597.0","2597.0","17","45","15","9",,
"2992","3086","59213173470","3521.0","3521.0","9","15","7","9",,
"2993","3087","59213173470","3521.0","3521.0","9","40","8","9",,
"2997","3091","59213173594","3526.0","3527.0","18","0","20","9","LINESTRING (136148.85514765276 453259.4308995789, 136154.97541853978 453260.45358231454, 136179.11245711232 453264.2341609698, 136230.5836372902 453272.29541542067, 136222.31523581746 453347.148791248, 136216.23500391035 453398.5292432159, 136222.41533167736 453399.1623723418, 136228.99363767426 453399.87189112767, 136224.87166065536 453435.9689839932, 136285.1924036916 453438.401076554, 136275.7777471006 453522.19284937833, 136270.97413624346 453564.8901796137, 136269.04347672913 453582.0648319553, 136279.33593345538 453604.1779671616, 136301.62632410717 453651.65781221, 136320.78818745998 453696.87979007675, 136374.6356562968 453789.76923736336, 136418.18371087665 453768.84547877894, 136459.78524276588 453749.8430186797, 136464.84522659794 453749.8575625676, 136488.14696565966 453798.9254929062, 136573.783608109 453823.7303875534, 136580.07567053565 453841.75345766405, 136604.4938695966 453913.2255353889, 136638.51355851372 453900.2049754808, 136657.20227663688 453894.3728473382, 136710.21791124335 453889.9944957301, 136733.15350708706 453888.6753337541, 136758.77470601475 453886.81239299645, 136805.48109272297 453883.81553981296, 136869.53666058218 453879.8213533633, 136914.40105128862 453877.42190599605, 136956.26505569834 453873.83212696144, 136976.8642156197 453872.8897115998, 137057.7985142273 453868.547620203, 137090.8129965657 453867.29394079006, 137124.67126382538 453866.1709636087, 137180.4388022451 453862.3329206889, 137207.7331235964 453860.4551803957, 137242.29314806926 453858.07326128555, 137292.4766362258 453855.22434789466, 137302.10048869572 453854.62271507736, 137309.69543067366 453850.3011050674, 137318.68553110192 453852.71689509606, 137335.77387843997 453851.59928961744, 137377.7652604078 453848.9916924726, 137380.47031488625 453861.6768601908, 137430.1017877088 453988.0261247904, 137454.8053309384 454031.29696757975, 137487.43906727928 454042.9311376377, 137499.31430174556 454062.69363315974, 137504.43451998552 454058.48114920035, 137570.40457348988 454002.58656799805, 137581.41093776168 453993.5360199419, 137712.38991724033 453891.81102527067, 137734.3678696979 453873.26567081566, 137757.55673009605 453849.95430631767, 137754.4735173019 453793.1223933361, 137752.67224647783 453793.67380330793, 137892.25941264583 453901.9932421577, 137883.63349445947 453895.71445394395, 137881.41381360922 453894.2089507865, 137862.84405710653 453881.22204852564, 137832.87515309258 453940.6044378634, 137806.5823802406 453952.5109209808, 137780.96778805094 453978.1001464149, 137749.80941557023 454008.33711015404, 137709.38357204114 454050.7893819032, 137675.26200694888 454070.48968280014, 137656.50370587848 454099.79404025053, 137646.47303630976 454107.47252890357, 137604.99927412215 454139.91593356564, 137587.00639441487 454223.2345137499, 137572.29025065847 454294.5701476454, 137555.59519999154 454376.2265515708, 137499.2511616908 454409.5240480522, 137386.33257339106 454468.4559812006, 137365.7287204449 454479.0095819666, 137351.30999057658 454486.1479174401, 137301.02201252693 454509.8912439525, 137265.29018273868 454526.52934151556, 137247.07021623696 454536.4630175854, 137232.1944103302 454546.05104734434, 137229.05531387174 454548.13168317004, 137191.96288227785 454488.95155578427, 137164.7819239328 454443.042877057, 137118.15154734522 454452.4335544261, 137099.75432432594 454462.6354291704, 137081.74724133502 454472.64682672283, 137045.26337565514 454493.5282135217, 137001.76674486062 454518.1512932832, 136992.46742178887 454501.9743467284, 136979.64478477265 454497.25881071883, 136884.44102220234 454539.20433931786, 136875.33592338557 454538.81468523666, 136866.82391072297 454543.1625605542, 136846.2858328972 454565.73415204766, 136796.9158977388 454590.33594497305, 136752.43314219045 454620.2830477309, 136767.3776912917 454648.499454894, 136733.03761292133 454671.9120257205, 136717.97866922393 454705.9238341578, 136697.35111109522 454728.02908866527, 136719.18947252436 454893.80411156727, 136661.51251135304 454880.353487893, 136649.1087774179 454877.52868122974, 136628.6019266703 454952.50454131805, 136598.784421057 454945.1046037511, 136584.67933270952 454977.07725359866, 136579.85249211814 454987.86507931654, 136576.19095052846 454996.8016812692, 136524.18282383835 455099.5316591067, 136491.72626137116 455158.28626099473, 136485.0750196365 455170.5050948481, 136458.7080979733 455216.95416676055, 136446.96859704502 455239.5169413063, 136354.983023315 455343.3213560354, 136324.14233041045 455400.66915993043, 136267.82680483983 455507.3233153119, 136328.82121901572 455540.73923404585, 136286.8411735965 455617.18795100134, 136241.78112807896 455592.53540607187, 136216.798179109 455635.84305842797, 136211.56294268076 455632.4693805223, 136179.63567128038 455611.78433804156, 136153.10572027083 455601.1258549564, 135972.03418181385 455476.6470100982, 135968.2327196298 455486.252168668, 135956.6237096159 455506.34564822726, 135951.6453286349 455514.65357857087, 135942.56874356477 455530.2202393602, 135926.61425613787 455555.5819099747, 135924.02365661136 455564.55940770847, 135932.96509366762 455560.2638859367, 135856.82375132357 455705.7173034762, 135853.38379051868 455712.9847001405, 135820.38172414238 455762.2442667682, 135804.01390368503 455768.927345327, 135798.1585970539 455771.8538216014, 135779.06241558923 455781.89644156944, 135755.42830480996 455781.0420484964, 135744.71205711213 455776.39943547803, 135655.15957691753 455734.61240975687, 135649.92784981892 455737.5032591051, 135637.70670734346 455760.0809827036, 135629.0669938563 455771.30737893033, 135611.86148652565 455788.07453044906, 135606.15821140056 455793.0478300363, 135608.7496018023 455795.00704056205, 135613.18523405687 455809.4535961347, 135617.11885868863 455823.46819564624, 135609.2691589593 455852.72684085724, 135569.61171384208 455967.63534608897, 135517.34579975953 455959.8177879979, 135482.3529159608 455954.5142543968, 135448.33555108684 455949.8301922221, 135415.47188281815 455944.0180936626, 135380.2069296975 455939.2949017179, 135345.4964440407 455934.4251315402, 135290.33438230952 455925.76468806615, 135242.0601527377 455918.9466822303, 135195.62355327146 455912.3999829558, 135144.8565508467 455904.39122674643, 135125.14766819254 455901.2767150294, 135061.4286711196 455891.81852947595, 135025.9883645173 455886.2752212225, 134948.57299897418 455874.3812296006, 134878.821490738 455864.71603882563, 134864.00443494 455861.3157623782, 134828.2381533908 455856.6207583508, 134766.36234792555 455850.7303350198, 134657.57756698446 455895.82253969676, 134557.11685365066 455979.8352087536, 134429.6707903794 456013.81631540175, 134425.73124479107 456015.7240263926, 134382.61420402038 456034.68321172695, 134357.1066774736 456046.22651494143, 134308.0551773856 456068.4375208503, 134302.15891389397 456071.11003687506, 134274.54035420893 456084.1423098102, 134256.28916937107 456080.5133724164, 134227.26330343474 456009.182967039, 134282.9555848553 455967.16141455004, 134408.5133653073 455774.871930445, 134383.06821295628 455636.346819954, 134385.62843287468 455625.67747245514, 134389.16543631972 455574.4830557914, 134395.36397878613 455523.8116777593, 134445.8078959897 455525.36104178603, 134497.2532031597 455527.09593498276, 134556.64468720174 455529.4662811576, 134585.76288192833 455421.5800284354, 134596.54987670123 455399.5507649607, 134599.9552795117 455392.60529075057, 134602.239094066 455387.93412501784, 134613.8419672034 455364.2549052963, 134676.62465182983 455276.8035004234, 134705.19411168701 455251.87590418686, 134753.92003786803 455209.5543607739, 134789.54067359166 455177.21090289607, 134766.1115095568 455148.2782744784, 134816.60314430474 455103.21318122774, 134739.32950696175 455013.0502394853, 134757.87793678517 454984.3920353098, 134753.20774838637 454975.4211998058, 134742.35128557115 454962.24764836207, 134731.63939001077 454949.24042232585, 134719.83907234357 454934.92478223983, 134711.58638147564 454924.9116083204, 134747.60862889735 454893.12253725436, 134743.69041864434 454881.99020431185, 134743.40142433124 454874.98198683636, 134740.21981677442 454851.15187008335)","9769.69250990188"
"3007","3101","59213173873","3511.0","3511.0","17","15","5","9",,
"3013","3108","59213174090","3452.0","3452.0","14","45","5","9",,
"3033","3129","59213175020","3511.0","3511.0","14","5","5","9",,
"3034","3130","59213175020","3511.0","3511.0","14","55","5","9",,
"3035","3131","59213175020","3511.0","3511.0","16","55","5","9",,
"3036","3132","59213175020","3511.0","3511.0","17","10","5","9",,
"3042","3139","59216345080","2352.0","2353.0","11","0","5","9",,
"3043","3140","59216345080","2353.0","2352.0","11","30","5","9",,
"3049","3146","59216345452","3584.0","3584.0","12","15","15","9",,
"3050","3147","59216345452","3584.0","3584.0","16","30","15","9",,
"3062","3159","59216346692","3511.0","3553.0","10","0","2","9","LINESTRING (136422.55654092712 455708.5693691623, 136430.43359191585 455725.71854565974, 136420.1212826291 455750.2008833648, 136443.8265171008 455759.10227875144, 136453.3936853215 455762.69370431354, 136466.87282877957 455767.7614677086, 136499.0385410465 455779.435388533, 136509.2756417834 455780.7435981463, 136493.93824687126 455847.28966935823, 136486.30446422758 455865.954135145, 136454.3152164065 455877.58864718047, 136442.0358713769 455883.5979588933, 136427.09665529165 455898.5736700313, 136400.78152843128 455930.1808159444, 136367.91298380768 455974.05125339946, 136364.35321510138 455980.5844279239, 136355.9962654303 456001.7662889563, 136334.43058363418 456077.025643632, 136334.39962579263 456083.3898445249, 136334.13331074675 456092.78120624664, 136327.91948967773 456129.8207916207, 136326.63681950973 456142.2978759037, 136322.96562776435 456184.83531384607, 136318.0306962847 456233.90847748145, 136310.51490335076 456296.4315802577, 136303.84941300374 456326.21873544005, 136298.23949627683 456348.7588909218, 136254.3673048229 456468.5064970055, 136244.2893953148 456498.17308441235, 136228.35448963076 456533.7474530196, 136125.61511510622 456482.9674191042, 136072.00636140432 456569.04173878836, 136054.2832897505 456595.3109870567, 136044.13470351105 456611.4378780014, 136006.14919439532 456585.51441255404, 135993.1083835239 456592.49572115974, 135971.80846455853 456604.3150835859, 135931.75444645455 456625.24070221983, 135930.85868171952 456625.7336801124, 135930.0243739405 456626.1707924938, 135884.57847571617 456656.15179980797, 135877.95117024003 456657.6347715538, 135812.3727427618 456637.52654012485, 135725.19322427467 456631.0543031103, 135718.77283430993 456632.88159274106, 135702.41850270127 456621.0623752025, 135676.47595872046 456645.8628471632, 135646.87248671486 456671.89043082827, 135508.94375126302 456801.4463286842, 135500.46498718578 456809.4902970401, 135487.27563508833 456821.94753632124, 135473.73332307627 456835.240649442, 135457.0819408108 456850.70446201775, 135426.80873703668 456880.06269319897, 135404.19130710672 456901.1799353376, 135398.17403353454 456906.076843196, 135369.3280536102 456934.0390522887, 135340.68329189334 456960.8212754481, 135324.6289779921 456976.316557846, 135304.60058630144 456995.2433181468, 135268.0119757197 457029.8233977785, 135254.59176327562 457042.51582665835, 135220.27008778526 457074.95106644084, 135185.25946770018 457108.0457274874, 135136.64533534774 457153.9898873397, 135050.06094257376 457235.8346432439, 135032.47137927616 457252.46077187546, 135023.62543540198 457260.8185695393, 134978.15406397413 457303.81440831796, 134947.77288924812 457332.19694520434, 134870.8514852274 457404.7156791299, 134788.39002493164 457482.3649881763, 134775.42576247794 457493.6994993733, 134737.3777133895 457529.80262438365, 134731.03799811404 457535.9255316421, 134604.3365938473 457656.84962495347, 134511.72895080454 457745.749154456, 134437.34487260913 457814.14761011594, 134422.85833532244 457828.04834404093, 134468.62851696077 457853.1376706242, 134446.2239444162 457900.5048729082, 134426.52931127197 457938.7932227604, 134439.22060003897 457946.4177427846, 134414.01929295718 457989.88028218795)","3589.06075113023"
"3063","3160","59216346692","3553.0","3551.0","18","0","5","9","LINESTRING (134414.01929295718 457989.88028218795, 134439.22060003897 457946.4177427846, 134426.52931127197 457938.7932227604, 134446.2239444162 457900.5048729082, 134468.62851696077 457853.1376706242, 134422.85833532244 457828.04834404093, 134437.34487260913 457814.14761011594, 134511.72895080454 457745.749154456, 134604.3365938473 457656.84962495347, 134731.03799811404 457535.9255316421, 134737.3777133895 457529.80262438365, 134775.42576247794 457493.6994993733, 134788.39002493164 457482.3649881763, 134836.3573347738 457526.90825231525, 134936.32558955913 457431.0647519561, 134984.00382241586 457393.74505209614, 134996.10593691963 457380.8012779586, 135021.97716611577 457355.39667246805, 135025.2671230322 457352.3126713508, 135029.5604178239 457348.2789302499, 135072.07070803235 457308.377335414, 135079.27181214036 457301.60610857117, 135096.34305946992 457285.5830245982, 135106.39064246445 457276.1524504298, 135141.68031968523 457243.0227252317, 135184.11731231067 457203.1891525615, 135186.74864445007 457206.7167588095, 135229.14877978654 457166.0603948873)","1319.835673375035"
"3064","3161","59216346692","3551.0","3511.0","18","20","5","9","LINESTRING (135229.14877978654 457166.0603948873, 135186.74864445007 457206.7167588095, 135184.11731231067 457203.1891525615, 135181.10123290663 457199.3960549162, 135169.0436765583 457184.2125296088, 135136.64533534774 457153.9898873397, 135185.25946770018 457108.0457274874, 135220.27008778526 457074.95106644084, 135254.59176327562 457042.51582665835, 135268.0119757197 457029.8233977785, 135304.60058630144 456995.2433181468, 135324.6289779921 456976.316557846, 135340.68329189334 456960.8212754481, 135369.3280536102 456934.0390522887, 135398.17403353454 456906.076843196, 135404.19130710672 456901.1799353376, 135426.80873703668 456880.06269319897, 135457.0819408108 456850.70446201775, 135473.73332307627 456835.240649442, 135487.27563508833 456821.94753632124, 135500.46498718578 456809.4902970401, 135508.94375126302 456801.4463286842, 135646.87248671486 456671.89043082827, 135676.47595872046 456645.8628471632, 135702.41850270127 456621.0623752025, 135718.77283430993 456632.88159274106, 135725.19322427467 456631.0543031103, 135812.3727427618 456637.52654012485, 135877.95117024003 456657.6347715538, 135884.57847571617 456656.15179980797, 135930.0243739405 456626.1707924938, 135930.85868171952 456625.7336801124, 135931.75444645455 456625.24070221983, 135971.80846455853 456604.3150835859, 135993.1083835239 456592.49572115974, 136006.14919439532 456585.51441255404, 136044.13470351105 456611.4378780014, 136054.2832897505 456595.3109870567, 136072.00636140432 456569.04173878836, 136125.61511510622 456482.9674191042, 136228.35448963076 456533.7474530196, 136244.2893953148 456498.17308441235, 136254.3673048229 456468.5064970055, 136298.23949627683 456348.7588909218, 136303.84941300374 456326.21873544005, 136310.51490335076 456296.4315802577, 136318.0306962847 456233.90847748145, 136322.96562776435 456184.83531384607, 136326.63681950973 456142.2978759037, 136327.91948967773 456129.8207916207, 136334.13331074675 456092.78120624664, 136334.39962579263 456083.3898445249, 136334.43058363418 456077.025643632, 136355.9962654303 456001.7662889563, 136364.35321510138 455980.5844279239, 136367.91298380768 455974.05125339946, 136400.78152843128 455930.1808159444, 136427.09665529165 455898.5736700313, 136442.0358713769 455883.5979588933, 136454.3152164065 455877.58864718047, 136486.30446422758 455865.954135145, 136493.93824687126 455847.28966935823, 136509.2756417834 455780.7435981463, 136499.0385410465 455779.435388533, 136466.87282877957 455767.7614677086, 136453.3936853215 455762.69370431354, 136443.8265171008 455759.10227875144, 136420.1212826291 455750.2008833648, 136430.43359191585 455725.71854565974, 136422.55654092712 455708.5693691623)","2526.26146629485"
"3081","3178","59216348397","3533.0","3533.0","9","30","10","9",,
"3082","3179","59216348397","3533.0","3533.0","10","15","5","9",,
"3086","3183","59216348397","3521.0","3521.0","15","30","10","9",,
"3094","3192","59216349885","3541.0","3541.0","10","40","10","9",,
"3095","3193","59216349885","3541.0","3541.0","11","0","10","9",,
"3096","3194","59216349885","3541.0","3541.0","11","30","15","9",,
"3108","3206","59216350350","3512.0","3512.0","17","1","3","9",,
"3109","3207","59216350350","3512.0","3512.0","22","30","3","9",,
